Frame# Time pitch roll yaw tra_x tra_y tra_z
R01 R02 R03 T01 T02 T03
1 0.00834 3.08213 2.78027 -1.56849 -50.76209 52.68158 17.26482
2 0.01668 3.04697 2.76401 -1.57942 -50.73423 52.61081 17.16924
3 0.02503 2.99854 2.75475 -1.62618 -50.65550 52.56153 17.04854
4 0.03337 2.95966 2.73413 -1.66676 -50.61572 52.55732 16.97100
5 0.04171 2.95738 2.70674 -1.66897 -50.61015 52.49758 16.93722
6 0.05005 2.92885 2.68813 -1.70613 -50.55601 52.43575 16.84887
7 0.05839 2.90734 2.67842 -1.75601 -50.45079 52.42519 16.81048
8 0.06673 2.89710 2.66456 -1.78358 -50.40212 52.36649 16.74169
9 0.07508 2.90337 2.64791 -1.77367 -50.36650 52.35084 16.75026
10 0.08342 2.88773 2.62647 -1.75860 -50.35447 52.31320 16.71035
11 0.09176 2.89697 2.60910 -1.76659 -50.29960 52.23417 16.69042
12 0.10010 2.89801 2.59768 -1.79390 -50.19628 52.19619 16.69958
13 0.10844 2.88313 2.57784 -1.79460 -50.12145 52.12571 16.64538
14 0.11678 2.89215 2.56059 -1.79023 -50.07678 52.07428 16.63186
15 0.12513 2.88069 2.55394 -1.81381 -49.98425 52.05187 16.60994
16 0.13347 2.87545 2.53991 -1.81873 -49.92410 52.01928 16.60067
17 0.14181 2.86795 2.52007 -1.85821 -49.83584 52.04710 16.60470
18 0.15015 2.85190 2.48946 -1.87771 -49.77911 52.04534 16.59047
19 0.15849 2.85214 2.46649 -1.90661 -49.68788 52.01937 16.59823
20 0.16683 2.86446 2.46243 -1.96193 -49.55451 52.02784 16.64550
21 0.17518 2.89414 2.46506 -2.01076 -49.41848 51.99729 16.67940
22 0.18352 2.88808 2.44837 -2.02628 -49.34190 51.99436 16.67476
23 0.19186 2.90970 2.43327 -2.05025 -49.23999 51.95733 16.70238
24 0.20020 2.90804 2.41491 -2.06070 -49.17687 51.94710 16.69338
25 0.20854 2.92287 2.40236 -2.06821 -49.10835 51.89959 16.72286
26 0.21688 2.91958 2.40063 -2.11959 -48.98997 51.93439 16.72957
27 0.22523 2.90386 2.39091 -2.15464 -48.89721 51.95227 16.71569
28 0.23357 2.88087 2.37592 -2.18448 -48.83288 51.98877 16.70363
29 0.24191 2.84728 2.37442 -2.25384 -48.69822 51.96231 16.64516
30 0.25025 2.84707 2.36595 -2.26824 -48.63459 51.88780 16.62914
31 0.25859 2.85705 2.37350 -2.29498 -48.53973 51.79947 16.62093
32 0.26693 2.85956 2.36643 -2.28194 -48.51750 51.76624 16.59591
33 0.27528 2.88414 2.37424 -2.32019 -48.42849 51.64424 16.55443
34 0.28362 2.86385 2.37529 -2.32841 -48.39201 51.64158 16.48760
35 0.29196 2.84523 2.38724 -2.35101 -48.32257 51.62221 16.42745
36 0.30030 2.82543 2.38516 -2.31474 -48.33816 51.59960 16.35137
37 0.30864 2.79473 2.38092 -2.30951 -48.31016 51.56076 16.26842
38 0.31698 2.76353 2.37331 -2.30390 -48.29484 51.52076 16.19167
39 0.32533 2.71879 2.37047 -2.35016 -48.24098 51.47094 16.07906
40 0.33367 2.64652 2.36955 -2.35610 -48.23744 51.44723 15.91594
41 0.34201 2.57033 2.36416 -2.33029 -48.25936 51.40080 15.72719
42 0.35035 2.52638 2.36209 -2.33906 -48.25192 51.40406 15.63115
43 0.35869 2.49014 2.34561 -2.31869 -48.29269 51.38990 15.54439
44 0.36703 2.48853 2.33277 -2.28646 -48.34298 51.33496 15.52746
45 0.37538 2.47158 2.33229 -2.30635 -48.31269 51.26088 15.45681
46 0.38372 2.44944 2.32562 -2.32202 -48.30989 51.20563 15.39757
