Frame# Time pitch roll yaw tra_x tra_y tra_z
R01 R02 R03 T01 T02 T03
1 0.00834 7.61645 0.28199 2.77601 -27.18191 -42.85419 -16.55928
2 0.01668 7.62638 0.28137 2.77007 -27.17790 -42.86885 -16.55049
3 0.02503 7.61929 0.28115 2.77064 -27.16462 -42.86758 -16.54692
4 0.03337 7.62641 0.28456 2.73692 -27.12579 -42.89307 -16.54186
5 0.04171 7.59149 0.27936 2.74281 -27.11810 -42.80735 -16.53401
6 0.05005 7.61482 0.27562 2.74382 -27.10237 -42.86670 -16.53621
7 0.05839 7.59281 0.26688 2.74904 -27.10714 -42.79571 -16.55403
8 0.06673 7.62962 0.27167 2.73438 -27.06842 -42.85302 -16.53185
9 0.07508 7.62462 0.25613 2.74236 -27.09552 -42.83455 -16.53817
10 0.08342 7.64121 0.26101 2.70803 -27.03672 -42.89745 -16.54543
11 0.09176 7.62257 0.24160 2.73300 -27.07463 -42.84600 -16.53850
12 0.10010 7.63379 0.24892 2.69819 -27.01751 -42.85346 -16.52855
13 0.10844 7.65675 0.23915 2.70485 -27.01815 -42.85189 -16.48580
14 0.11678 7.68426 0.23361 2.72367 -27.01680 -42.89556 -16.44268
15 0.12513 7.67799 0.22525 2.73907 -27.03007 -42.88136 -16.43733
16 0.13347 7.69249 0.23579 2.71229 -26.98211 -42.93280 -16.43117
17 0.14181 7.69004 0.22122 2.76736 -27.03840 -42.92274 -16.41759
18 0.15015 7.67398 0.23463 2.71985 -26.97541 -42.92663 -16.43706
19 0.15849 7.67294 0.22861 2.74940 -26.99772 -42.91249 -16.43032
20 0.16683 7.70153 0.24084 2.71607 -26.94833 -42.96150 -16.40050
21 0.17518 7.67121 0.23621 2.73347 -26.96307 -42.92956 -16.42125
22 0.18352 7.64914 0.23036 2.74896 -26.97854 -42.93579 -16.47322
23 0.19186 7.62420 0.23473 2.74846 -26.96514 -42.90782 -16.49803
24 0.20020 7.63668 0.23104 2.76577 -26.98217 -42.94862 -16.50267
25 0.20854 7.62988 0.22912 2.76834 -26.98501 -42.94140 -16.51909
26 0.21688 7.63056 0.23911 2.75355 -26.94645 -42.93914 -16.50835
27 0.22523 7.61808 0.23374 2.77511 -26.96510 -42.95388 -16.50768
28 0.23357 7.59723 0.23263 2.75617 -26.95443 -42.97325 -16.50234
29 0.24191 7.54848 0.22472 2.77982 -26.99832 -42.95358 -16.55434
30 0.25025 7.53475 0.24212 2.76828 -26.98202 -42.98122 -16.57042
31 0.25859 7.52975 0.24995 2.76658 -26.99334 -42.96277 -16.55803
32 0.26693 7.52136 0.26301 2.75387 -26.96792 -43.00898 -16.57952
33 0.27528 7.51900 0.25739 2.77482 -27.00102 -43.02223 -16.58068
34 0.28362 7.52984 0.26807 2.75761 -26.97125 -43.08341 -16.59856
35 0.29196 7.54019 0.26295 2.79254 -27.00900 -43.14359 -16.63240
36 0.30030 7.53130 0.26544 2.81763 -27.03021 -43.20084 -16.70803
37 0.30864 7.52735 0.27129 2.82767 -27.02856 -43.23468 -16.73830
38 0.31698 7.54218 0.29208 2.81589 -26.98356 -43.29020 -16.74938
39 0.32533 7.54894 0.29700 2.83432 -26.99317 -43.31202 -16.74663
40 0.33367 7.53306 0.31246 2.79333 -26.93302 -43.33525 -16.79991
41 0.34201 7.52022 0.29866 2.83257 -26.97979 -43.31931 -16.81084
42 0.35035 7.51854 0.30111 2.82712 -26.95967 -43.34758 -16.84160
43 0.35869 7.51303 0.28822 2.84494 -26.99588 -43.28356 -16.82289
44 0.36703 7.51868 0.29418 2.80598 -26.95118 -43.31648 -16.84676
45 0.37538 7.51860 0.29621 2.78781 -26.91897 -43.31949 -16.84114
46 0.38372 7.52443 0.30299 2.78723 -26.88888 -43.37053 -16.86943
47 0.39206 7.51659 0.29824 2.80198 -26.91011 -43.34869 -16.85280
48 0.40040 7.48709 0.30668 2.78798 -26.88136 -43.34574 -16.91735
49 0.40874 7.49080 0.29626 2.82019 -26.92005 -43.32966 -16.88750
50 0.41708 7.44058 0.30254 2.77768 -26.86759 -43.28476 -16.96013
51 0.42543 7.43764 0.30218 2.76116 -26.83674 -43.30375 -16.98543
52 0.43377 7.42883 0.30122 2.74098 -26.81874 -43.28933 -16.98891
53 0.44211 7.44606 0.29078 2.76009 -26.83174 -43.33973 -16.98546
54 0.45045 7.43013 0.28512 2.75022 -26.81219 -43.35666 -17.00200
55 0.45879 7.42571 0.27974 2.76928 -26.80601 -43.36969 -17.00392
56 0.46713 7.41201 0.28005 2.73890 -26.77078 -43.36325 -17.00402
57 0.47548 7.41205 0.26267 2.76909 -26.80613 -43.37631 -16.99904
58 0.48382 7.39187 0.26986 2.73041 -26.76924 -43.34871 -17.00252
59 0.49216 7.39779 0.26278 2.75009 -26.79963 -43.35459 -16.98149
60 0.50050 7.39329 0.25690 2.73687 -26.78295 -43.35909 -16.97792
61 0.50884 7.39649 0.25334 2.74592 -26.79292 -43.37207 -16.97963
