Frame# Time pitch roll yaw tra_x tra_y tra_z
R01 R02 R03 T01 T02 T03
1 0.00834 5.15809 -2.31821 -2.60427 -9.74804 -153.91055 -4.79461
2 0.01668 5.15907 -2.30910 -2.61614 -9.70254 -153.88683 -4.76632
3 0.02503 5.13876 -2.30108 -2.61035 -9.67961 -153.87017 -4.76131
4 0.03337 5.12352 -2.30207 -2.58231 -9.69018 -153.79467 -4.71612
5 0.04171 5.10879 -2.30496 -2.53899 -9.71107 -153.73473 -4.65923
6 0.05005 5.07485 -2.30383 -2.51089 -9.71823 -153.67349 -4.64129
7 0.05839 5.05748 -2.28994 -2.49149 -9.69665 -153.66451 -4.63412
8 0.06673 5.09057 -2.27678 -2.51477 -9.65693 -153.63589 -4.52971
9 0.07508 5.10042 -2.26722 -2.51798 -9.63296 -153.59097 -4.47857
10 0.08342 5.08568 -2.25396 -2.52054 -9.60188 -153.50189 -4.46755
11 0.09176 5.09576 -2.25347 -2.51413 -9.61110 -153.47686 -4.45016
12 0.10010 5.10595 -2.25334 -2.51190 -9.60322 -153.45364 -4.45196
13 0.10844 5.14726 -2.24910 -2.52654 -9.57972 -153.51608 -4.44213
14 0.11678 5.18390 -2.25579 -2.50336 -9.60583 -153.47347 -4.36651
15 0.12513 5.25397 -2.25964 -2.52429 -9.58215 -153.52734 -4.28795
16 0.13347 5.26955 -2.26325 -2.54953 -9.55499 -153.47665 -4.25966
17 0.14181 5.30238 -2.27274 -2.55626 -9.55948 -153.45977 -4.22371
18 0.15015 5.31935 -2.28653 -2.57624 -9.53607 -153.36926 -4.17086
19 0.15849 5.34546 -2.28670 -2.59691 -9.50227 -153.35510 -4.15178
20 0.16683 5.35515 -2.28774 -2.57897 -9.51848 -153.33917 -4.15868
21 0.17518 5.40213 -2.28580 -2.56967 -9.52435 -153.34097 -4.08904
22 0.18352 5.43354 -2.28987 -2.56077 -9.55032 -153.33236 -4.05691
23 0.19186 5.47498 -2.29046 -2.57219 -9.55615 -153.37112 -4.03350
24 0.20020 5.48025 -2.30123 -2.57360 -9.57408 -153.33840 -4.02608
25 0.20854 5.47780 -2.30219 -2.59481 -9.53331 -153.32113 -4.02123
26 0.21688 5.46509 -2.32220 -2.57027 -9.57272 -153.27956 -4.01250
27 0.22523 5.46050 -2.33610 -2.57827 -9.56559 -153.26486 -4.00301
28 0.23357 5.43144 -2.34435 -2.59632 -9.54219 -153.23806 -4.00524
29 0.24191 5.43502 -2.34724 -2.61349 -9.50512 -153.26852 -3.98180
30 0.25025 5.44209 -2.34634 -2.59770 -9.49058 -153.26894 -3.94149
31 0.25859 5.44480 -2.34203 -2.57865 -9.48112 -153.31484 -3.92672
32 0.26693 5.41478 -2.34147 -2.52617 -9.49638 -153.28579 -3.91570
33 0.27528 5.38666 -2.33937 -2.49991 -9.46443 -153.29922 -3.92519
34 0.28362 5.33168 -2.33666 -2.52078 -9.38365 -153.20678 -3.93725
35 0.29196 5.30789 -2.34403 -2.52096 -9.33076 -153.24001 -3.98635
36 0.30030 5.31020 -2.36236 -2.57896 -9.23047 -153.26431 -4.01467
37 0.30864 5.32873 -2.39528 -2.64498 -9.11828 -153.25973 -3.99416
38 0.31698 5.32715 -2.43691 -2.67328 -9.05150 -153.24181 -4.04961
39 0.32533 5.38145 -2.49483 -2.69932 -9.01643 -153.29403 -4.03188
40 0.33367 5.41592 -2.53545 -2.77915 -8.90017 -153.34368 -4.07555
41 0.34201 5.46213 -2.56965 -2.85055 -8.77980 -153.36279 -4.05227
42 0.35035 5.47302 -2.60874 -2.90464 -8.67199 -153.36486 -4.10552
43 0.35869 5.49099 -2.64072 -2.91561 -8.58806 -153.35256 -4.11416
44 0.36703 5.50572 -2.66693 -2.94357 -8.48657 -153.30926 -4.13079
45 0.37538 5.51620 -2.68125 -2.97604 -8.36107 -153.31912 -4.18743
46 0.38372 5.50026 -2.69635 -2.98691 -8.27249 -153.25573 -4.24810
47 0.39206 5.51142 -2.70002 -3.00728 -8.17700 -153.25878 -4.27300
48 0.40040 5.49629 -2.71353 -3.00499 -8.12236 -153.21401 -4.30016
49 0.40874 5.49085 -2.72361 -3.02184 -8.03984 -153.19048 -4.32317
50 0.41708 5.46663 -2.74407 -2.99702 -8.00676 -153.13717 -4.37148
51 0.42543 5.42258 -2.75440 -2.98900 -7.93799 -153.06286 -4.42998
52 0.43377 5.39310 -2.75407 -2.97971 -7.86866 -153.04501 -4.50213
53 0.44211 5.36082 -2.75430 -2.96138 -7.80824 -153.06835 -4.56969
54 0.45045 5.34234 -2.74584 -2.96020 -7.72819 -153.11050 -4.61861
55 0.45879 5.31109 -2.73138 -2.98599 -7.62079 -153.13818 -4.66881
56 0.46713 5.33858 -2.73533 -2.99518 -7.56924 -153.23623 -4.65737
57 0.47548 5.29308 -2.75004 -2.98132 -7.54229 -153.23238 -4.73491
58 0.48382 5.27254 -2.75442 -2.98142 -7.50581 -153.24639 -4.76378
59 0.49216 5.20996 -2.75209 -2.98443 -7.44232 -153.22564 -4.81612
60 0.50050 5.17334 -2.74899 -2.99258 -7.37272 -153.30550 -4.85677
61 0.50884 5.14267 -2.75130 -3.00505 -7.29904 -153.40691 -4.86779
62 0.51718 5.13257 -2.78198 -2.97090 -7.29831 -153.47955 -4.82833
63 0.52553 5.08261 -2.79952 -2.97775 -7.24373 -153.54241 -4.85854
64 0.53387 5.05887 -2.83052 -3.01228 -7.16928 -153.57421 -4.80459
65 0.54221 4.97729 -2.85870 -3.01711 -7.12161 -153.63638 -4.91793
66 0.55055 4.92994 -2.88080 -3.02921 -7.08452 -153.66631 -4.95101
67 0.55889 4.85305 -2.88453 -3.07652 -6.98819 -153.61993 -5.00170
68 0.56723 4.80012 -2.89243 -3.09137 -6.93834 -153.58846 -5.04278
69 0.57558 4.74614 -2.90448 -3.07751 -6.92935 -153.55865 -5.09435
70 0.58392 4.74912 -2.90849 -3.10435 -6.88145 -153.57461 -5.07796
71 0.59226 4.73584 -2.91307 -3.11216 -6.84449 -153.63598 -5.12761
72 0.60060 4.73717 -2.92298 -3.09727 -6.85470 -153.66372 -5.13125
73 0.60894 4.79924 -2.92579 -3.10426 -6.84025 -153.79250 -5.08043
74 0.61728 4.83376 -2.92255 -3.08925 -6.86226 -153.78396 -4.99721
75 0.62563 4.83855 -2.92908 -3.04914 -6.91282 -153.86767 -5.04375
76 0.63397 4.82143 -2.93800 -3.01283 -6.98221 -153.86608 -5.09234
77 0.64231 4.83075 -2.93560 -3.05039 -6.96580 -153.87908 -5.11040
78 0.65065 4.82978 -2.94277 -3.03023 -7.01838 -153.85421 -5.11529
79 0.65899 4.85573 -2.96374 -2.97778 -7.12011 -153.87850 -5.09188
80 0.66733 4.85240 -2.97750 -2.92423 -7.21920 -153.86358 -5.08184
81 0.67568 4.84548 -2.98295 -2.89517 -7.27194 -153.86556 -5.08211
82 0.68402 4.82435 -2.98310 -2.85360 -7.34857 -153.81680 -5.08422
83 0.69236 4.81450 -2.97378 -2.84122 -7.38807 -153.82440 -5.09069
84 0.70070 4.79464 -2.96532 -2.81227 -7.46066 -153.77545 -5.09316
85 0.70904 4.77845 -2.95499 -2.78687 -7.51890 -153.76830 -5.11327
86 0.71738 4.76538 -2.93574 -2.80037 -7.54393 -153.76705 -5.12646
87 0.72573 4.77102 -2.91500 -2.80529 -7.56634 -153.77685 -5.09777
88 0.73407 4.76396 -2.90478 -2.78756 -7.61953 -153.78973 -5.09054
89 0.74241 4.75006 -2.90653 -2.72448 -7.72711 -153.79070 -5.11739
90 0.75075 4.73019 -2.91029 -2.65369 -7.84900 -153.77450 -5.14751
91 0.75909 4.73800 -2.89039 -2.64082 -7.89251 -153.78109 -5.13909
92 0.76743 4.73123 -2.87573 -2.60998 -7.96351 -153.72518 -5.11675
93 0.77578 4.70075 -2.87396 -2.57228 -8.03932 -153.61825 -5.10537
94 0.78412 4.69919 -2.86212 -2.59463 -8.04883 -153.59759 -5.08910
95 0.79246 4.66879 -2.85827 -2.61616 -8.07388 -153.55959 -5.11678
96 0.80080 4.65001 -2.85736 -2.63566 -8.09750 -153.52801 -5.11168
97 0.80914 4.63302 -2.85149 -2.66599 -8.08294 -153.51598 -5.13173
98 0.81748 4.61071 -2.85538 -2.69211 -8.07783 -153.48153 -5.15111
99 0.82583 4.58867 -2.86418 -2.69363 -8.09202 -153.44213 -5.16820
100 0.83417 4.55287 -2.86877 -2.71331 -8.07168 -153.38226 -5.20894
101 0.84251 4.50929 -2.87083 -2.76626 -7.99093 -153.29363 -5.24233
102 0.85085 4.47627 -2.88750 -2.77723 -7.98126 -153.23879 -5.28127
103 0.85919 4.46608 -2.90094 -2.78281 -7.97369 -153.21941 -5.30092
104 0.86753 4.44352 -2.90821 -2.82745 -7.92038 -153.18588 -5.33315
105 0.87588 4.39071 -2.89959 -2.93439 -7.76495 -153.16009 -5.40703
106 0.88422 4.35606 -2.87941 -3.07138 -7.57702 -153.14349 -5.44195
107 0.89256 4.28949 -2.85583 -3.15334 -7.43448 -153.08544 -5.48842
108 0.90090 4.25569 -2.83279 -3.19103 -7.33711 -153.09951 -5.49245
109 0.90924 4.16897 -2.80135 -3.17572 -7.27414 -153.06613 -5.60424
110 0.91758 4.09723 -2.76279 -3.18389 -7.17325 -152.97009 -5.65691
111 0.92593 4.05453 -2.70316 -3.22418 -7.01477 -152.89123 -5.68944
112 0.93427 4.03099 -2.64149 -3.31580 -6.77835 -152.89950 -5.76015
113 0.94261 3.97142 -2.56233 -3.42966 -6.47812 -152.92428 -5.92370
114 0.95095 3.82428 -2.50249 -3.48384 -6.25834 -152.73596 -6.16323
115 0.95929 3.75598 -2.41588 -3.58525 -5.94635 -152.67135 -6.30706
116 0.96763 3.65702 -2.31993 -3.75807 -5.52154 -152.53109 -6.49428
117 0.97598 3.58024 -2.22365 -3.94237 -5.07310 -152.43035 -6.65224
118 0.98432 3.47244 -2.09795 -4.18921 -4.48262 -152.31283 -6.90957
119 0.99266 3.36197 -1.97187 -4.42583 -3.88974 -152.23040 -7.18480
120 1.00100 3.27632 -1.82517 -4.71674 -3.20434 -152.18151 -7.41775
121 1.00934 3.14608 -1.70095 -4.97270 -2.54699 -152.07336 -7.69152
122 1.01768 3.00124 -1.56340 -5.32174 -1.75842 -152.00933 -8.01873
123 1.02603 2.79794 -1.44532 -5.68980 -0.93632 -151.87136 -8.39058
124 1.03437 2.64405 -1.33310 -6.07801 -0.10666 -151.77776 -8.68111
125 1.04271 2.52762 -1.21119 -6.45356 0.75867 -151.63390 -8.87984
126 1.05105 2.41400 -1.05824 -6.87512 1.68985 -151.69366 -9.19076
127 1.05939 2.28427 -0.93958 -7.34972 2.68366 -151.76043 -9.52599
128 1.06773 2.09543 -0.84643 -7.73277 3.53693 -151.83975 -9.97533
129 1.07608 1.99373 -0.73717 -8.23670 4.51213 -151.91418 -10.19332
130 1.08442 1.89508 -0.63389 -8.71277 5.47347 -151.94399 -10.34756
131 1.09276 1.82128 -0.53588 -9.15980 6.40489 -152.00579 -10.46126
132 1.10110 1.70122 -0.43849 -9.68063 7.44246 -151.93853 -10.60653
133 1.10944 1.59981 -0.36713 -10.17995 8.39965 -152.04211 -10.78313
134 1.11778 1.47212 -0.31139 -10.63176 9.28705 -152.30023 -11.11370
135 1.12613 1.40988 -0.26464 -11.05320 10.17949 -152.45330 -11.25313
136 1.13447 1.29466 -0.21103 -11.52303 11.10987 -152.62249 -11.51211
137 1.14281 1.19262 -0.17332 -11.98452 12.03636 -152.82110 -11.73079
138 1.15115 1.13576 -0.15776 -12.36085 12.83538 -152.99905 -11.81908
139 1.15949 1.01654 -0.13789 -12.79355 13.70781 -153.16638 -12.01745
140 1.16783 0.90941 -0.12647 -13.25128 14.56568 -153.38513 -12.21856
141 1.17618 0.82744 -0.12259 -13.69735 15.39487 -153.57101 -12.36663
142 1.18452 0.74678 -0.11278 -14.03732 16.14975 -153.68954 -12.46886
143 1.19286 0.67984 -0.10040 -14.37033 16.83408 -154.00341 -12.68450
144 1.20120 0.63744 -0.08383 -14.68631 17.52748 -154.23745 -12.80691
145 1.20954 0.55703 -0.06567 -15.01075 18.21527 -154.44445 -12.93972
146 1.21788 0.50289 -0.06534 -15.28596 18.80773 -154.63717 -13.04897
147 1.22623 0.43148 -0.06695 -15.54633 19.35092 -154.87103 -13.20778
148 1.23457 0.40949 -0.05418 -15.78423 19.85733 -155.12676 -13.31249
149 1.24291 0.34281 -0.04574 -15.98764 20.35062 -155.23556 -13.40697
150 1.25125 0.32352 -0.03936 -16.21184 20.83245 -155.39404 -13.47292
151 1.25959 0.26410 -0.03067 -16.42401 21.29731 -155.53317 -13.64803
152 1.26793 0.18883 -0.02995 -16.59330 21.69496 -155.58694 -13.83639
153 1.27628 0.14563 -0.02338 -16.67853 21.99152 -155.76806 -14.00747
154 1.28462 0.05069 -0.01879 -16.74315 22.26093 -155.79720 -14.19253
