Frame# Time pitch roll yaw tra_x tra_y tra_z
R01 R02 R03 T01 T02 T03
1 0.00834 14.59380 -14.18500 -4.71403 -1.65817 40.22577 24.86478
2 0.01668 14.60856 -14.18881 -4.71448 -1.64886 40.24433 24.87909
3 0.02503 14.60461 -14.19540 -4.70777 -1.63571 40.24033 24.86865
4 0.03337 14.60354 -14.19984 -4.72041 -1.60774 40.25827 24.85507
5 0.04171 14.61695 -14.18938 -4.75366 -1.55874 40.25406 24.86160
6 0.05005 14.63198 -14.18667 -4.76290 -1.53895 40.25022 24.87427
7 0.05839 14.63424 -14.18437 -4.77380 -1.50178 40.24399 24.86295
8 0.06673 14.62547 -14.19175 -4.76064 -1.50034 40.27344 24.86029
9 0.07508 14.62363 -14.18026 -4.78176 -1.45370 40.28659 24.86014
10 0.08342 14.60864 -14.17294 -4.79565 -1.41895 40.32761 24.86444
11 0.09176 14.61837 -14.16631 -4.79205 -1.41308 40.31687 24.87207
12 0.10010 14.62683 -14.16077 -4.80024 -1.39962 40.32468 24.88184
13 0.10844 14.62999 -14.16311 -4.80087 -1.38980 40.32569 24.88068
14 0.11678 14.64268 -14.16795 -4.80872 -1.38503 40.32718 24.89340
15 0.12513 14.62891 -14.17310 -4.81151 -1.36497 40.35321 24.89136
16 0.13347 14.64850 -14.16724 -4.81580 -1.35943 40.37763 24.93485
17 0.14181 14.64634 -14.16637 -4.82334 -1.34582 40.39234 24.94217
18 0.15015 14.64459 -14.18489 -4.81334 -1.36685 40.43634 24.95059
19 0.15849 14.64765 -14.17819 -4.83119 -1.33505 40.44907 24.94742
20 0.16683 14.65362 -14.19042 -4.82131 -1.37129 40.46753 24.96033
21 0.17518 14.65722 -14.18097 -4.82889 -1.34333 40.48380 24.95322
22 0.18352 14.67026 -14.16604 -4.85804 -1.32285 40.52979 24.99664
23 0.19186 14.65881 -14.16153 -4.85030 -1.31921 40.55030 24.97086
24 0.20020 14.64438 -14.16517 -4.85282 -1.34321 40.56971 25.01038
25 0.20854 14.59442 -14.18226 -4.83316 -1.38476 40.58521 25.00635
26 0.21688 14.57001 -14.18521 -4.84365 -1.40536 40.61652 25.03436
27 0.22523 14.56386 -14.17088 -4.87519 -1.37364 40.62195 25.07343
28 0.23357 14.54252 -14.17153 -4.88518 -1.38320 40.66105 25.11243
29 0.24191 14.55420 -14.16674 -4.88931 -1.38418 40.65189 25.14447
30 0.25025 14.55114 -14.17488 -4.88463 -1.40054 40.67463 25.17340
31 0.25859 14.56533 -14.16891 -4.89746 -1.39153 40.66532 25.18027
32 0.26693 14.57504 -14.17134 -4.88634 -1.42065 40.71378 25.18729
33 0.27528 14.56827 -14.17167 -4.87075 -1.43847 40.74671 25.18564
34 0.28362 14.58901 -14.17167 -4.85201 -1.46766 40.77079 25.20984
35 0.29196 14.61616 -14.15400 -4.87817 -1.42378 40.75376 25.22409
36 0.30030 14.62515 -14.14805 -4.86667 -1.41293 40.78772 25.22720
37 0.30864 14.67180 -14.15098 -4.86050 -1.42700 40.75687 25.23285
38 0.31698 14.70054 -14.14693 -4.86438 -1.40899 40.78592 25.22614
39 0.32533 14.72472 -14.15405 -4.86089 -1.41444 40.82004 25.23364
40 0.33367 14.74338 -14.14983 -4.87858 -1.40396 40.86869 25.23654
41 0.34201 14.77920 -14.14175 -4.89427 -1.38665 40.83960 25.24103
42 0.35035 14.81223 -14.14367 -4.90771 -1.37905 40.82901 25.23560
