Frame# Time pitch roll yaw tra_x tra_y tra_z
R01 R02 R03 T01 T02 T03
1 0.00834 5.92382 -1.72051 -16.00275 -13.03720 -18.98543 11.92010
2 0.01668 5.91274 -1.73061 -16.02857 -12.97708 -18.98862 11.90051
3 0.02503 5.93943 -1.74446 -16.02989 -12.97209 -19.07018 11.89728
4 0.03337 5.94247 -1.75817 -16.04733 -12.93106 -19.08035 11.89303
5 0.04171 5.94885 -1.76083 -16.08268 -12.86646 -19.08533 11.90994
6 0.05005 5.94331 -1.77050 -16.11289 -12.80355 -19.09446 11.89920
7 0.05839 5.94178 -1.78403 -16.09861 -12.80961 -19.06891 11.91009
8 0.06673 5.94650 -1.78896 -16.13402 -12.75399 -19.09549 11.91635
9 0.07508 5.95367 -1.79086 -16.16442 -12.70976 -19.10708 11.94498
10 0.08342 5.94774 -1.79068 -16.21352 -12.63323 -19.12145 11.95248
11 0.09176 5.96911 -1.79902 -16.22235 -12.63166 -19.16359 11.96902
12 0.10010 5.97513 -1.79199 -16.25799 -12.58140 -19.20118 11.96460
13 0.10844 5.97217 -1.77724 -16.29103 -12.52649 -19.21556 11.98053
14 0.11678 5.98527 -1.77078 -16.31671 -12.50343 -19.26375 12.00339
15 0.12513 5.97972 -1.76292 -16.31557 -12.49104 -19.25128 12.00809
16 0.13347 6.00900 -1.75248 -16.30653 -12.51127 -19.28940 12.05496
17 0.14181 6.03112 -1.72976 -16.31435 -12.50231 -19.29272 12.12411
18 0.15015 6.02510 -1.71843 -16.31295 -12.49977 -19.24977 12.15420
19 0.15849 6.03878 -1.71101 -16.32214 -12.52226 -19.25971 12.19870
20 0.16683 6.08820 -1.69635 -16.31837 -12.55571 -19.28907 12.30353
21 0.17518 6.12673 -1.68266 -16.29829 -12.59559 -19.26305 12.42050
22 0.18352 6.11568 -1.66343 -16.31961 -12.57882 -19.23325 12.43387
23 0.19186 6.15429 -1.65329 -16.30801 -12.61403 -19.21129 12.56509
24 0.20020 6.21462 -1.63033 -16.31618 -12.62848 -19.21560 12.69977
25 0.20854 6.22212 -1.61022 -16.31203 -12.64894 -19.23270 12.74033
26 0.21688 6.22718 -1.61634 -16.28807 -12.74546 -19.21741 12.76877
27 0.22523 6.24248 -1.61910 -16.23209 -12.85629 -19.22006 12.85196
28 0.23357 6.23397 -1.60299 -16.21162 -12.89192 -19.23745 12.89270
29 0.24191 6.25589 -1.58686 -16.19841 -12.92430 -19.26166 12.95483
30 0.25025 6.26604 -1.56833 -16.17968 -12.93972 -19.24731 12.99637
31 0.25859 6.29768 -1.55404 -16.15512 -12.99082 -19.25978 13.05075
32 0.26693 6.31553 -1.53649 -16.14067 -13.01214 -19.27104 13.08664
33 0.27528 6.30177 -1.53291 -16.12502 -13.03568 -19.21796 13.10049
34 0.28362 6.29411 -1.53586 -16.09394 -13.08562 -19.16945 13.11435
35 0.29196 6.33068 -1.53082 -16.08906 -13.12384 -19.10813 13.24243
36 0.30030 6.36669 -1.51761 -16.09552 -13.13032 -19.09480 13.33801
37 0.30864 6.36193 -1.52277 -16.10524 -13.13650 -19.02466 13.37976
38 0.31698 6.38265 -1.50193 -16.14627 -13.09995 -19.08482 13.39572
39 0.32533 6.41160 -1.48277 -16.16355 -13.09792 -19.11916 13.44495
40 0.33367 6.44141 -1.48210 -16.14469 -13.10922 -19.18496 13.48392
41 0.34201 6.45612 -1.46184 -16.16516 -13.05191 -19.16775 13.57468
42 0.35035 6.47008 -1.45003 -16.16882 -13.03442 -19.17383 13.63226
43 0.35869 6.45474 -1.43373 -16.19742 -12.99636 -19.16860 13.65225
44 0.36703 6.48337 -1.41588 -16.22367 -12.96197 -19.19506 13.73144
45 0.37538 6.48249 -1.41525 -16.21817 -12.97217 -19.13445 13.81677
46 0.38372 6.52672 -1.38978 -16.27309 -12.92725 -19.21230 13.88892
47 0.39206 6.54277 -1.37881 -16.30332 -12.93116 -19.26206 13.92294
48 0.40040 6.56537 -1.36010 -16.31153 -12.92334 -19.27711 13.98065
49 0.40874 6.55384 -1.36137 -16.28401 -12.96901 -19.26392 13.97934
50 0.41708 6.56454 -1.33743 -16.29980 -12.94077 -19.26482 14.02969
51 0.42543 6.56242 -1.32905 -16.28287 -12.96029 -19.26232 14.04260
52 0.43377 6.61212 -1.31481 -16.29335 -12.94925 -19.29079 14.14371
53 0.44211 6.60700 -1.31393 -16.27012 -12.98018 -19.27332 14.16482
54 0.45045 6.59917 -1.31092 -16.25690 -12.99291 -19.21723 14.22278
55 0.45879 6.59148 -1.30235 -16.26473 -12.99805 -19.21843 14.22427
56 0.46713 6.57862 -1.30600 -16.24054 -13.02579 -19.17042 14.27017
57 0.47548 6.55044 -1.29961 -16.26131 -13.00476 -19.14309 14.26489
58 0.48382 6.53751 -1.29390 -16.26264 -12.99857 -19.14387 14.26599
59 0.49216 6.55994 -1.29111 -16.27837 -12.97256 -19.15240 14.34131
60 0.50050 6.56035 -1.28389 -16.28685 -12.94964 -19.16136 14.36807
61 0.50884 6.56071 -1.27483 -16.29957 -12.91486 -19.17780 14.38519
62 0.51718 6.55503 -1.26783 -16.31015 -12.89419 -19.17884 14.39001
63 0.52553 6.53822 -1.26380 -16.32692 -12.86981 -19.14716 14.38818
64 0.53387 6.51621 -1.27429 -16.32972 -12.85333 -19.06828 14.39957
65 0.54221 6.51300 -1.27980 -16.33074 -12.84812 -19.04655 14.39841
66 0.55055 6.51629 -1.29600 -16.32280 -12.83944 -19.00547 14.42926
67 0.55889 6.52916 -1.29261 -16.35447 -12.77657 -19.00822 14.45102
68 0.56723 6.54306 -1.28726 -16.38728 -12.72489 -19.01867 14.47574
69 0.57558 6.49062 -1.27962 -16.39593 -12.64909 -18.90743 14.47107
70 0.58392 6.49244 -1.26792 -16.41815 -12.58191 -18.87117 14.53363
71 0.59226 6.53912 -1.25544 -16.44501 -12.52913 -18.86505 14.65378
72 0.60060 6.51701 -1.26170 -16.43786 -12.51525 -18.79465 14.63538
73 0.60894 6.58093 -1.26348 -16.42778 -12.51689 -18.82535 14.74219
74 0.61728 6.59022 -1.26484 -16.43979 -12.50182 -18.84248 14.73440
75 0.62563 6.64820 -1.25604 -16.46612 -12.47055 -18.89220 14.82040
76 0.63397 6.69127 -1.24267 -16.51334 -12.40210 -18.91506 14.89603
77 0.64231 6.72012 -1.25773 -16.47409 -12.44361 -18.87902 14.97128
78 0.65065 6.74095 -1.25685 -16.48998 -12.42427 -18.87306 15.04474
79 0.65899 6.77372 -1.25859 -16.49713 -12.42901 -18.94967 15.09726
80 0.66733 6.73817 -1.25643 -16.50921 -12.38425 -18.88601 15.12405
81 0.67568 6.74052 -1.25680 -16.49293 -12.36513 -18.82588 15.21515
82 0.68402 6.74491 -1.25993 -16.48439 -12.36865 -18.84635 15.24234
83 0.69236 6.75888 -1.25750 -16.48133 -12.34807 -18.79314 15.34494
84 0.70070 6.70805 -1.25414 -16.51751 -12.27459 -18.69472 15.33780
85 0.70904 6.72013 -1.26308 -16.53458 -12.26085 -18.69861 15.39471
86 0.71738 6.68077 -1.27054 -16.55187 -12.23585 -18.65794 15.38525
87 0.72573 6.69115 -1.28686 -16.53017 -12.26708 -18.67877 15.40701
88 0.73407 6.68697 -1.26663 -16.61020 -12.15637 -18.71038 15.42297
89 0.74241 6.66562 -1.28101 -16.59885 -12.16323 -18.67447 15.43298
90 0.75075 6.65374 -1.28230 -16.62702 -12.11302 -18.67508 15.41165
91 0.75909 6.64483 -1.29374 -16.63646 -12.09389 -18.66829 15.39853
92 0.76743 6.61869 -1.31498 -16.65111 -12.06949 -18.66012 15.36371
93 0.77578 6.59318 -1.32029 -16.68271 -12.03345 -18.66174 15.33560
94 0.78412 6.54774 -1.35917 -16.66399 -12.07678 -18.65896 15.25476
95 0.79246 6.49220 -1.38875 -16.66284 -12.08261 -18.60780 15.18545
96 0.80080 6.49123 -1.39919 -16.71130 -12.02449 -18.60007 15.18643
97 0.80914 6.44926 -1.42401 -16.67085 -12.06013 -18.60064 15.06625
98 0.81748 6.43377 -1.43621 -16.68052 -12.04334 -18.65272 14.97818
99 0.82583 6.43539 -1.44131 -16.69611 -12.02381 -18.75968 14.90716
100 0.83417 6.36857 -1.44445 -16.70965 -11.95770 -18.71090 14.79159
101 0.84251 6.34507 -1.46026 -16.69749 -11.95635 -18.68050 14.78934
102 0.85085 6.25063 -1.47740 -16.70915 -11.91007 -18.55915 14.69778
103 0.85919 6.23526 -1.48789 -16.70499 -11.90712 -18.56410 14.69366
104 0.86753 6.17064 -1.49950 -16.71194 -11.86481 -18.47394 14.65481
105 0.87588 6.14565 -1.52034 -16.67957 -11.89064 -18.46373 14.62390
106 0.88422 6.09624 -1.51692 -16.71571 -11.82311 -18.49804 14.50796
107 0.89256 6.09268 -1.52217 -16.70841 -11.83843 -18.57700 14.44223
108 0.90090 6.08486 -1.50984 -16.74845 -11.77922 -18.61398 14.40002
109 0.90924 6.06859 -1.50857 -16.75177 -11.77102 -18.63027 14.33472
110 0.91758 6.03083 -1.50937 -16.75258 -11.74153 -18.58541 14.30896
111 0.92593 6.01498 -1.50857 -16.76094 -11.72415 -18.59619 14.26449
112 0.93427 5.99567 -1.52176 -16.73769 -11.73786 -18.57112 14.26474
113 0.94261 5.99064 -1.52019 -16.73641 -11.72368 -18.58450 14.24136
114 0.95095 5.99519 -1.52009 -16.74012 -11.72125 -18.62293 14.23315
115 0.95929 5.99118 -1.53318 -16.71437 -11.75538 -18.61236 14.21805
116 0.96763 5.98581 -1.52262 -16.74526 -11.69329 -18.63954 14.20944
117 0.97598 5.96916 -1.52396 -16.75582 -11.67793 -18.67888 14.14624
118 0.98432 5.96180 -1.53986 -16.73643 -11.68933 -18.63468 14.17728
119 0.99266 5.95957 -1.53683 -16.76419 -11.66049 -18.65433 14.15192
120 1.00100 5.95214 -1.54603 -16.74332 -11.68173 -18.63924 14.13290
121 1.00934 5.94871 -1.54436 -16.76088 -11.65975 -18.67962 14.09170
122 1.01768 5.93881 -1.52566 -16.81571 -11.57794 -18.69093 14.09729
123 1.02603 5.94220 -1.52161 -16.81256 -11.59274 -18.73441 14.07965
124 1.03437 5.91058 -1.50739 -16.82016 -11.55165 -18.69197 14.07162
125 1.04271 5.90586 -1.50918 -16.80252 -11.57830 -18.71040 14.07455
126 1.05105 5.89653 -1.49076 -16.81583 -11.54647 -18.72140 14.07117
127 1.05939 5.89666 -1.48959 -16.79489 -11.57662 -18.72525 14.06839
128 1.06773 5.88926 -1.48681 -16.79137 -11.57633 -18.72219 14.07129
129 1.07608 5.90649 -1.48297 -16.77342 -11.61672 -18.75708 14.07638
130 1.08442 5.90073 -1.47364 -16.78378 -11.60435 -18.78042 14.06299
131 1.09276 5.90779 -1.47605 -16.73777 -11.67169 -18.79720 14.06265
132 1.10110 5.89777 -1.46038 -16.75067 -11.63729 -18.80112 14.07904
133 1.10944 5.91145 -1.45636 -16.72414 -11.68069 -18.85809 14.06055
134 1.11778 5.90817 -1.45504 -16.70554 -11.69884 -18.86215 14.06937
135 1.12613 5.89662 -1.45651 -16.67832 -11.72101 -18.85625 14.05609
136 1.13447 5.88439 -1.44644 -16.68899 -11.69512 -18.84863 14.05942
137 1.14281 5.88243 -1.44963 -16.66811 -11.73391 -18.88107 14.04605
138 1.15115 5.87629 -1.44308 -16.67826 -11.72623 -18.90313 14.04224
139 1.15949 5.84498 -1.45769 -16.66019 -11.75370 -18.86996 13.99441
140 1.16783 5.82486 -1.46892 -16.65440 -11.75666 -18.82027 13.98474
141 1.17618 5.80753 -1.47748 -16.64591 -11.78934 -18.89405 13.86749
142 1.18452 5.81905 -1.48064 -16.65883 -11.77253 -18.94415 13.84991
143 1.19286 5.82258 -1.47771 -16.67523 -11.74362 -18.95585 13.82800
144 1.20120 5.81283 -1.48738 -16.66457 -11.74338 -19.02343 13.75650
145 1.20954 5.75537 -1.50044 -16.65898 -11.73408 -19.01280 13.64221
146 1.21788 5.70041 -1.50125 -16.65555 -11.70732 -18.99158 13.54138
147 1.22623 5.66514 -1.49380 -16.69422 -11.63735 -18.97734 13.48032
148 1.23457 5.62698 -1.50665 -16.66720 -11.65231 -18.91342 13.43304
149 1.24291 5.61620 -1.51322 -16.67889 -11.64008 -18.93918 13.38650
150 1.25125 5.59747 -1.52352 -16.67949 -11.62673 -18.94471 13.33411
151 1.25959 5.55025 -1.52483 -16.68619 -11.59841 -18.88595 13.27405
152 1.26793 5.50405 -1.53102 -16.70020 -11.58119 -18.85956 13.19638
153 1.27628 5.46941 -1.53231 -16.70941 -11.57939 -18.87277 13.11652
154 1.28462 5.42436 -1.51656 -16.76933 -11.50959 -18.95184 12.98257
155 1.29296 5.42685 -1.51365 -16.78153 -11.51004 -19.03007 12.93335
156 1.30130 5.37563 -1.50805 -16.82080 -11.44222 -18.96553 12.86969
157 1.30964 5.36112 -1.51053 -16.81188 -11.43675 -18.96378 12.84067
158 1.31798 5.33067 -1.51804 -16.79529 -11.42215 -18.88995 12.82150
159 1.32633 5.33224 -1.53298 -16.77641 -11.45902 -18.90097 12.82022
160 1.33467 5.31695 -1.53358 -16.77633 -11.45134 -18.91955 12.76700
161 1.34301 5.30560 -1.54215 -16.76368 -11.47325 -18.90448 12.75610
162 1.35135 5.32749 -1.52580 -16.81404 -11.42208 -19.04523 12.68695
163 1.35969 5.31585 -1.52197 -16.83878 -11.38381 -19.07309 12.64587
164 1.36803 5.25552 -1.53837 -16.80485 -11.42019 -19.09306 12.48703
165 1.37638 5.25375 -1.54681 -16.81548 -11.41807 -19.13383 12.43927
166 1.38472 5.15660 -1.56431 -16.78661 -11.41032 -19.03832 12.29074
167 1.39306 5.12347 -1.58554 -16.77851 -11.42285 -19.00172 12.21527
168 1.40140 5.10213 -1.59986 -16.75956 -11.41858 -18.96333 12.19586
169 1.40974 5.08147 -1.61589 -16.76392 -11.41027 -18.95144 12.13556
170 1.41808 5.01607 -1.61945 -16.78351 -11.36740 -18.90570 12.04748
171 1.42643 4.99564 -1.62130 -16.81006 -11.34221 -18.91471 12.00424
