Frame# Time pitch roll yaw tra_x tra_y tra_z
R01 R02 R03 T01 T02 T03
1 0.00834 -2.24164 -9.68340 -7.17992 -23.70625 -174.19411 15.61132
2 0.01668 -2.24996 -9.68904 -7.17147 -23.75263 -174.15864 15.60913
3 0.02503 -2.27281 -9.69545 -7.15511 -23.79440 -174.13351 15.56457
4 0.03337 -2.29096 -9.70260 -7.14677 -23.84070 -174.11842 15.55364
5 0.04171 -2.30378 -9.70162 -7.16571 -23.84773 -174.10967 15.53005
6 0.05005 -2.31888 -9.70048 -7.15769 -23.89563 -174.09781 15.52096
7 0.05839 -2.33351 -9.70243 -7.14897 -23.94649 -174.10967 15.49685
8 0.06673 -2.34039 -9.70094 -7.12523 -24.00009 -174.11891 15.49450
9 0.07508 -2.35971 -9.71142 -7.11689 -24.04270 -174.10688 15.43927
10 0.08342 -2.39489 -9.71227 -7.10035 -24.07849 -174.11821 15.37576
11 0.09176 -2.47756 -9.70785 -7.10229 -24.09020 -174.03702 15.24957
12 0.10010 -2.50603 -9.69905 -7.10182 -24.12119 -174.00363 15.21237
13 0.10844 -2.56126 -9.68781 -7.10053 -24.13545 -173.92040 15.14926
14 0.11678 -2.57779 -9.67836 -7.08879 -24.17947 -173.94786 15.14788
15 0.12513 -2.60376 -9.66993 -7.10956 -24.17558 -173.93984 15.13308
16 0.13347 -2.59654 -9.65012 -7.11232 -24.16675 -173.95855 15.18386
17 0.14181 -2.54913 -9.62566 -7.13791 -24.17319 -174.08962 15.24411
18 0.15015 -2.49685 -9.60613 -7.10046 -24.23303 -174.23281 15.33172
19 0.15849 -2.47346 -9.58504 -7.06591 -24.25647 -174.30900 15.38583
20 0.16683 -2.46751 -9.57601 -7.05748 -24.27120 -174.36144 15.42837
21 0.17518 -2.46206 -9.55942 -7.03356 -24.28040 -174.34658 15.47030
22 0.18352 -2.46499 -9.54194 -7.04177 -24.25308 -174.38550 15.46832
23 0.19186 -2.46852 -9.52966 -7.02694 -24.24767 -174.37436 15.47650
24 0.20020 -2.46997 -9.52231 -7.03374 -24.23048 -174.40691 15.47680
25 0.20854 -2.46975 -9.51206 -7.03483 -24.21732 -174.37842 15.50564
26 0.21688 -2.46092 -9.50530 -7.05578 -24.17983 -174.41499 15.51156
27 0.22523 -2.40771 -9.50498 -7.05017 -24.18906 -174.45113 15.56085
28 0.23357 -2.39214 -9.50012 -7.05819 -24.15692 -174.50060 15.55722
29 0.24191 -2.37452 -9.49292 -7.08704 -24.09480 -174.49288 15.58743
30 0.25025 -2.35458 -9.48899 -7.07006 -24.09386 -174.50808 15.60162
31 0.25859 -2.34593 -9.49071 -7.10077 -24.02338 -174.49948 15.60086
32 0.26693 -2.32334 -9.50163 -7.14970 -23.95566 -174.51635 15.59582
33 0.27528 -2.28652 -9.50843 -7.17718 -23.90086 -174.51861 15.61901
34 0.28362 -2.27799 -9.51580 -7.20042 -23.84802 -174.53963 15.59609
35 0.29196 -2.25147 -9.52437 -7.19292 -23.82816 -174.52237 15.61975
36 0.30030 -2.26103 -9.54048 -7.20574 -23.78665 -174.51845 15.58575
37 0.30864 -2.24999 -9.55310 -7.21233 -23.74881 -174.46806 15.60406
38 0.31698 -2.25690 -9.56463 -7.24334 -23.69243 -174.47580 15.56826
39 0.32533 -2.26327 -9.58173 -7.24100 -23.69034 -174.44358 15.54553
40 0.33367 -2.24038 -9.59686 -7.26602 -23.66008 -174.46620 15.53445
41 0.34201 -2.22003 -9.61513 -7.27617 -23.65817 -174.49315 15.52090
42 0.35035 -2.20388 -9.63209 -7.29028 -23.63985 -174.49494 15.52172
43 0.35869 -2.18978 -9.65555 -7.28039 -23.67995 -174.49538 15.51480
44 0.36703 -2.20161 -9.66637 -7.29612 -23.68721 -174.46469 15.50558
45 0.37538 -2.20477 -9.67753 -7.28864 -23.72397 -174.44297 15.50332
46 0.38372 -2.20694 -9.70185 -7.26519 -23.80042 -174.45220 15.50167
47 0.39206 -2.18225 -9.72873 -7.21104 -23.91620 -174.54534 15.50808
48 0.40040 -2.16875 -9.74795 -7.16335 -24.01804 -174.61506 15.50280
49 0.40874 -2.16012 -9.76029 -7.13898 -24.08324 -174.67245 15.50402
50 0.41708 -2.14099 -9.76654 -7.14044 -24.14906 -174.75032 15.50817
51 0.42543 -2.13616 -9.77289 -7.12866 -24.20622 -174.77575 15.50677
52 0.43377 -2.15494 -9.78391 -7.12924 -24.26508 -174.78590 15.47964
53 0.44211 -2.15209 -9.79713 -7.10411 -24.36029 -174.78908 15.46795
54 0.45045 -2.18994 -9.82780 -7.01868 -24.51939 -174.75867 15.42538
55 0.45879 -2.24066 -9.84976 -6.94042 -24.66026 -174.71912 15.35427
56 0.46713 -2.25284 -9.85945 -6.91142 -24.77022 -174.70814 15.34558
57 0.47548 -2.34498 -9.86846 -6.90852 -24.83672 -174.67103 15.20983
58 0.48382 -2.38504 -9.88332 -6.92501 -24.91789 -174.67161 15.13772
59 0.49216 -2.41265 -9.89292 -6.96139 -24.97029 -174.72634 15.08026
60 0.50050 -2.44920 -9.91187 -6.92520 -25.11920 -174.69235 15.04656
61 0.50884 -2.50298 -9.92006 -6.89626 -25.24953 -174.60824 14.98422
62 0.51718 -2.53311 -9.91660 -6.89474 -25.36514 -174.55203 14.94964
63 0.52553 -2.55451 -9.91489 -6.88738 -25.48074 -174.49476 14.90734
64 0.53387 -2.55353 -9.90175 -6.88232 -25.57509 -174.49978 14.86846
65 0.54221 -2.54478 -9.88291 -6.89447 -25.64935 -174.48707 14.85040
66 0.55055 -2.58271 -9.87323 -6.88358 -25.74504 -174.41306 14.80725
67 0.55889 -2.58192 -9.87779 -6.88649 -25.85213 -174.38588 14.81179
68 0.56723 -2.56965 -9.86551 -6.92959 -25.89877 -174.39781 14.80276
69 0.57558 -2.58019 -9.83297 -6.98786 -25.89291 -174.39579 14.76309
70 0.58392 -2.59302 -9.80932 -6.96184 -25.98314 -174.37649 14.74758
71 0.59226 -2.60418 -9.77832 -6.98760 -26.02068 -174.33939 14.73779
72 0.60060 -2.58079 -9.74350 -6.99062 -26.07637 -174.31232 14.79367
73 0.60894 -2.56660 -9.70738 -7.00166 -26.13881 -174.27759 14.83132
74 0.61728 -2.54756 -9.68174 -6.98669 -26.26230 -174.21497 14.89855
75 0.62563 -2.50374 -9.64124 -7.02292 -26.31534 -174.14903 14.99545
76 0.63397 -2.49619 -9.60558 -7.06003 -26.35797 -174.15135 14.99472
77 0.64231 -2.48165 -9.56618 -7.08498 -26.41235 -174.08975 15.05102
78 0.65065 -2.44507 -9.53165 -7.08444 -26.51312 -174.07836 15.14401
79 0.65899 -2.38635 -9.50577 -7.06893 -26.63786 -174.07162 15.26306
80 0.66733 -2.32238 -9.47395 -7.06053 -26.74745 -174.04104 15.40185
81 0.67568 -2.25027 -9.44636 -7.08986 -26.82176 -174.02450 15.53262
82 0.68402 -2.23707 -9.40245 -7.08330 -26.90892 -173.96410 15.60882
83 0.69236 -2.19944 -9.37453 -7.06598 -27.03975 -173.90867 15.69821
84 0.70070 -2.16011 -9.33290 -7.08147 -27.09313 -173.86244 15.77346
85 0.70904 -2.12368 -9.29387 -7.06067 -27.20082 -173.86956 15.84527
86 0.71738 -2.10067 -9.26148 -7.05439 -27.30277 -173.82188 15.92248
87 0.72573 -2.04781 -9.22347 -7.04878 -27.40907 -173.78449 16.05032
88 0.73407 -2.02034 -9.19214 -7.04605 -27.52844 -173.74961 16.12203
89 0.74241 -1.97426 -9.16436 -7.02654 -27.65567 -173.73898 16.20196
90 0.75075 -1.92677 -9.14430 -7.00839 -27.79949 -173.62848 16.33566
91 0.75909 -1.89453 -9.11150 -6.97970 -27.90386 -173.55653 16.45831
92 0.76743 -1.80664 -9.07750 -6.92841 -28.04933 -173.50314 16.68905
93 0.77578 -1.78363 -9.05098 -6.89020 -28.16060 -173.49144 16.78604
94 0.78412 -1.72454 -9.02599 -6.85666 -28.29111 -173.51014 16.92840
95 0.79246 -1.69069 -8.99879 -6.84985 -28.36598 -173.52296 16.99658
96 0.80080 -1.63413 -8.97014 -6.86507 -28.42409 -173.52024 17.09671
97 0.80914 -1.58782 -8.94063 -6.87180 -28.48644 -173.51457 17.19042
98 0.81748 -1.55084 -8.91546 -6.85235 -28.56697 -173.52575 17.24160
99 0.82583 -1.53477 -8.89632 -6.81930 -28.66861 -173.44638 17.33984
100 0.83417 -1.53341 -8.87743 -6.81568 -28.70995 -173.42509 17.38491
101 0.84251 -1.48959 -8.84667 -6.82947 -28.73557 -173.37981 17.52511
102 0.85085 -1.38812 -8.82014 -6.87264 -28.75095 -173.37305 17.74734
103 0.85919 -1.29982 -8.80272 -6.87858 -28.80606 -173.35745 17.95660
104 0.86753 -1.25041 -8.79084 -6.85255 -28.88335 -173.35744 18.05395
105 0.87588 -1.22687 -8.77382 -6.84901 -28.90749 -173.29929 18.15078
106 0.88422 -1.19284 -8.75842 -6.85497 -28.92273 -173.29905 18.21841
107 0.89256 -1.15508 -8.74543 -6.86466 -28.92845 -173.29637 18.29034
108 0.90090 -1.12366 -8.74000 -6.86585 -28.93971 -173.32027 18.32458
109 0.90924 -1.09576 -8.73820 -6.86368 -28.97134 -173.31529 18.34951
110 0.91758 -1.07588 -8.73493 -6.86175 -28.98316 -173.34010 18.36969
111 0.92593 -1.04247 -8.72798 -6.89201 -28.96903 -173.40221 18.40597
112 0.93427 -1.02393 -8.71792 -6.92982 -28.90631 -173.47239 18.46249
113 0.94261 -1.02576 -8.72631 -6.97059 -28.85553 -173.49517 18.50250
114 0.95095 -1.00959 -8.73539 -6.96575 -28.86598 -173.48220 18.59896
115 0.95929 -0.93050 -8.72768 -7.00797 -28.83307 -173.53329 18.76156
116 0.96763 -0.80281 -8.70653 -7.06531 -28.77237 -173.58005 19.00436
117 0.97598 -0.69352 -8.71500 -7.09981 -28.76408 -173.54312 19.27673
118 0.98432 -0.63488 -8.71632 -7.13285 -28.72386 -173.50284 19.46289
119 0.99266 -0.60579 -8.73519 -7.15344 -28.69426 -173.54116 19.52774
120 1.00100 -0.57587 -8.74192 -7.16389 -28.66243 -173.61580 19.57318
121 1.00934 -0.54778 -8.75399 -7.19454 -28.61559 -173.65619 19.60943
122 1.01768 -0.48353 -8.76805 -7.18457 -28.62540 -173.81200 19.67324
123 1.02603 -0.45908 -8.78057 -7.21034 -28.58310 -173.87105 19.71652
124 1.03437 -0.41566 -8.79654 -7.21427 -28.58099 -173.91998 19.76889
125 1.04271 -0.39404 -8.81404 -7.25912 -28.50063 -173.94126 19.81027
126 1.05105 -0.31282 -8.82015 -7.27243 -28.48410 -173.99068 19.94689
