Frame# Time pitch roll yaw tra_x tra_y tra_z
R01 R02 R03 T01 T02 T03
1 0.00834 -1.57801 13.54695 -5.56367 -29.65083 23.06528 -14.41345
2 0.01668 -1.57239 13.56223 -5.55239 -29.62862 23.05317 -14.39270
3 0.02503 -1.58527 13.57213 -5.52139 -29.66119 23.01749 -14.42440
4 0.03337 -1.59418 13.57621 -5.49171 -29.68524 23.01448 -14.41388
5 0.04171 -1.60377 13.58815 -5.46419 -29.68669 22.98794 -14.43887
6 0.05005 -1.61598 13.60229 -5.45162 -29.66818 22.96193 -14.44885
7 0.05839 -1.63530 13.61065 -5.42146 -29.69766 22.91034 -14.50177
8 0.06673 -1.67044 13.60852 -5.40877 -29.72845 22.87455 -14.56854
9 0.07508 -1.68787 13.61494 -5.41163 -29.71086 22.81641 -14.62060
10 0.08342 -1.74785 13.61565 -5.45613 -29.65750 22.82322 -14.70858
11 0.09176 -1.76638 13.60679 -5.43845 -29.68140 22.76358 -14.75952
12 0.10010 -1.82791 13.60215 -5.45341 -29.67799 22.77215 -14.81805
13 0.10844 -1.86307 13.58691 -5.44915 -29.68550 22.74992 -14.83697
14 0.11678 -1.94182 13.57402 -5.49189 -29.64787 22.75047 -14.90307
15 0.12513 -2.01715 13.55930 -5.48052 -29.68672 22.74089 -14.98333
16 0.13347 -2.05978 13.55019 -5.48072 -29.70505 22.73533 -15.01953
17 0.14181 -2.06903 13.54112 -5.47462 -29.72586 22.67705 -15.05661
18 0.15015 -2.12047 13.53423 -5.50576 -29.70999 22.64538 -15.16275
19 0.15849 -2.14190 13.52531 -5.50823 -29.72514 22.61155 -15.22912
20 0.16683 -2.16439 13.51035 -5.51306 -29.76198 22.57114 -15.28915
21 0.17518 -2.19229 13.50169 -5.50313 -29.80218 22.58809 -15.36154
22 0.18352 -2.23561 13.47814 -5.46042 -29.89870 22.61834 -15.46585
23 0.19186 -2.29859 13.45548 -5.44921 -29.97356 22.64942 -15.59664
24 0.20020 -2.32543 13.44047 -5.46646 -30.01576 22.61348 -15.69455
25 0.20854 -2.38736 13.42234 -5.49463 -30.04739 22.62166 -15.82995
