Frame# Time pitch roll yaw tra_x tra_y tra_z
R01 R02 R03 T01 T02 T03
1 0.00834 16.30968 5.47976 -1.58122 -55.74770 -4.19888 38.81541
2 0.01668 16.05812 5.42110 -1.61044 -55.83420 -4.33311 38.13633
3 0.02503 15.80029 5.36099 -1.61466 -55.94893 -4.39522 37.53413
4 0.03337 15.52567 5.29377 -1.61347 -56.06845 -4.47374 36.84119
5 0.04171 15.20338 5.24204 -1.63114 -56.16996 -4.43828 36.13984
6 0.05005 14.91192 5.17985 -1.63233 -56.29235 -4.50552 35.41004
7 0.05839 14.63055 5.11110 -1.64735 -56.41103 -4.57041 34.71989
8 0.06673 14.31474 5.06468 -1.65451 -56.52663 -4.63138 33.97321
9 0.07508 14.00382 4.97728 -1.66229 -56.68654 -4.68027 33.25800
10 0.08342 13.69740 4.90965 -1.64546 -56.85121 -4.72076 32.57145
11 0.09176 13.36914 4.82320 -1.61532 -57.06369 -4.77726 31.77332
12 0.10010 13.05900 4.75158 -1.62234 -57.19767 -4.81132 31.03175
13 0.10844 12.72798 4.68924 -1.62429 -57.34186 -4.84180 30.21714
14 0.11678 12.41259 4.59984 -1.56948 -57.57000 -4.85300 29.41416
15 0.12513 12.10761 4.54084 -1.55842 -57.73479 -4.93061 28.59183
16 0.13347 11.77288 4.45537 -1.51783 -57.94390 -4.91065 27.79758
17 0.14181 11.41091 4.40007 -1.51310 -58.08345 -4.89487 26.93369
18 0.15015 11.07550 4.36317 -1.51646 -58.19683 -4.96551 26.06974
19 0.15849 10.74454 4.30385 -1.50307 -58.34775 -5.04772 25.21021
20 0.16683 10.40940 4.25977 -1.48076 -58.47731 -5.11481 24.30302
21 0.17518 10.04583 4.19230 -1.43077 -58.67997 -5.15406 23.37733
22 0.18352 9.71408 4.11840 -1.40662 -58.85028 -5.18836 22.50355
23 0.19186 9.39087 4.07019 -1.38611 -58.97769 -5.22707 21.67933
24 0.20020 8.99906 4.00424 -1.40134 -59.08443 -5.25743 20.68626
25 0.20854 8.64596 3.94563 -1.37492 -59.19860 -5.33711 19.76331
26 0.21688 8.29937 3.88414 -1.39638 -59.28223 -5.41761 18.84321
27 0.22523 7.92680 3.84422 -1.44183 -59.29167 -5.51867 17.86787
28 0.23357 7.63027 3.77925 -1.42435 -59.39046 -5.67823 17.01948
29 0.24191 7.28996 3.73245 -1.45270 -59.40074 -5.78021 16.13145
30 0.25025 6.96385 3.69537 -1.51603 -59.35123 -5.94907 15.23423
31 0.25859 6.66950 3.64438 -1.54455 -59.35744 -6.12161 14.43735
