Frame# Time pitch roll yaw tra_x tra_y tra_z
R01 R02 R03 T01 T02 T03
1 0.00834 37.07021 17.82514 17.24197 -83.66432 5.64150 99.87338
2 0.01668 37.26943 17.83004 17.34668 -83.78776 5.29572 100.11038
3 0.02503 37.44645 17.84831 17.40201 -83.84144 4.92944 100.32464
4 0.03337 37.60994 17.86226 17.44329 -83.82737 4.57917 100.51303
5 0.04171 37.70248 17.87734 17.41759 -83.76026 4.27220 100.62261
6 0.05005 37.76073 17.91069 17.34388 -83.63007 3.99438 100.72051
7 0.05839 37.82736 17.95167 17.26783 -83.47346 3.67126 100.71389
8 0.06673 37.89147 17.98400 17.15434 -83.27018 3.35648 100.71237
9 0.07508 37.88722 18.01749 17.01790 -83.08021 3.10231 100.65762
10 0.08342 37.91365 18.04409 16.88283 -82.83759 2.77833 100.55453
11 0.09176 37.90426 18.06399 16.74091 -82.61170 2.52176 100.40817
12 0.10010 37.81092 18.08037 16.57553 -82.43788 2.35574 100.10375
13 0.10844 37.69822 18.08683 16.40296 -82.31864 2.21706 99.71313
14 0.11678 37.53652 18.09403 16.23846 -82.28053 2.24489 99.34063
15 0.12513 37.30440 18.16131 16.02156 -82.23808 2.45097 98.90243
16 0.13347 37.04869 18.21019 15.83041 -82.29664 2.68161 98.43942
17 0.14181 36.84528 18.22890 15.68795 -82.41276 2.90617 97.97940
18 0.15015 36.61839 18.27792 15.58002 -82.55427 3.22741 97.59454
19 0.15849 36.39070 18.36086 15.52180 -82.70548 3.57855 97.27239
20 0.16683 36.20165 18.45423 15.52046 -82.86869 3.87648 96.85330
21 0.17518 36.06725 18.54876 15.54037 -83.02918 4.10856 96.57064
22 0.18352 35.98733 18.64744 15.62031 -83.18791 4.37098 96.41097
23 0.19186 35.86181 18.74868 15.74270 -83.39964 4.70707 96.23760
24 0.20020 35.75242 18.83280 15.90041 -83.63160 5.03689 96.05303
25 0.20854 35.67170 18.93704 16.04879 -83.80897 5.34115 95.90023
26 0.21688 35.65935 19.00336 16.21886 -83.97843 5.56721 95.83224
27 0.22523 35.63614 18.99306 16.38748 -84.20414 5.82249 95.89477
28 0.23357 35.69527 18.99715 16.51128 -84.33616 5.90472 95.93102
