Frame# Time pitch roll yaw tra_x tra_y tra_z
R01 R02 R03 T01 T02 T03
1 0.00834 10.63373 -7.40918 -1.32707 8.91740 10.98531 35.72807
2 0.01668 10.64055 -7.40580 -1.32625 8.91218 10.95278 35.73109
3 0.02503 10.63192 -7.41541 -1.30601 8.88316 10.96044 35.72139
4 0.03337 10.62913 -7.42184 -1.29689 8.85554 10.95593 35.70094
5 0.04171 10.63114 -7.42244 -1.29027 8.84856 10.94391 35.69237
6 0.05005 10.63154 -7.42721 -1.26971 8.82362 10.91657 35.67076
7 0.05839 10.63585 -7.42148 -1.28107 8.83407 10.91704 35.66762
8 0.06673 10.61827 -7.42358 -1.27059 8.81281 10.94660 35.66200
9 0.07508 10.61703 -7.41290 -1.29688 8.84064 10.94608 35.64455
10 0.08342 10.61520 -7.41476 -1.29958 8.83742 10.94661 35.64931
11 0.09176 10.59899 -7.42029 -1.29466 8.83257 10.95271 35.63423
12 0.10010 10.61333 -7.41851 -1.31235 8.85787 10.92159 35.66209
13 0.10844 10.61120 -7.42772 -1.31189 8.85995 10.90934 35.67613
14 0.11678 10.60992 -7.43444 -1.32731 8.87983 10.91438 35.70393
15 0.12513 10.60859 -7.43860 -1.33387 8.89733 10.92265 35.70814
16 0.13347 10.61038 -7.44762 -1.33253 8.90473 10.94454 35.71730
17 0.14181 10.60754 -7.44920 -1.33707 8.91611 10.98887 35.73402
18 0.15015 10.61201 -7.44798 -1.34373 8.93516 10.98187 35.72954
19 0.15849 10.62624 -7.44741 -1.34804 8.95214 10.97701 35.75081
20 0.16683 10.62876 -7.44729 -1.35015 8.95670 10.95993 35.73546
21 0.17518 10.65166 -7.45496 -1.35422 8.97013 10.96036 35.76140
22 0.18352 10.65793 -7.44414 -1.37305 9.00248 10.97177 35.76668
23 0.19186 10.66066 -7.42736 -1.39413 9.04540 10.97914 35.77324
24 0.20020 10.65709 -7.41896 -1.40866 9.06788 11.01299 35.79222
25 0.20854 10.68334 -7.42261 -1.38533 9.02410 10.99797 35.85841
26 0.21688 10.67982 -7.41975 -1.39188 9.03773 11.03194 35.87959
27 0.22523 10.66873 -7.42526 -1.38116 9.01673 11.05735 35.88106
28 0.23357 10.68253 -7.42841 -1.36904 9.00783 11.06059 35.90010
29 0.24191 10.68472 -7.44297 -1.36292 8.97881 11.06075 35.89320
30 0.25025 10.67483 -7.44198 -1.35587 8.96407 11.11645 35.91350
31 0.25859 10.67287 -7.43904 -1.36928 8.96474 11.11835 35.90367
32 0.26693 10.67991 -7.44012 -1.35990 8.94660 11.12544 35.91505
33 0.27528 10.69046 -7.43249 -1.38972 8.95377 11.13110 35.93227
34 0.28362 10.68806 -7.43895 -1.35972 8.91906 11.15026 35.93086
35 0.29196 10.70223 -7.43979 -1.34980 8.89704 11.13423 35.93532
36 0.30030 10.69187 -7.44727 -1.36024 8.88491 11.15306 35.93877
37 0.30864 10.70180 -7.45226 -1.37038 8.86828 11.13588 35.94551
38 0.31698 10.67649 -7.46501 -1.35663 8.83678 11.14032 35.94569
39 0.32533 10.66161 -7.46217 -1.38598 8.84829 11.11759 35.95601
40 0.33367 10.64158 -7.46371 -1.37765 8.81434 11.13163 35.97603
41 0.34201 10.59590 -7.47673 -1.33581 8.75591 11.20505 35.96364
42 0.35035 10.57243 -7.47515 -1.31483 8.71932 11.25588 35.96370
43 0.35869 10.55126 -7.47825 -1.28783 8.68088 11.28755 35.95418
44 0.36703 10.54509 -7.46714 -1.30315 8.68220 11.30427 35.94411
45 0.37538 10.53956 -7.46804 -1.29638 8.65928 11.35989 35.96278
46 0.38372 10.53683 -7.45734 -1.31023 8.66907 11.36416 35.93840
47 0.39206 10.52144 -7.45207 -1.33167 8.68092 11.47887 35.95845
48 0.40040 10.53009 -7.43660 -1.33480 8.67980 11.52086 35.97401
49 0.40874 10.52997 -7.43164 -1.32549 8.67161 11.56709 35.97826
50 0.41708 10.56318 -7.43032 -1.30892 8.63387 11.51209 35.98741
51 0.42543 10.58657 -7.42472 -1.29679 8.60180 11.49824 36.00090
52 0.43377 10.62214 -7.41753 -1.30687 8.58210 11.48168 36.05928
53 0.44211 10.58072 -7.40495 -1.32834 8.59516 11.58688 36.04903
54 0.45045 10.65255 -7.40278 -1.29876 8.54615 11.45895 36.06960
55 0.45879 10.70847 -7.39977 -1.30548 8.53597 11.38088 36.12630
56 0.46713 10.74267 -7.40009 -1.29990 8.51157 11.35320 36.17769
57 0.47548 10.75285 -7.39943 -1.30694 8.50526 11.35472 36.20430
58 0.48382 10.75436 -7.40737 -1.29315 8.47054 11.33715 36.20711
59 0.49216 10.75902 -7.41214 -1.27645 8.43380 11.29270 36.19704
60 0.50050 10.76816 -7.41372 -1.28690 8.42675 11.26206 36.20549
61 0.50884 10.77915 -7.41254 -1.28970 8.41703 11.22172 36.20573
62 0.51718 10.78335 -7.41626 -1.28091 8.39896 11.19402 36.19997
63 0.52553 10.79920 -7.41881 -1.27616 8.37572 11.17736 36.22996
64 0.53387 10.78256 -7.42089 -1.28160 8.37226 11.19573 36.20967
65 0.54221 10.78647 -7.42984 -1.27283 8.36033 11.21505 36.23357
66 0.55055 10.78356 -7.42923 -1.28024 8.35796 11.19274 36.20506
67 0.55889 10.79877 -7.42472 -1.29264 8.37269 11.17234 36.22060
68 0.56723 10.79873 -7.43386 -1.27736 8.33979 11.16311 36.21733
69 0.57558 10.79661 -7.42864 -1.29595 8.36837 11.13070 36.19292
70 0.58392 10.77251 -7.42710 -1.28325 8.36515 11.14416 36.17458
71 0.59226 10.77564 -7.42644 -1.29820 8.36571 11.13052 36.20128
72 0.60060 10.76672 -7.41483 -1.29977 8.37022 11.12001 36.19389
73 0.60894 10.77337 -7.40997 -1.31181 8.37546 11.09808 36.18724
74 0.61728 10.77591 -7.40694 -1.30439 8.37458 11.04606 36.16200
75 0.62563 10.76645 -7.41011 -1.29599 8.37305 11.07140 36.16313
76 0.63397 10.76971 -7.40036 -1.28857 8.38149 11.05357 36.16383
77 0.64231 10.73531 -7.41212 -1.28656 8.38019 11.06546 36.09303
78 0.65065 10.72825 -7.40426 -1.30459 8.41326 11.03938 36.04735
79 0.65899 10.71792 -7.40628 -1.29503 8.40823 11.03871 36.02470
80 0.66733 10.70555 -7.40810 -1.28583 8.38599 11.02055 36.02834
81 0.67568 10.67833 -7.41424 -1.28971 8.37992 10.99390 36.00493
82 0.68402 10.64852 -7.40856 -1.31597 8.39968 10.98580 36.02946
83 0.69236 10.59849 -7.42576 -1.28325 8.35880 10.96920 36.00587
84 0.70070 10.56834 -7.43183 -1.30836 8.37504 10.96826 36.00410
85 0.70904 10.55229 -7.44076 -1.31576 8.37954 10.95750 35.99785
86 0.71738 10.53555 -7.44088 -1.31294 8.40594 10.95890 35.99379
87 0.72573 10.53804 -7.45502 -1.29781 8.39861 10.94556 35.98497
88 0.73407 10.54754 -7.45493 -1.32112 8.43098 10.95432 35.98537
89 0.74241 10.55319 -7.45980 -1.32591 8.44624 10.95083 35.96934
90 0.75075 10.53020 -7.45867 -1.34491 8.47298 10.96597 35.92717
91 0.75909 10.55787 -7.47273 -1.35098 8.46963 10.92681 35.93614
92 0.76743 10.55784 -7.47636 -1.35880 8.47489 10.93137 35.93642
93 0.77578 10.58306 -7.48000 -1.34521 8.46075 10.89617 35.96397
94 0.78412 10.59700 -7.47570 -1.32875 8.44645 10.87267 36.00423
95 0.79246 10.59155 -7.47886 -1.30175 8.41944 10.89262 36.00838
96 0.80080 10.59031 -7.48186 -1.28843 8.40238 10.88572 36.00273
97 0.80914 10.59537 -7.48211 -1.30292 8.42242 10.88885 36.00313
98 0.81748 10.59702 -7.47716 -1.32508 8.45298 10.89305 36.01662
99 0.82583 10.60413 -7.49139 -1.31984 8.45005 10.90037 36.02562
100 0.83417 10.58491 -7.49398 -1.33805 8.48283 10.92691 35.99449
101 0.84251 10.58050 -7.51075 -1.33065 8.48405 10.96320 35.99367
102 0.85085 10.57720 -7.52243 -1.33446 8.50043 10.98225 35.98283
103 0.85919 10.59756 -7.52724 -1.35705 8.52950 10.98079 35.99190
104 0.86753 10.61549 -7.52940 -1.37608 8.56080 10.97083 35.99245
105 0.87588 10.63382 -7.53748 -1.37944 8.57807 10.95365 36.00694
106 0.88422 10.64553 -7.53710 -1.42763 8.64886 10.94250 36.01759
107 0.89256 10.67236 -7.52789 -1.44774 8.69886 10.94389 36.08559
108 0.90090 10.69491 -7.52476 -1.46782 8.72851 10.91532 36.12273
109 0.90924 10.69954 -7.52750 -1.45928 8.73925 10.92163 36.16005
110 0.91758 10.69984 -7.52729 -1.46739 8.76940 10.93066 36.17036
111 0.92593 10.69741 -7.52985 -1.46716 8.79197 10.97690 36.21053
112 0.93427 10.69912 -7.53353 -1.45335 8.78616 10.99059 36.24013
113 0.94261 10.70747 -7.52198 -1.48069 8.83491 11.01395 36.27333
114 0.95095 10.71307 -7.52565 -1.47453 8.83506 11.00018 36.30336
115 0.95929 10.72012 -7.52655 -1.44720 8.81660 11.01056 36.35222
116 0.96763 10.73395 -7.51814 -1.45514 8.82371 10.97247 36.37245
117 0.97598 10.73881 -7.51243 -1.44543 8.81687 10.97194 36.39861
118 0.98432 10.75961 -7.50723 -1.44482 8.81393 10.91773 36.40425
119 0.99266 10.77354 -7.50732 -1.42938 8.78478 10.92133 36.45543
120 1.00100 10.80344 -7.49617 -1.44831 8.80329 10.85905 36.48402
121 1.00934 10.81292 -7.48485 -1.47120 8.82343 10.85286 36.49904
122 1.01768 10.81208 -7.47125 -1.49486 8.85458 10.83897 36.49492
123 1.02603 10.79065 -7.47893 -1.46597 8.80772 10.90177 36.50557
124 1.03437 10.79753 -7.48207 -1.43922 8.78171 10.87140 36.49342
125 1.04271 10.80601 -7.47580 -1.42869 8.78451 10.83830 36.49483
126 1.05105 10.79064 -7.47788 -1.41521 8.77993 10.84747 36.46138
127 1.05939 10.77276 -7.47274 -1.40737 8.77956 10.85213 36.41145
128 1.06773 10.76186 -7.46124 -1.41687 8.79455 10.85127 36.37798
129 1.07608 10.75905 -7.46313 -1.39470 8.78303 10.86198 36.37654
130 1.08442 10.74927 -7.46958 -1.37917 8.76659 10.87381 36.36894
131 1.09276 10.74331 -7.46577 -1.37513 8.76705 10.85954 36.36165
132 1.10110 10.73081 -7.45289 -1.37972 8.78818 10.88825 36.36201
133 1.10944 10.72420 -7.45837 -1.34977 8.77015 10.88834 36.35500
134 1.11778 10.71978 -7.45237 -1.37105 8.80735 10.85735 36.33897
135 1.12613 10.72892 -7.45313 -1.36993 8.81638 10.83690 36.34660
136 1.13447 10.72784 -7.45452 -1.39101 8.83526 10.82303 36.34511
137 1.14281 10.72662 -7.46352 -1.37462 8.83813 10.81274 36.37215
138 1.15115 10.73321 -7.45781 -1.42815 8.90017 10.81312 36.38628
139 1.15949 10.73295 -7.45815 -1.43613 8.92165 10.80998 36.38640
