Frame# Time pitch roll yaw tra_x tra_y tra_z
R01 R02 R03 T01 T02 T03
1 0.00834 3.15204 -10.03886 26.96708 -75.86707 -40.78469 -6.26427
2 0.01668 3.09412 -10.05117 26.98088 -75.87632 -40.76848 -6.32359
3 0.02503 3.05412 -10.07064 27.02605 -75.90855 -40.79353 -6.34709
4 0.03337 3.01079 -10.09173 27.03585 -75.91210 -40.78518 -6.39198
5 0.04171 3.00894 -10.12286 27.07234 -75.92718 -40.85406 -6.39263
6 0.05005 3.00059 -10.15038 27.12608 -75.93592 -40.94783 -6.42861
7 0.05839 2.96148 -10.19284 27.16776 -75.95312 -41.03450 -6.50557
8 0.06673 2.94617 -10.23180 27.21426 -75.98428 -41.11593 -6.52440
9 0.07508 2.92709 -10.26180 27.22590 -75.97732 -41.13844 -6.54408
10 0.08342 2.89348 -10.29834 27.27350 -76.00442 -41.16598 -6.57250
11 0.09176 2.84923 -10.31702 27.29313 -76.02624 -41.16891 -6.60826
12 0.10010 2.82221 -10.32096 27.33974 -76.00123 -41.22981 -6.64809
13 0.10844 2.81138 -10.32655 27.35512 -75.96456 -41.25840 -6.63948
14 0.11678 2.78831 -10.33441 27.40751 -75.94311 -41.30265 -6.66664
15 0.12513 2.76033 -10.34633 27.43725 -75.93049 -41.29514 -6.68785
16 0.13347 2.71861 -10.34279 27.43222 -75.88111 -41.24810 -6.71245
17 0.14181 2.70647 -10.34127 27.43311 -75.83628 -41.21253 -6.71382
18 0.15015 2.69440 -10.33778 27.40169 -75.77125 -41.12873 -6.69634
19 0.15849 2.68762 -10.34896 27.40092 -75.69949 -41.10417 -6.71947
20 0.16683 2.66498 -10.34048 27.36496 -75.59269 -41.02180 -6.76189
21 0.17518 2.66100 -10.34604 27.39295 -75.53373 -41.02035 -6.78499
22 0.18352 2.66674 -10.34188 27.38558 -75.43163 -41.01792 -6.79140
23 0.19186 2.64935 -10.34442 27.38163 -75.35319 -41.00410 -6.82506
24 0.20020 2.63777 -10.33960 27.39134 -75.30569 -40.99460 -6.81511
25 0.20854 2.65422 -10.33605 27.34209 -75.19779 -40.95422 -6.79619
26 0.21688 2.66055 -10.32687 27.32988 -75.11828 -40.92218 -6.78041
27 0.22523 2.65161 -10.31025 27.28042 -75.04252 -40.82808 -6.76497
28 0.23357 2.63095 -10.30663 27.26341 -75.00706 -40.72935 -6.75154
29 0.24191 2.62542 -10.31134 27.26735 -75.00234 -40.68000 -6.75829
30 0.25025 2.61697 -10.30889 27.24660 -74.94566 -40.62711 -6.74394
31 0.25859 2.64075 -10.31014 27.26202 -74.89309 -40.63354 -6.71620
32 0.26693 2.66616 -10.30292 27.24169 -74.82407 -40.62692 -6.70033
33 0.27528 2.68926 -10.31182 27.23693 -74.78396 -40.63566 -6.67284
34 0.28362 2.72543 -10.30379 27.19507 -74.69723 -40.57260 -6.61302
35 0.29196 2.73455 -10.30090 27.16715 -74.64695 -40.50395 -6.58000
36 0.30030 2.75404 -10.29459 27.14696 -74.59815 -40.46704 -6.56117
37 0.30864 2.76349 -10.30473 27.14015 -74.57890 -40.45123 -6.55171
38 0.31698 2.78108 -10.30436 27.11501 -74.55010 -40.41307 -6.53383
39 0.32533 2.80177 -10.30423 27.08598 -74.48107 -40.41896 -6.53075
40 0.33367 2.82969 -10.30684 27.04658 -74.44666 -40.36236 -6.48189
41 0.34201 2.86172 -10.30960 27.01878 -74.38657 -40.36905 -6.45781
42 0.35035 2.88583 -10.31038 26.98868 -74.36677 -40.31902 -6.40187
43 0.35869 2.94865 -10.30349 26.94129 -74.29934 -40.31134 -6.31722
44 0.36703 3.01365 -10.32064 26.94697 -74.30125 -40.34800 -6.25493
45 0.37538 3.06571 -10.31221 26.90772 -74.27209 -40.32547 -6.15941
46 0.38372 3.08460 -10.29952 26.86277 -74.21754 -40.29486 -6.11360
47 0.39206 3.09825 -10.29912 26.83168 -74.22790 -40.22617 -6.04723
48 0.40040 3.09190 -10.28749 26.77716 -74.20329 -40.16208 -6.01357
49 0.40874 3.08703 -10.28897 26.76479 -74.21421 -40.14747 -5.99767
50 0.41708 3.07726 -10.27457 26.72801 -74.18861 -40.11952 -5.97026
51 0.42543 3.08859 -10.27881 26.71739 -74.19042 -40.11691 -5.92983
52 0.43377 3.09212 -10.26763 26.70250 -74.17294 -40.10112 -5.89977
53 0.44211 3.10002 -10.27246 26.70432 -74.21316 -40.05899 -5.82909
54 0.45045 3.10901 -10.27421 26.67503 -74.23049 -40.03224 -5.77883
55 0.45879 3.13853 -10.26472 26.64923 -74.22532 -40.01870 -5.71752
56 0.46713 3.16520 -10.24427 26.60774 -74.23119 -39.99693 -5.65776
57 0.47548 3.17812 -10.22925 26.55105 -74.22270 -39.95673 -5.61046
58 0.48382 3.15887 -10.20781 26.52240 -74.23249 -39.91688 -5.61299
59 0.49216 3.14956 -10.19420 26.51970 -74.24929 -39.92829 -5.60695
60 0.50050 3.15472 -10.17380 26.52200 -74.29928 -39.93402 -5.58452
61 0.50884 3.18845 -10.17216 26.51048 -74.33315 -39.98189 -5.55565
62 0.51718 3.19271 -10.15324 26.48481 -74.35224 -39.99491 -5.51488
63 0.52553 3.20977 -10.14804 26.46435 -74.37495 -40.00343 -5.46037
64 0.53387 3.20304 -10.12441 26.42788 -74.39895 -40.00613 -5.42046
65 0.54221 3.19875 -10.10560 26.43254 -74.45347 -40.02541 -5.37892
66 0.55055 3.18278 -10.08717 26.42317 -74.49030 -40.04348 -5.37221
67 0.55889 3.20180 -10.06374 26.41599 -74.50636 -40.06281 -5.36702
68 0.56723 3.19909 -10.03898 26.37360 -74.52306 -40.07438 -5.38619
69 0.57558 3.22234 -10.02670 26.38036 -74.58651 -40.11918 -5.38014
70 0.58392 3.22195 -9.99307 26.35356 -74.64808 -40.13969 -5.38185
71 0.59226 3.24754 -9.96868 26.36214 -74.70242 -40.17938 -5.35799
72 0.60060 3.26358 -9.95016 26.34479 -74.74069 -40.23824 -5.34398
73 0.60894 3.26876 -9.93883 26.36976 -74.81286 -40.30466 -5.35051
74 0.61728 3.23597 -9.92312 26.42210 -74.91865 -40.34174 -5.35726
75 0.62563 3.22255 -9.91059 26.48908 -75.00373 -40.41460 -5.37975
76 0.63397 3.19076 -9.89326 26.51312 -75.08630 -40.43073 -5.38335
77 0.64231 3.17367 -9.88628 26.49429 -75.12863 -40.44838 -5.39977
78 0.65065 3.16622 -9.86745 26.47050 -75.19387 -40.45471 -5.40172
79 0.65899 3.15117 -9.85388 26.49115 -75.28665 -40.45034 -5.41380
80 0.66733 3.15430 -9.82141 26.46584 -75.31890 -40.47170 -5.41747
81 0.67568 3.14499 -9.80559 26.50200 -75.38624 -40.49252 -5.44972
82 0.68402 3.12364 -9.79120 26.54101 -75.46789 -40.50331 -5.46172
83 0.69236 3.12069 -9.78277 26.56299 -75.52778 -40.51525 -5.48583
84 0.70070 3.10798 -9.75680 26.56986 -75.57131 -40.52829 -5.50353
85 0.70904 3.12796 -9.73987 26.57885 -75.60629 -40.62013 -5.50258
86 0.71738 3.12128 -9.72411 26.60920 -75.65681 -40.67451 -5.51210
87 0.72573 3.12131 -9.70876 26.62681 -75.69355 -40.72195 -5.52916
88 0.73407 3.07337 -9.70144 26.64146 -75.74456 -40.70544 -5.59691
89 0.74241 3.05704 -9.69866 26.67345 -75.82693 -40.74772 -5.62636
