Frame# Time pitch roll yaw tra_x tra_y tra_z
R01 R02 R03 T01 T02 T03
1 0.00834 17.00502 4.39814 3.02105 -15.70747 -74.25328 49.91095
2 0.01668 17.01851 4.38661 3.03622 -15.72684 -74.30281 49.88367
3 0.02503 17.01521 4.38361 3.04394 -15.71718 -74.31227 49.87329
4 0.03337 17.01620 4.37487 3.06756 -15.71995 -74.32224 49.87143
5 0.04171 17.00843 4.37706 3.06293 -15.69612 -74.34165 49.83475
6 0.05005 16.99130 4.37444 3.06216 -15.68423 -74.34793 49.80356
7 0.05839 16.97900 4.37859 3.04909 -15.66455 -74.39079 49.74671
8 0.06673 16.95957 4.38630 3.00224 -15.61058 -74.41068 49.68540
9 0.07508 16.94847 4.37980 2.98217 -15.59468 -74.44943 49.64862
10 0.08342 16.93785 4.36909 2.97650 -15.58276 -74.46517 49.64887
11 0.09176 16.92221 4.36548 2.96457 -15.56268 -74.46833 49.62396
12 0.10010 16.92408 4.36438 2.94745 -15.51335 -74.55290 49.55088
13 0.10844 16.88879 4.35477 2.96168 -15.51620 -74.52592 49.48456
14 0.11678 16.88987 4.34520 2.96777 -15.51303 -74.55001 49.47739
15 0.12513 16.87593 4.34589 2.95891 -15.48561 -74.53620 49.44528
16 0.13347 16.84878 4.33792 2.95467 -15.46676 -74.52433 49.39490
17 0.14181 16.85234 4.34799 2.93062 -15.41191 -74.54391 49.37683
18 0.15015 16.84207 4.34553 2.93426 -15.38084 -74.55577 49.33307
19 0.15849 16.85890 4.36341 2.88003 -15.27949 -74.58590 49.31842
20 0.16683 16.86553 4.36965 2.84167 -15.21321 -74.62672 49.29514
21 0.17518 16.85098 4.34785 2.86511 -15.23219 -74.64063 49.24710
22 0.18352 16.82208 4.32578 2.88317 -15.25393 -74.65002 49.17667
23 0.19186 16.83209 4.31226 2.88576 -15.24324 -74.68766 49.17630
24 0.20020 16.81799 4.31951 2.85343 -15.18014 -74.73144 49.09302
25 0.20854 16.81471 4.32514 2.82467 -15.11790 -74.76203 49.06464
26 0.21688 16.79869 4.32568 2.81642 -15.09215 -74.77743 49.02722
27 0.22523 16.79539 4.31110 2.81946 -15.08035 -74.78160 49.02216
28 0.23357 16.77185 4.29442 2.83585 -15.07263 -74.76890 48.97330
29 0.24191 16.75177 4.28692 2.83204 -15.06154 -74.76429 48.93393
30 0.25025 16.73589 4.28068 2.82513 -15.03741 -74.74356 48.92163
31 0.25859 16.74922 4.26606 2.82993 -15.01922 -74.75405 48.94586
32 0.26693 16.75540 4.25564 2.82529 -14.99664 -74.78068 48.95279
33 0.27528 16.77240 4.26114 2.80708 -14.95553 -74.81680 48.96714
34 0.28362 16.78762 4.26103 2.80259 -14.93625 -74.85954 48.98795
35 0.29196 16.80041 4.27005 2.78169 -14.89821 -74.90087 48.99478
36 0.30030 16.78243 4.26657 2.77780 -14.88959 -74.87010 49.00000
37 0.30864 16.79218 4.26887 2.77265 -14.86561 -74.89538 48.98261
38 0.31698 16.80037 4.26257 2.78438 -14.87982 -74.88378 49.01511
39 0.32533 16.80636 4.26328 2.78264 -14.87372 -74.87600 49.02716
40 0.33367 16.80608 4.26307 2.79366 -14.87192 -74.87281 49.04422
41 0.34201 16.80852 4.27050 2.79371 -14.87172 -74.88359 49.05826
42 0.35035 16.80874 4.27265 2.79208 -14.87652 -74.89172 49.06806
43 0.35869 16.81623 4.26668 2.80120 -14.91382 -74.89726 49.09268
44 0.36703 16.82008 4.27147 2.79836 -14.92610 -74.89665 49.10068
45 0.37538 16.85232 4.26725 2.82361 -14.97922 -74.92338 49.15198
46 0.38372 16.84694 4.27944 2.81150 -14.98366 -74.93505 49.13233
47 0.39206 16.88167 4.28421 2.82608 -15.01411 -74.95727 49.17554
48 0.40040 16.89372 4.28961 2.83197 -15.03316 -74.95983 49.18186
49 0.40874 16.90782 4.27936 2.87112 -15.09639 -74.91734 49.27390
50 0.41708 16.88451 4.27854 2.88817 -15.13328 -74.83950 49.31995
51 0.42543 16.88853 4.28931 2.90234 -15.16144 -74.83076 49.35459
52 0.43377 16.88247 4.30083 2.89407 -15.16231 -74.83314 49.35626
53 0.44211 16.89529 4.31219 2.89523 -15.17293 -74.81866 49.40354
54 0.45045 16.91543 4.31198 2.90081 -15.18571 -74.81715 49.43714
55 0.45879 16.93462 4.31648 2.90786 -15.20862 -74.82128 49.45359
56 0.46713 16.95715 4.30530 2.94202 -15.26158 -74.81028 49.50605
57 0.47548 16.96914 4.31362 2.93670 -15.26803 -74.79603 49.53040
58 0.48382 16.96701 4.31926 2.93328 -15.27548 -74.77938 49.54233
59 0.49216 16.96195 4.32421 2.93016 -15.28760 -74.76362 49.54462
60 0.50050 16.96656 4.32456 2.92933 -15.29133 -74.75765 49.56589
61 0.50884 16.95293 4.32082 2.93582 -15.30694 -74.71159 49.57086
62 0.51718 16.95281 4.32528 2.92210 -15.30067 -74.71929 49.57581
63 0.52553 16.98152 4.31593 2.92938 -15.30920 -74.72082 49.61139
64 0.53387 16.98736 4.31878 2.93599 -15.30502 -74.73442 49.60251
65 0.54221 16.99988 4.31877 2.92033 -15.27563 -74.73768 49.61353
66 0.55055 17.00182 4.31762 2.91776 -15.25906 -74.76919 49.59870
67 0.55889 16.99808 4.30088 2.92411 -15.27376 -74.74645 49.62516
68 0.56723 17.00529 4.30149 2.92043 -15.25807 -74.75645 49.63724
69 0.57558 16.99074 4.30101 2.89484 -15.23799 -74.75134 49.60398
70 0.58392 16.99430 4.29388 2.89854 -15.23466 -74.75662 49.60617
71 0.59226 16.99640 4.28443 2.88826 -15.21867 -74.77831 49.58017
72 0.60060 16.98621 4.27141 2.90446 -15.22427 -74.76934 49.57657
73 0.60894 17.00281 4.27387 2.89294 -15.19105 -74.79536 49.57178
74 0.61728 16.97689 4.26019 2.89978 -15.20341 -74.77177 49.54071
75 0.62563 16.99288 4.26353 2.87739 -15.16757 -74.83227 49.51657
76 0.63397 16.97593 4.27721 2.83952 -15.11499 -74.87283 49.47827
77 0.64231 16.99102 4.27632 2.83663 -15.09698 -74.92690 49.47626
78 0.65065 16.96602 4.28071 2.82490 -15.08194 -74.92141 49.47736
79 0.65899 16.95842 4.25537 2.85187 -15.11905 -74.92573 49.47312
80 0.66733 16.91845 4.26083 2.82704 -15.09334 -74.89659 49.45276
81 0.67568 16.92211 4.24941 2.85198 -15.12654 -74.90795 49.45392
82 0.68402 16.90414 4.26264 2.81630 -15.07957 -74.89768 49.43817
83 0.69236 16.93589 4.25975 2.81736 -15.07785 -74.92546 49.46900
84 0.70070 16.94127 4.25902 2.81281 -15.06701 -74.93539 49.46344
85 0.70904 16.93786 4.25826 2.81194 -15.04695 -74.93182 49.42856
86 0.71738 16.92532 4.25325 2.79980 -15.03346 -74.92954 49.42487
87 0.72573 16.92003 4.25858 2.77344 -14.97952 -74.89019 49.43393
88 0.73407 16.92856 4.24641 2.77421 -14.96530 -74.88915 49.43726
89 0.74241 16.92663 4.24945 2.75331 -14.93149 -74.86292 49.42871
