Frame# Time pitch roll yaw tra_x tra_y tra_z
R01 R02 R03 T01 T02 T03
1 0.00834 1.84008 -0.74870 -17.89484 -2.30108 -13.05177 5.94270
2 0.01668 1.84001 -0.74598 -17.86518 -2.35049 -12.95856 5.95876
3 0.02503 1.86541 -0.73654 -17.86372 -2.37838 -12.93801 6.00078
4 0.03337 1.87226 -0.72559 -17.85109 -2.40277 -12.91735 6.00072
5 0.04171 1.90519 -0.72572 -17.81169 -2.46657 -12.91663 6.04677
6 0.05005 1.90482 -0.72900 -17.78735 -2.50503 -12.86471 6.06819
7 0.05839 1.92045 -0.72988 -17.77763 -2.54761 -12.88053 6.08580
8 0.06673 1.90916 -0.73117 -17.75968 -2.57113 -12.84117 6.09142
9 0.07508 1.91947 -0.73078 -17.75405 -2.58983 -12.85789 6.11333
10 0.08342 1.90567 -0.73934 -17.73361 -2.61718 -12.83170 6.11464
11 0.09176 1.89505 -0.74605 -17.71448 -2.60241 -12.70297 6.18971
12 0.10010 1.91680 -0.75024 -17.69786 -2.64020 -12.74522 6.20461
13 0.10844 1.94218 -0.75836 -17.68000 -2.68769 -12.84707 6.19142
14 0.11678 1.98570 -0.76320 -17.68836 -2.69304 -12.95388 6.22383
15 0.12513 2.00322 -0.77067 -17.70347 -2.68087 -13.01068 6.23714
16 0.13347 2.02395 -0.77610 -17.70251 -2.68915 -13.04490 6.27101
17 0.14181 2.03003 -0.78454 -17.69217 -2.70021 -13.05110 6.28154
18 0.15015 2.09697 -0.79711 -17.67119 -2.76069 -13.12500 6.35924
19 0.15849 2.11709 -0.80567 -17.65647 -2.76993 -13.08912 6.43495
20 0.16683 2.13671 -0.81116 -17.67542 -2.75048 -13.09973 6.46611
21 0.17518 2.15843 -0.82005 -17.67129 -2.74217 -13.07231 6.53166
22 0.18352 2.17467 -0.83347 -17.66315 -2.74874 -13.05629 6.58095
23 0.19186 2.23410 -0.83626 -17.64785 -2.76639 -13.07867 6.70454
24 0.20020 2.24677 -0.84640 -17.60281 -2.81980 -13.06340 6.73412
25 0.20854 2.27812 -0.84498 -17.59826 -2.80994 -13.05857 6.79970
26 0.21688 2.26706 -0.83837 -17.59623 -2.78762 -13.05233 6.78343
27 0.22523 2.30283 -0.83920 -17.58929 -2.80751 -13.07876 6.83708
