Frame# Time pitch roll yaw tra_x tra_y tra_z
R01 R02 R03 T01 T02 T03
1 0.00834 -8.16554 -2.17744 -12.24407 -36.62102 -151.13662 -24.06905
2 0.01668 -8.02106 -2.16603 -12.28333 -36.52626 -151.29226 -23.79204
3 0.02503 -7.96197 -2.16591 -12.29682 -36.46722 -151.32822 -23.63323
4 0.03337 -7.85151 -2.16600 -12.32115 -36.41783 -151.41296 -23.39293
5 0.04171 -7.81777 -2.16658 -12.34043 -36.35397 -151.47356 -23.30016
6 0.05005 -7.73363 -2.17932 -12.37658 -36.24617 -151.45868 -23.06624
7 0.05839 -7.65992 -2.19799 -12.39860 -36.17416 -151.44957 -22.84551
8 0.06673 -7.54236 -2.20725 -12.44696 -36.08415 -151.52900 -22.60067
9 0.07508 -7.43214 -2.22490 -12.48676 -36.02599 -151.64626 -22.35680
10 0.08342 -7.39353 -2.25355 -12.51632 -35.97642 -151.74094 -22.26027
11 0.09176 -7.33166 -2.26838 -12.55018 -35.90462 -151.78203 -22.09981
12 0.10010 -7.25572 -2.27747 -12.53973 -35.87544 -151.78091 -21.86000
13 0.10844 -7.22059 -2.29634 -12.56880 -35.79996 -151.75254 -21.69173
14 0.11678 -7.16372 -2.31942 -12.57150 -35.77236 -151.79874 -21.51158
15 0.12513 -7.10498 -2.33279 -12.56190 -35.74747 -151.81505 -21.31517
16 0.13347 -7.04348 -2.33590 -12.59343 -35.67727 -151.86687 -21.12883
17 0.14181 -7.01869 -2.34879 -12.59571 -35.66219 -151.93905 -21.04665
18 0.15015 -7.00581 -2.36171 -12.58531 -35.66193 -152.00845 -20.97203
19 0.15849 -6.94575 -2.37303 -12.54277 -35.68161 -151.88200 -20.71746
20 0.16683 -6.90645 -2.39011 -12.52936 -35.67612 -151.85852 -20.54638
21 0.17518 -6.88208 -2.41723 -12.53828 -35.67841 -151.90041 -20.47466
22 0.18352 -6.88675 -2.44157 -12.55357 -35.65076 -151.87076 -20.42333
23 0.19186 -6.86352 -2.45893 -12.52142 -35.70383 -151.89591 -20.37685
24 0.20020 -6.84870 -2.47340 -12.54103 -35.67963 -151.93806 -20.35476
25 0.20854 -6.83672 -2.48684 -12.56159 -35.67002 -151.97309 -20.33196
26 0.21688 -6.86927 -2.50210 -12.58649 -35.64440 -151.94545 -20.34008
27 0.22523 -6.88104 -2.52341 -12.54553 -35.72661 -151.94511 -20.34914
28 0.23357 -6.90392 -2.53351 -12.56458 -35.70962 -151.94064 -20.37212
29 0.24191 -6.92994 -2.54611 -12.56136 -35.74123 -151.92371 -20.39620
30 0.25025 -6.94604 -2.55455 -12.57329 -35.73706 -151.95422 -20.41707
31 0.25859 -6.98170 -2.56343 -12.58882 -35.72810 -151.90659 -20.44808
32 0.26693 -7.01640 -2.56536 -12.60930 -35.71853 -151.94534 -20.51647
33 0.27528 -7.01348 -2.56075 -12.61565 -35.73250 -152.03356 -20.54314
34 0.28362 -7.04056 -2.56687 -12.59674 -35.77385 -152.02611 -20.57451
35 0.29196 -7.05678 -2.56235 -12.58885 -35.80550 -152.03093 -20.59185
36 0.30030 -7.08023 -2.56276 -12.56828 -35.86256 -152.07862 -20.65096
37 0.30864 -7.10735 -2.55675 -12.54447 -35.91851 -152.02492 -20.67855
38 0.31698 -7.14275 -2.55174 -12.55103 -35.94991 -152.03960 -20.73644
39 0.32533 -7.17080 -2.54680 -12.51813 -36.05294 -152.03099 -20.79241
40 0.33367 -7.18775 -2.54066 -12.53318 -36.10099 -152.11834 -20.85289
41 0.34201 -7.22842 -2.53444 -12.55148 -36.14082 -152.12213 -20.93618
42 0.35035 -7.22739 -2.52528 -12.54964 -36.20961 -152.12929 -20.94204
43 0.35869 -7.25038 -2.49695 -12.51167 -36.30962 -152.09546 -20.97329
44 0.36703 -7.27317 -2.46633 -12.47988 -36.41795 -152.09011 -20.99981
45 0.37538 -7.27335 -2.43100 -12.47957 -36.48803 -152.09861 -20.99633
46 0.38372 -7.26041 -2.39191 -12.49448 -36.54582 -152.15340 -20.97292
47 0.39206 -7.25623 -2.35527 -12.49886 -36.61883 -152.15679 -20.96694
48 0.40040 -7.25887 -2.31961 -12.44185 -36.76060 -152.15176 -20.97869
49 0.40874 -7.24290 -2.27741 -12.42602 -36.85686 -152.12086 -20.95992
50 0.41708 -7.23784 -2.22960 -12.38692 -36.96839 -152.11395 -20.96947
51 0.42543 -7.26408 -2.17865 -12.37127 -37.03533 -152.05690 -21.01390
52 0.43377 -7.27025 -2.12794 -12.32032 -37.16464 -152.05438 -21.03963
53 0.44211 -7.27635 -2.08513 -12.28802 -37.26459 -152.04975 -21.05651
54 0.45045 -7.28422 -2.04119 -12.26897 -37.33926 -152.05370 -21.07347
55 0.45879 -7.27970 -2.00058 -12.21910 -37.44019 -151.99529 -21.03890
56 0.46713 -7.31902 -1.95563 -12.13620 -37.58479 -151.89561 -21.06591
57 0.47548 -7.31922 -1.90787 -12.06994 -37.72832 -151.86703 -21.04348
58 0.48382 -7.32094 -1.86230 -12.03595 -37.82735 -151.84678 -21.05254
59 0.49216 -7.31088 -1.82051 -12.04983 -37.86954 -151.88420 -21.04659
60 0.50050 -7.30955 -1.77933 -12.07599 -37.87014 -151.86443 -21.04674
61 0.50884 -7.25955 -1.74797 -12.01814 -38.00983 -151.83870 -20.95427
62 0.51718 -7.24336 -1.72202 -11.91468 -38.18214 -151.76032 -20.93621
63 0.52553 -7.20665 -1.70110 -11.90568 -38.25372 -151.76039 -20.88216
64 0.53387 -7.17598 -1.68616 -11.88489 -38.36113 -151.75154 -20.84130
65 0.54221 -7.19713 -1.67534 -11.83870 -38.47407 -151.64315 -20.83715
66 0.55055 -7.20006 -1.65609 -11.84092 -38.52790 -151.64501 -20.84392
67 0.55889 -7.16598 -1.63911 -11.79511 -38.65466 -151.60476 -20.75524
68 0.56723 -7.16087 -1.61516 -11.77423 -38.72551 -151.61094 -20.74773
69 0.57558 -7.15024 -1.59983 -11.78477 -38.75726 -151.60629 -20.72866
70 0.58392 -7.12361 -1.58375 -11.78587 -38.80026 -151.61852 -20.70122
71 0.59226 -7.11553 -1.56918 -11.72307 -38.93115 -151.60399 -20.67592
72 0.60060 -7.07872 -1.56626 -11.70320 -39.00059 -151.54753 -20.57064
73 0.60894 -7.11028 -1.55805 -11.65799 -39.06134 -151.32834 -20.52492
74 0.61728 -7.08970 -1.55032 -11.68236 -39.08234 -151.34117 -20.48580
75 0.62563 -7.03316 -1.54244 -11.70323 -39.10826 -151.38601 -20.37368
76 0.63397 -6.99716 -1.53972 -11.68520 -39.18352 -151.41422 -20.30556
77 0.64231 -6.96695 -1.53256 -11.70298 -39.20032 -151.44085 -20.24141
78 0.65065 -6.95324 -1.53355 -11.68779 -39.23505 -151.39046 -20.15148
79 0.65899 -6.92271 -1.52202 -11.73996 -39.18745 -151.37209 -20.05153
80 0.66733 -6.90492 -1.52408 -11.71218 -39.23559 -151.28646 -19.96901
81 0.67568 -6.87820 -1.52054 -11.73146 -39.21709 -151.17924 -19.86516
82 0.68402 -6.88173 -1.50915 -11.77079 -39.16896 -151.15111 -19.86446
83 0.69236 -6.86011 -1.49793 -11.77963 -39.18453 -151.18679 -19.84206
84 0.70070 -6.85191 -1.49148 -11.77744 -39.18866 -151.11063 -19.79592
85 0.70904 -6.78922 -1.47972 -11.78242 -39.21419 -151.13775 -19.69271
86 0.71738 -6.78683 -1.47309 -11.77396 -39.21673 -151.09540 -19.66848
87 0.72573 -6.73025 -1.46529 -11.74890 -39.25256 -151.11942 -19.55974
88 0.73407 -6.73522 -1.46029 -11.69981 -39.28721 -150.98590 -19.50808
89 0.74241 -6.72399 -1.44625 -11.72542 -39.24158 -150.93436 -19.47564
90 0.75075 -6.72244 -1.43942 -11.71286 -39.23412 -150.85499 -19.44851
91 0.75909 -6.71704 -1.43119 -11.69055 -39.23956 -150.78924 -19.40230
92 0.76743 -6.71629 -1.43139 -11.67261 -39.25978 -150.73779 -19.38091
93 0.77578 -6.68973 -1.42081 -11.67727 -39.22800 -150.71221 -19.31820
94 0.78412 -6.70191 -1.42624 -11.69036 -39.20332 -150.68657 -19.34255
95 0.79246 -6.65427 -1.41585 -11.70852 -39.18052 -150.72002 -19.29235
96 0.80080 -6.62369 -1.41119 -11.72107 -39.13477 -150.65367 -19.24385
97 0.80914 -6.61669 -1.41577 -11.70715 -39.12034 -150.48967 -19.16912
98 0.81748 -6.66982 -1.41243 -11.69239 -39.08662 -150.31494 -19.21697
99 0.82583 -6.76243 -1.41083 -11.69194 -39.00298 -149.88953 -19.18062
100 0.83417 -6.72497 -1.40936 -11.70924 -38.91019 -149.62074 -18.97667
101 0.84251 -6.74683 -1.41622 -11.71918 -38.85223 -149.36064 -18.89037
102 0.85085 -6.71728 -1.41885 -11.73499 -38.80557 -149.30932 -18.81679
103 0.85919 -6.59311 -1.41600 -11.74481 -38.84537 -149.56890 -18.71440
104 0.86753 -6.51618 -1.40922 -11.77668 -38.82991 -149.81503 -18.68273
105 0.87588 -6.50696 -1.40818 -11.77042 -38.83761 -149.83733 -18.66918
106 0.88422 -6.46922 -1.40977 -11.76458 -38.83371 -149.85558 -18.59499
107 0.89256 -6.45187 -1.40946 -11.80009 -38.78559 -149.85001 -18.51082
108 0.90090 -6.46934 -1.40939 -11.77300 -38.76663 -149.61330 -18.36596
109 0.90924 -6.45762 -1.41117 -11.79559 -38.73085 -149.51847 -18.25817
110 0.91758 -6.46500 -1.41259 -11.80619 -38.70771 -149.48292 -18.24700
111 0.92593 -6.41723 -1.41856 -11.80902 -38.73728 -149.57249 -18.21886
112 0.93427 -6.38754 -1.42167 -11.78175 -38.78291 -149.60929 -18.18761
113 0.94261 -6.32751 -1.42145 -11.78501 -38.76826 -149.50619 -18.03978
114 0.95095 -6.32856 -1.43282 -11.74029 -38.80225 -149.30541 -17.96639
115 0.95929 -6.33244 -1.43519 -11.70066 -38.81988 -149.12346 -17.92263
116 0.96763 -6.30606 -1.43139 -11.67079 -38.87041 -149.08946 -17.87151
117 0.97598 -6.24812 -1.42106 -11.67140 -38.87833 -149.08704 -17.79503
118 0.98432 -6.21190 -1.41548 -11.70502 -38.84093 -149.04803 -17.71492
119 0.99266 -6.17308 -1.40383 -11.71654 -38.82503 -149.01135 -17.63323
120 1.00100 -6.18810 -1.39825 -11.72090 -38.85021 -149.01415 -17.69390
121 1.00934 -6.15354 -1.39755 -11.70718 -38.89860 -149.05274 -17.65932
122 1.01768 -6.14847 -1.39523 -11.73798 -38.88609 -149.00202 -17.63680
123 1.02603 -6.15969 -1.38772 -11.75610 -38.87756 -148.97807 -17.62630
124 1.03437 -6.16342 -1.38799 -11.76841 -38.87962 -148.95164 -17.62764
125 1.04271 -6.14319 -1.38913 -11.75255 -38.91813 -148.90390 -17.58083
126 1.05105 -6.14694 -1.39338 -11.73408 -38.95551 -148.86013 -17.57076
127 1.05939 -6.14449 -1.38627 -11.76483 -38.92722 -148.80446 -17.54662
128 1.06773 -6.13196 -1.38183 -11.77636 -38.91580 -148.67401 -17.46349
129 1.07608 -6.12268 -1.37757 -11.78784 -38.90833 -148.55597 -17.40529
130 1.08442 -6.14769 -1.37598 -11.77615 -38.95064 -148.44743 -17.41518
131 1.09276 -6.14426 -1.37080 -11.77189 -38.99073 -148.37272 -17.38936
132 1.10110 -6.17612 -1.36758 -11.73770 -39.06641 -148.24299 -17.40355
133 1.10944 -6.14121 -1.35495 -11.76628 -39.07496 -148.23762 -17.36284
134 1.11778 -6.11544 -1.33474 -11.79012 -39.06897 -148.27017 -17.32344
135 1.12613 -6.13926 -1.32391 -11.76944 -39.11552 -148.15849 -17.30934
136 1.13447 -6.12661 -1.30988 -11.74674 -39.17239 -148.20468 -17.30761
137 1.14281 -6.09944 -1.29135 -11.76474 -39.21790 -148.25378 -17.27428
138 1.15115 -6.08564 -1.27163 -11.77234 -39.26021 -148.31855 -17.28118
139 1.15949 -6.05496 -1.25837 -11.78125 -39.30346 -148.32263 -17.23934
140 1.16783 -6.04486 -1.25667 -11.74105 -39.42437 -148.32821 -17.22319
141 1.17618 -6.06026 -1.25200 -11.73011 -39.48929 -148.32751 -17.25707
142 1.18452 -6.06999 -1.24229 -11.68458 -39.57957 -148.23164 -17.24498
143 1.19286 -6.06252 -1.23355 -11.64263 -39.66894 -148.23198 -17.24334
144 1.20120 -6.10043 -1.22433 -11.59909 -39.73364 -148.10328 -17.26958
145 1.20954 -6.06974 -1.21186 -11.60305 -39.77336 -148.12019 -17.22383
146 1.21788 -6.06810 -1.19267 -11.63465 -39.77161 -148.15351 -17.24346
147 1.22623 -6.05702 -1.17933 -11.67170 -39.78430 -148.21388 -17.23742
148 1.23457 -6.07905 -1.17498 -11.61845 -39.90706 -148.16075 -17.27199
149 1.24291 -6.06789 -1.17515 -11.63521 -39.93682 -148.15511 -17.24117
