Frame# Time pitch roll yaw tra_x tra_y tra_z
R01 R02 R03 T01 T02 T03
1 0.00834 -10.36463 -18.15442 0.60085 63.17106 -8.91895 -51.69327
2 0.01668 -10.45059 -18.16753 0.55007 63.80164 -9.00086 -51.91282
3 0.02503 -10.45209 -18.17428 0.48111 64.41132 -9.14814 -52.00516
4 0.03337 -10.50982 -18.19410 0.48320 64.94443 -9.31754 -52.18491
5 0.04171 -10.56060 -18.21833 0.48566 65.46383 -9.45813 -52.34318
6 0.05005 -10.61210 -18.24051 0.46250 65.98682 -9.49491 -52.46448
7 0.05839 -10.65508 -18.25849 0.40307 66.55565 -9.58106 -52.59958
8 0.06673 -10.69849 -18.27818 0.34171 67.08629 -9.57885 -52.71845
9 0.07508 -10.77261 -18.28869 0.31785 67.57279 -9.56145 -52.84495
10 0.08342 -10.82291 -18.31346 0.31900 68.01208 -9.63451 -52.98761
11 0.09176 -10.87105 -18.34066 0.30833 68.43639 -9.68003 -53.04487
12 0.10010 -10.90398 -18.36874 0.28687 68.86776 -9.67298 -53.07609
13 0.10844 -10.89931 -18.39800 0.25541 69.28754 -9.75469 -53.09180
14 0.11678 -10.93103 -18.43875 0.25859 69.64498 -9.75421 -53.13855
15 0.12513 -10.95830 -18.46856 0.23595 70.00837 -9.74717 -53.20524
16 0.13347 -10.95152 -18.49709 0.27261 70.27559 -9.75092 -53.21464
17 0.14181 -10.97107 -18.52190 0.22800 70.63358 -9.69164 -53.23057
18 0.15015 -10.99555 -18.55504 0.24481 70.85917 -9.65338 -53.25269
19 0.15849 -11.03357 -18.58243 0.25443 71.11074 -9.62989 -53.29203
20 0.16683 -11.04110 -18.60727 0.29056 71.27743 -9.60495 -53.27411
21 0.17518 -11.03776 -18.63020 0.31115 71.43554 -9.59066 -53.25766
22 0.18352 -11.05202 -18.65947 0.33503 71.58286 -9.54416 -53.26352
23 0.19186 -11.07917 -18.69363 0.37028 71.71180 -9.53900 -53.30335
24 0.20020 -11.06748 -18.72418 0.37714 71.83021 -9.52355 -53.27378
25 0.20854 -11.10157 -18.75569 0.39872 71.92504 -9.48720 -53.30219
26 0.21688 -11.11735 -18.77792 0.40880 72.01680 -9.38483 -53.27613
27 0.22523 -11.09848 -18.79630 0.41197 72.07631 -9.35753 -53.22080
28 0.23357 -11.10350 -18.81419 0.44000 72.08502 -9.32100 -53.21976
29 0.24191 -11.11623 -18.82746 0.46010 72.08105 -9.28318 -53.21503
30 0.25025 -11.10453 -18.84059 0.47802 72.05595 -9.24117 -53.16712
31 0.25859 -11.08179 -18.85550 0.47527 72.02807 -9.17083 -53.08655
32 0.26693 -11.06884 -18.86739 0.49730 71.96828 -9.12361 -53.03766
33 0.27528 -11.03993 -18.87435 0.49402 71.91956 -9.07604 -52.97199
34 0.28362 -11.01935 -18.86706 0.49931 71.85498 -9.05556 -52.95014
35 0.29196 -11.02228 -18.86777 0.49741 71.76378 -8.98810 -52.92777
36 0.30030 -11.02658 -18.85892 0.49937 71.66111 -8.93691 -52.91837
37 0.30864 -10.99673 -18.83739 0.44318 71.59427 -8.84691 -52.83875
38 0.31698 -10.99139 -18.82088 0.44766 71.45271 -8.78528 -52.83317
39 0.32533 -10.98251 -18.80354 0.50492 71.22066 -8.69211 -52.79740
40 0.33367 -10.99610 -18.79198 0.53290 71.00879 -8.63485 -52.81818
41 0.34201 -10.94764 -18.76737 0.52374 70.79899 -8.58954 -52.74872
42 0.35035 -10.94881 -18.73104 0.55533 70.54554 -8.51293 -52.74326
43 0.35869 -10.86780 -18.68410 0.55767 70.25906 -8.55629 -52.66111
44 0.36703 -10.86821 -18.63436 0.59647 69.94799 -8.54236 -52.69434
45 0.37538 -10.87409 -18.57403 0.65174 69.57877 -8.44440 -52.69928
46 0.38372 -10.85654 -18.52123 0.68101 69.18854 -8.35619 -52.70524
47 0.39206 -10.83647 -18.46278 0.75850 68.75712 -8.35590 -52.72077
48 0.40040 -10.82541 -18.41256 0.80527 68.33019 -8.35662 -52.74000
49 0.40874 -10.80346 -18.35191 0.86502 67.85486 -8.29578 -52.75846
50 0.41708 -10.77189 -18.28878 0.92477 67.37536 -8.29489 -52.76758
51 0.42543 -10.78478 -18.21801 1.01309 66.86492 -8.25586 -52.85514
52 0.43377 -10.76509 -18.14222 1.02824 66.40055 -8.21833 -52.87989
53 0.44211 -10.74717 -18.07344 1.07720 65.89925 -8.21485 -52.92985
54 0.45045 -10.74336 -17.99625 1.16719 65.33970 -8.21959 -52.99115
55 0.45879 -10.72525 -17.90719 1.22268 64.79725 -8.19239 -53.03995
56 0.46713 -10.72407 -17.82312 1.32612 64.15812 -8.19304 -53.09995
57 0.47548 -10.75163 -17.73873 1.46067 63.49116 -8.24457 -53.26145
58 0.48382 -10.78260 -17.64711 1.52337 62.90388 -8.23302 -53.42255
59 0.49216 -10.81456 -17.55092 1.65595 62.19481 -8.20502 -53.56226
60 0.50050 -10.82570 -17.45284 1.77693 61.45926 -8.21491 -53.67673
61 0.50884 -10.81662 -17.34050 1.88263 60.68242 -8.23650 -53.78333
62 0.51718 -10.87013 -17.21046 1.99325 59.90937 -8.22673 -53.99213
63 0.52553 -10.87796 -17.07907 2.12585 59.05416 -8.25928 -54.15152
64 0.53387 -10.94356 -16.93605 2.29628 58.12523 -8.19419 -54.41352
65 0.54221 -10.95420 -16.78253 2.46695 57.16450 -8.26979 -54.61591
66 0.55055 -10.96513 -16.61978 2.62767 56.18540 -8.30051 -54.80793
67 0.55889 -10.98984 -16.45831 2.82813 55.12549 -8.37653 -55.03434
68 0.56723 -11.04535 -16.29100 3.00668 54.04339 -8.36295 -55.25727
69 0.57558 -11.17162 -16.10935 3.17257 52.99047 -8.39969 -55.66483
70 0.58392 -11.19624 -15.92121 3.36170 51.80073 -8.38237 -55.88355
71 0.59226 -11.24629 -15.73014 3.57014 50.60219 -8.48029 -56.17057
72 0.60060 -11.22417 -15.53054 3.74861 49.37363 -8.57080 -56.33777
73 0.60894 -11.28435 -15.32449 3.89823 48.19182 -8.59040 -56.63715
74 0.61728 -11.24662 -15.10640 4.13035 46.85419 -8.72660 -56.73319
75 0.62563 -11.25018 -14.90287 4.38543 45.48401 -8.82115 -56.91782
76 0.63397 -11.22939 -14.68974 4.57213 44.16967 -8.93373 -57.05213
77 0.64231 -11.27019 -14.48592 4.73558 42.89268 -9.02780 -57.25028
78 0.65065 -11.32527 -14.26271 4.97228 41.53687 -9.17769 -57.51633
79 0.65899 -11.33147 -14.02476 5.16059 40.20835 -9.22530 -57.65256
80 0.66733 -11.27993 -13.77958 5.31550 38.89025 -9.28289 -57.71406
81 0.67568 -11.33200 -13.53229 5.52238 37.55913 -9.44860 -57.98725
82 0.68402 -11.39812 -13.28151 5.71425 36.21912 -9.53992 -58.27561
83 0.69236 -11.38482 -13.02472 5.91295 34.84759 -9.69913 -58.40064
84 0.70070 -11.41260 -12.78915 6.12489 33.47413 -9.83048 -58.60062
85 0.70904 -11.39150 -12.55335 6.34483 32.07384 -9.91550 -58.68360
86 0.71738 -11.31929 -12.30454 6.47746 30.78615 -9.98229 -58.65375
87 0.72573 -11.38088 -12.07975 6.65541 29.47696 -10.05429 -58.85007
88 0.73407 -11.44110 -11.86124 6.87934 28.14864 -10.25594 -59.09415
89 0.74241 -11.47655 -11.63514 7.04921 26.90775 -10.40641 -59.29566
90 0.75075 -11.44461 -11.40007 7.22148 25.63112 -10.59122 -59.37861
91 0.75909 -11.39569 -11.17948 7.37910 24.34684 -10.69620 -59.42615
92 0.76743 -11.37835 -10.95779 7.54763 23.07201 -10.87859 -59.51798
93 0.77578 -11.38400 -10.73538 7.71326 21.77106 -10.95975 -59.63337
94 0.78412 -11.39411 -10.52081 7.88372 20.51098 -11.04714 -59.73679
95 0.79246 -11.38064 -10.31843 8.05361 19.22164 -11.10269 -59.78293
96 0.80080 -11.37617 -10.12045 8.28441 17.89298 -11.24236 -59.85080
97 0.80914 -11.34481 -9.92633 8.47472 16.63364 -11.51981 -59.95615
98 0.81748 -11.37064 -9.73278 8.64909 15.38325 -11.65146 -60.09836
99 0.82583 -11.33354 -9.54371 8.76272 14.18253 -11.78463 -60.13901
100 0.83417 -11.28567 -9.35676 8.92303 12.96282 -11.98085 -60.19559
101 0.84251 -11.25343 -9.16166 9.06096 11.79827 -12.23027 -60.26795
102 0.85085 -11.23385 -8.97027 9.23325 10.54954 -12.32926 -60.31043
103 0.85919 -11.22119 -8.78986 9.36728 9.39849 -12.54573 -60.40317
104 0.86753 -11.18818 -8.61702 9.49576 8.28597 -12.76512 -60.43177
105 0.87588 -11.14244 -8.44157 9.63441 7.16706 -13.00417 -60.44721
106 0.88422 -11.10819 -8.27919 9.75169 6.06125 -13.23741 -60.47037
107 0.89256 -11.02468 -8.10596 9.87510 4.97800 -13.46872 -60.40824
108 0.90090 -11.00323 -7.93318 9.99080 3.91794 -13.68886 -60.46204
109 0.90924 -10.98239 -7.76826 10.09434 2.88758 -13.91854 -60.50556
110 0.91758 -10.94660 -7.60229 10.22350 1.83747 -14.16965 -60.53312
111 0.92593 -10.89979 -7.42991 10.29181 0.87629 -14.39653 -60.55536
112 0.93427 -10.89581 -7.25011 10.39216 -0.11355 -14.63221 -60.61631
113 0.94261 -10.85664 -7.09029 10.47101 -1.10218 -14.86550 -60.64100
114 0.95095 -10.81280 -6.92143 10.52951 -2.00602 -15.12958 -60.65271
115 0.95929 -10.75196 -6.75658 10.63063 -2.93713 -15.47342 -60.67713
116 0.96763 -10.70790 -6.59472 10.77815 -3.91114 -15.72506 -60.69416
117 0.97598 -10.67681 -6.43567 10.78882 -4.75326 -15.95571 -60.74787
118 0.98432 -10.63881 -6.27394 10.87362 -5.66044 -16.23558 -60.76993
119 0.99266 -10.60505 -6.11996 10.92772 -6.50189 -16.54544 -60.80497
120 1.00100 -10.56806 -5.96328 11.00913 -7.39387 -16.77420 -60.80665
121 1.00934 -10.49607 -5.79168 11.06645 -8.21002 -17.06685 -60.76377
122 1.01768 -10.46710 -5.62247 11.13249 -9.02218 -17.39714 -60.79978
123 1.02603 -10.44484 -5.45302 11.19919 -9.81555 -17.71010 -60.86619
124 1.03437 -10.40074 -5.28683 11.23176 -10.57630 -18.02857 -60.87372
125 1.04271 -10.36336 -5.11468 11.29568 -11.36459 -18.28716 -60.88306
126 1.05105 -10.32926 -4.94248 11.35503 -12.14501 -18.54282 -60.88355
127 1.05939 -10.32129 -4.76927 11.39984 -12.88615 -18.73717 -60.89957
128 1.06773 -10.29379 -4.60272 11.48233 -13.68156 -18.90096 -60.84824
129 1.07608 -10.28794 -4.43387 11.51936 -14.40260 -19.15758 -60.87507
130 1.08442 -10.25340 -4.26793 11.60081 -15.14855 -19.47554 -60.87626
131 1.09276 -10.25201 -4.10357 11.65076 -15.90434 -19.66806 -60.90439
132 1.10110 -10.22507 -3.94598 11.70041 -16.62399 -19.89717 -60.89112
133 1.10944 -10.20562 -3.80297 11.80223 -17.41825 -20.09015 -60.88794
134 1.11778 -10.18451 -3.66484 11.83770 -18.10575 -20.30703 -60.87565
135 1.12613 -10.14956 -3.53761 11.89788 -18.78219 -20.56447 -60.84723
136 1.13447 -10.10647 -3.42186 11.93994 -19.44680 -20.76973 -60.81623
137 1.14281 -10.07805 -3.31570 12.02463 -20.11662 -21.03969 -60.82496
138 1.15115 -10.04294 -3.20520 12.14260 -20.81269 -21.30725 -60.83161
139 1.15949 -10.02026 -3.08608 12.17957 -21.40632 -21.48421 -60.80396
140 1.16783 -9.98396 -2.97711 12.24364 -22.01339 -21.71216 -60.78272
141 1.17618 -9.94917 -2.86337 12.29932 -22.58061 -21.96642 -60.74350
142 1.18452 -9.88377 -2.75612 12.38205 -23.18543 -22.19294 -60.64823
143 1.19286 -9.86063 -2.65661 12.41853 -23.70848 -22.38996 -60.62909
144 1.20120 -9.84861 -2.57344 12.56103 -24.31387 -22.69689 -60.65452
145 1.20954 -9.81196 -2.49251 12.60332 -24.76879 -22.90070 -60.60663
146 1.21788 -9.77951 -2.41231 12.68024 -25.24427 -23.11673 -60.58310
147 1.22623 -9.76908 -2.34021 12.74557 -25.69395 -23.29935 -60.59516
148 1.23457 -9.73722 -2.28016 12.79665 -26.10121 -23.51271 -60.58970
149 1.24291 -9.73658 -2.22942 12.87867 -26.53147 -23.68589 -60.61442
150 1.25125 -9.71734 -2.18709 12.93766 -26.87664 -23.91274 -60.62583
151 1.25959 -9.70674 -2.14010 12.96574 -27.13482 -24.11275 -60.64902
152 1.26793 -9.70204 -2.09434 13.00289 -27.38662 -24.30474 -60.64945
153 1.27628 -9.69991 -2.06338 13.04834 -27.65312 -24.44409 -60.63920
154 1.28462 -9.67394 -2.03963 13.04832 -27.84854 -24.58974 -60.60300
155 1.29296 -9.65956 -2.03034 13.09271 -28.06353 -24.85225 -60.63651
156 1.30130 -9.65550 -2.02351 13.11106 -28.23068 -25.01830 -60.65357
157 1.30964 -9.65740 -2.00646 13.08263 -28.29829 -25.16510 -60.68271
158 1.31798 -9.64320 -2.00212 13.09721 -28.42874 -25.32784 -60.67402
159 1.32633 -9.64161 -2.00266 13.10243 -28.51560 -25.43814 -60.66993
160 1.33467 -9.63290 -2.01143 13.09818 -28.58880 -25.55719 -60.65009
161 1.34301 -9.63193 -2.03693 13.12315 -28.69692 -25.71239 -60.68677
162 1.35135 -9.63752 -2.05290 13.12964 -28.77900 -25.84890 -60.71863
163 1.35969 -9.64287 -2.05841 13.10819 -28.83634 -25.90653 -60.71747
164 1.36803 -9.64644 -2.04453 13.08151 -28.85220 -26.00576 -60.72208
165 1.37638 -9.65561 -2.04506 13.10396 -28.93028 -26.09807 -60.71039
166 1.38472 -9.66511 -2.05238 13.17948 -29.07989 -26.23400 -60.70142
167 1.39306 -9.68419 -2.06634 13.16591 -29.11384 -26.29055 -60.68470
168 1.40140 -9.68971 -2.08116 13.12715 -29.13143 -26.34246 -60.68781
169 1.40974 -9.68584 -2.09649 13.11709 -29.15107 -26.43969 -60.67774
170 1.41808 -9.65225 -2.11743 13.10734 -29.16378 -26.57556 -60.63810
171 1.42643 -9.62189 -2.13492 13.09685 -29.16410 -26.71599 -60.62797
172 1.43477 -9.63530 -2.14742 13.07392 -29.15724 -26.75635 -60.62925
173 1.44311 -9.65314 -2.14759 13.06651 -29.15006 -26.78478 -60.62604
174 1.45145 -9.68354 -2.14386 13.06317 -29.12498 -26.79605 -60.62977
175 1.45979 -9.68164 -2.14319 13.07023 -29.09275 -26.84928 -60.60389
176 1.46813 -9.69530 -2.14464 13.08266 -29.05505 -26.91938 -60.60383
177 1.47648 -9.69369 -2.16335 13.07107 -29.01855 -26.96590 -60.60218
178 1.48482 -9.71797 -2.17465 13.06377 -28.98263 -26.93036 -60.59986
179 1.49316 -9.70913 -2.18968 12.99879 -28.84489 -26.95961 -60.58002
180 1.50150 -9.74503 -2.20675 12.97549 -28.78564 -26.88590 -60.59021
181 1.50984 -9.76603 -2.23160 12.97300 -28.72602 -26.85625 -60.59592
182 1.51818 -9.75997 -2.25457 12.95745 -28.63139 -26.88755 -60.59101
183 1.52653 -9.75985 -2.27416 12.92061 -28.51829 -26.87436 -60.56516
184 1.53487 -9.77615 -2.30971 12.93298 -28.49020 -26.86853 -60.58564
185 1.54321 -9.76723 -2.35215 12.92722 -28.40692 -26.88874 -60.57908
186 1.55155 -9.78179 -2.37958 12.91150 -28.28890 -26.86823 -60.58628
187 1.55989 -9.79764 -2.41500 12.87313 -28.15130 -26.85254 -60.61283
188 1.56823 -9.81504 -2.45298 12.88838 -28.06739 -26.80237 -60.61460
189 1.57658 -9.80682 -2.49599 12.88198 -27.95254 -26.73368 -60.56455
190 1.58492 -9.81928 -2.54145 12.88818 -27.82714 -26.69397 -60.56153
191 1.59326 -9.78519 -2.58767 12.86349 -27.65167 -26.61153 -60.42734
192 1.60160 -9.75984 -2.63223 12.82789 -27.45930 -26.52576 -60.32953
193 1.60994 -9.74320 -2.68289 12.82397 -27.27200 -26.49033 -60.27652
194 1.61828 -9.74187 -2.72095 12.81273 -27.03614 -26.39928 -60.24665
195 1.62663 -9.71499 -2.77733 12.82458 -26.85314 -26.33841 -60.18961
196 1.63497 -9.74539 -2.84255 12.76488 -26.53478 -26.15641 -60.21042
197 1.64331 -9.72649 -2.92226 12.74351 -26.25863 -26.07733 -60.15052
198 1.65165 -9.74021 -2.99916 12.64835 -25.89361 -25.91196 -60.15708
199 1.65999 -9.70998 -3.08438 12.61846 -25.58621 -25.81189 -60.08915
200 1.66833 -9.70259 -3.17014 12.58200 -25.24577 -25.67302 -60.05042
201 1.67668 -9.69724 -3.25865 12.50726 -24.82919 -25.49269 -59.98444
202 1.68502 -9.69178 -3.36434 12.48859 -24.45738 -25.24709 -59.90387
203 1.69336 -9.67424 -3.45601 12.42273 -23.98062 -25.05541 -59.83805
204 1.70170 -9.66490 -3.56210 12.32809 -23.45182 -24.86534 -59.82319
205 1.71004 -9.62223 -3.67773 12.27677 -22.97299 -24.66342 -59.72999
206 1.71838 -9.59508 -3.79405 12.17277 -22.40092 -24.38742 -59.63929
207 1.72673 -9.56407 -3.92351 12.06656 -21.77850 -24.16361 -59.56330
208 1.73507 -9.58517 -4.06781 11.93771 -21.06695 -23.90728 -59.58478
209 1.74341 -9.54856 -4.21572 11.89983 -20.41422 -23.69187 -59.51499
210 1.75175 -9.54350 -4.36917 11.79275 -19.64124 -23.45595 -59.48456
211 1.76009 -9.54224 -4.53290 11.69531 -18.85533 -23.13982 -59.42521
212 1.76843 -9.56572 -4.70519 11.57093 -18.00793 -22.73931 -59.39179
213 1.77678 -9.57899 -4.90203 11.39764 -17.07652 -22.30150 -59.31507
214 1.78512 -9.53169 -5.10984 11.24798 -16.09159 -21.94886 -59.13187
215 1.79346 -9.48702 -5.31188 11.08825 -15.02889 -21.57038 -58.96192
216 1.80180 -9.45120 -5.54116 10.94301 -13.95957 -21.12404 -58.77384
217 1.81014 -9.47053 -5.77688 10.74002 -12.76093 -20.62027 -58.67792
218 1.81848 -9.43672 -5.99654 10.52903 -11.50884 -20.08982 -58.49134
219 1.82683 -9.40208 -6.24452 10.34982 -10.25935 -19.64409 -58.32319
220 1.83517 -9.37115 -6.49552 10.19492 -8.99552 -19.11975 -58.14203
221 1.84351 -9.28906 -6.75192 10.00239 -7.64767 -18.57776 -57.87046
222 1.85185 -9.25511 -7.02809 9.78780 -6.26745 -17.91684 -57.62781
223 1.86019 -9.23357 -7.31557 9.59857 -4.87037 -17.36919 -57.46860
224 1.86853 -9.14802 -7.59992 9.31943 -3.35420 -16.78345 -57.18412
225 1.87688 -9.09706 -7.87432 9.10338 -1.84776 -16.19585 -56.95005
226 1.88522 -9.02725 -8.14841 8.87855 -0.31550 -15.61515 -56.68644
227 1.89356 -8.94626 -8.41876 8.71389 1.12865 -14.99372 -56.35318
228 1.90190 -8.85977 -8.67544 8.50124 2.64590 -14.39231 -56.02561
229 1.91024 -8.76585 -8.93017 8.28547 4.20019 -13.84458 -55.70472
230 1.91858 -8.68995 -9.18630 8.00475 5.85253 -13.25681 -55.42243
231 1.92693 -8.52622 -9.44246 7.80367 7.38444 -12.77883 -54.98356
232 1.93527 -8.45368 -9.70198 7.60528 8.92863 -12.22470 -54.70914
233 1.94361 -8.36949 -9.95028 7.39369 10.48885 -11.67395 -54.39725
234 1.95195 -8.27061 -10.18006 7.21213 12.01983 -11.10675 -54.04645
235 1.96029 -8.15907 -10.41071 7.05948 13.49167 -10.53899 -53.67063
236 1.96863 -8.08012 -10.64857 6.90109 15.00066 -10.01099 -53.35520
237 1.97698 -7.99435 -10.88409 6.72708 16.53904 -9.49202 -53.02192
238 1.98532 -7.85571 -11.11743 6.58098 18.01227 -9.05873 -52.61902
239 1.99366 -7.76396 -11.34229 6.45949 19.45296 -8.57859 -52.29011
240 2.00200 -7.66583 -11.56561 6.28632 20.95887 -8.15816 -51.97840
241 2.01034 -7.59006 -11.80372 6.12604 22.43258 -7.75508 -51.72028
242 2.01868 -7.45720 -12.01846 5.92467 23.96474 -7.30606 -51.31067
243 2.02703 -7.40079 -12.22320 5.76953 25.48403 -6.91359 -51.01493
244 2.03537 -7.27738 -12.45840 5.61538 26.95069 -6.55999 -50.61002
245 2.04371 -7.22194 -12.67880 5.42702 28.44480 -6.10190 -50.26871
246 2.05205 -7.11924 -12.90690 5.29535 29.90043 -5.78878 -49.90281
247 2.06039 -7.03030 -13.11975 5.08905 31.44057 -5.43215 -49.53629
248 2.06874 -6.99303 -13.32368 4.83254 33.06626 -4.90299 -49.16511
249 2.07708 -6.94230 -13.57215 4.74588 34.45743 -4.69554 -48.87568
250 2.08542 -6.89468 -13.80542 4.58717 35.93023 -4.38428 -48.54828
251 2.09376 -6.86695 -14.03432 4.38280 37.46857 -3.97234 -48.19446
252 2.10210 -6.82956 -14.24337 4.09636 39.10972 -3.54569 -47.82258
253 2.11044 -6.79075 -14.46165 3.91409 40.58214 -3.09711 -47.40458
254 2.11879 -6.77051 -14.68084 3.71221 42.11745 -2.80774 -47.09284
255 2.12713 -6.77682 -14.90470 3.58312 43.58303 -2.61818 -46.85160
256 2.13547 -6.73611 -15.14209 3.43333 45.00110 -2.38547 -46.46534
257 2.14381 -6.72983 -15.34678 3.23442 46.50341 -2.08123 -46.13477
258 2.15215 -6.69958 -15.53723 3.02551 48.00744 -1.78937 -45.73429
259 2.16049 -6.68123 -15.72780 2.82915 49.45783 -1.39815 -45.29072
260 2.16884 -6.67605 -15.91962 2.60402 50.93317 -1.01935 -44.89997
261 2.17718 -6.67867 -16.10544 2.44198 52.36046 -0.70069 -44.53956
262 2.18552 -6.63025 -16.30309 2.20607 53.81437 -0.39109 -44.10569
263 2.19386 -6.60271 -16.50372 2.02163 55.19457 -0.11913 -43.75141
264 2.20220 -6.54447 -16.68816 1.81887 56.54568 0.22082 -43.29108
265 2.21055 -6.49644 -16.87348 1.64250 57.86393 0.49402 -42.85618
266 2.21889 -6.50519 -17.06549 1.45265 59.18229 0.82675 -42.52543
267 2.22723 -6.48413 -17.25379 1.26771 60.46735 1.14647 -42.10450
268 2.23557 -6.46705 -17.43317 1.10234 61.71097 1.50166 -41.68339
269 2.24391 -6.45175 -17.62040 0.91160 62.94825 1.80183 -41.30390
270 2.25225 -6.39543 -17.78905 0.68679 64.20031 2.14892 -40.84604
