Frame# Time pitch roll yaw tra_x tra_y tra_z
R01 R02 R03 T01 T02 T03
1 0.00834 30.58790 -4.91261 -17.16030 -72.17479 -79.41681 10.14293
2 0.01668 30.55889 -4.93323 -17.14610 -72.20804 -79.37695 10.08671
3 0.02503 30.50027 -4.97523 -17.11341 -72.25555 -79.26032 10.06782
4 0.03337 30.52937 -4.94147 -17.14631 -72.22761 -79.33661 10.06224
5 0.04171 30.46382 -5.00896 -17.07879 -72.31357 -79.21762 10.04606
6 0.05005 30.38339 -5.01694 -17.06082 -72.31191 -79.10480 10.01115
7 0.05839 30.38547 -5.03798 -17.01271 -72.35940 -79.10187 10.02516
8 0.06673 30.34775 -5.03420 -17.00356 -72.33828 -79.07379 10.00569
9 0.07508 30.43961 -4.93192 -17.11225 -72.20782 -79.31091 9.99837
10 0.08342 30.47560 -4.90535 -17.14230 -72.18138 -79.42377 9.99452
11 0.09176 30.50391 -4.83481 -17.20519 -72.08672 -79.53183 9.96867
12 0.10010 30.51245 -4.85153 -17.18179 -72.12326 -79.55283 9.97667
13 0.10844 30.51388 -4.83181 -17.20749 -72.09345 -79.58502 9.96931
14 0.11678 30.51768 -4.83361 -17.20319 -72.09051 -79.56888 9.99296
15 0.12513 30.51035 -4.84634 -17.19467 -72.09347 -79.54877 9.97545
16 0.13347 30.50543 -4.86269 -17.17940 -72.10660 -79.51340 9.98088
17 0.14181 30.48285 -4.87744 -17.14727 -72.11862 -79.47009 9.96605
18 0.15015 30.50251 -4.87457 -17.16540 -72.11835 -79.47934 9.98445
19 0.15849 30.51586 -4.88072 -17.17976 -72.13350 -79.48932 9.97822
20 0.16683 30.51432 -4.90876 -17.17412 -72.18278 -79.45606 9.99153
21 0.17518 30.51832 -4.92149 -17.17058 -72.20984 -79.45007 9.98829
22 0.18352 30.52085 -4.92298 -17.19090 -72.20392 -79.43924 10.00294
23 0.19186 30.53666 -4.94192 -17.18947 -72.23905 -79.45014 10.00914
24 0.20020 30.52522 -4.93322 -17.21152 -72.20852 -79.43271 10.00014
25 0.20854 30.54802 -4.94221 -17.20062 -72.23612 -79.45105 10.00496
26 0.21688 30.55239 -4.93092 -17.20639 -72.21289 -79.47006 9.99547
27 0.22523 30.55740 -4.95500 -17.16223 -72.25761 -79.46967 9.99058
28 0.23357 30.55216 -4.94487 -17.17951 -72.23974 -79.46390 9.97532
29 0.24191 30.54455 -4.95599 -17.16180 -72.26007 -79.43118 9.95573
30 0.25025 30.44495 -5.02453 -17.09006 -72.33205 -79.18573 9.97606
31 0.25859 30.37935 -5.08011 -17.01770 -72.40284 -79.01261 9.96232
32 0.26693 30.34645 -5.08870 -16.99351 -72.40667 -78.93555 9.97249
33 0.27528 30.33262 -5.09050 -16.98029 -72.42621 -78.89917 9.96528
34 0.28362 30.35181 -5.05236 -16.99373 -72.38861 -78.96124 9.97020
35 0.29196 30.34258 -5.03336 -17.00532 -72.36400 -78.96146 9.93977
36 0.30030 30.31563 -5.01709 -17.01369 -72.34053 -78.93219 9.91612
37 0.30864 30.33168 -4.99688 -17.02136 -72.33126 -78.96289 9.91530
38 0.31698 30.32370 -5.00535 -17.00388 -72.35789 -78.93411 9.92473
39 0.32533 30.33937 -5.00409 -16.99422 -72.38666 -78.94687 9.91527
40 0.33367 30.33296 -5.00544 -16.97503 -72.40284 -78.92435 9.91725
41 0.34201 30.31296 -4.99420 -16.97683 -72.38932 -78.89218 9.90880
42 0.35035 30.28906 -5.00060 -16.96391 -72.39678 -78.85361 9.88508
43 0.35869 30.31139 -5.01288 -16.94841 -72.43556 -78.88498 9.89628
44 0.36703 30.31670 -5.01302 -16.94827 -72.43849 -78.91278 9.89448
45 0.37538 30.47332 -4.93217 -17.02572 -72.37440 -79.21958 9.92549
46 0.38372 30.38281 -4.97119 -16.99180 -72.39911 -79.06616 9.89454
47 0.39206 30.46445 -4.91073 -17.04647 -72.32087 -79.23660 9.89100
48 0.40040 30.50059 -4.88072 -17.08501 -72.27411 -79.31952 9.88298
49 0.40874 30.51588 -4.86974 -17.07364 -72.25693 -79.35553 9.88392
50 0.41708 30.51355 -4.87216 -17.07703 -72.24514 -79.34738 9.89198
51 0.42543 30.50538 -4.88727 -17.07197 -72.24713 -79.32739 9.87892
52 0.43377 30.46280 -4.89827 -17.05416 -72.22478 -79.24951 9.87373
53 0.44211 30.42491 -4.89935 -17.06407 -72.18834 -79.18631 9.88350
54 0.45045 30.41715 -4.91949 -17.04403 -72.20244 -79.14881 9.88954
55 0.45879 30.41204 -4.91194 -17.07773 -72.15254 -79.13397 9.89122
56 0.46713 30.38619 -4.89175 -17.11940 -72.07841 -79.14667 9.83363
57 0.47548 30.37809 -4.90591 -17.13691 -72.06263 -79.15994 9.81956
58 0.48382 30.38318 -4.89317 -17.17453 -72.00885 -79.19086 9.81288
59 0.49216 30.39308 -4.88426 -17.19097 -71.96452 -79.21832 9.79552
60 0.50050 30.39833 -4.89741 -17.18002 -71.96129 -79.22550 9.79988
61 0.50884 30.41404 -4.89270 -17.19497 -71.93855 -79.26669 9.80107
62 0.51718 30.42760 -4.89066 -17.20646 -71.92641 -79.29282 9.81810
