Frame# Time pitch roll yaw tra_x tra_y tra_z
R01 R02 R03 T01 T02 T03
1 0.00834 5.63039 3.28546 -5.12210 -1.42689 -15.09081 3.82814
2 0.01668 5.59872 3.28907 -5.14112 -1.40509 -15.03870 3.80617
3 0.02503 5.60701 3.26789 -5.09962 -1.47172 -15.02073 3.82835
4 0.03337 5.60074 3.28070 -5.12017 -1.43562 -15.00470 3.82313
5 0.04171 5.61367 3.26925 -5.08093 -1.49417 -15.00506 3.84001
6 0.05005 5.61044 3.28301 -5.10571 -1.46051 -14.97965 3.84123
7 0.05839 5.60532 3.27820 -5.08645 -1.48599 -14.94985 3.84642
8 0.06673 5.59085 3.28433 -5.10172 -1.47815 -14.94382 3.82896
9 0.07508 5.59292 3.26890 -5.06599 -1.54013 -14.91383 3.83848
10 0.08342 5.59451 3.26936 -5.07647 -1.54901 -14.91568 3.83018
11 0.09176 5.60900 3.25722 -5.03870 -1.61206 -14.92064 3.85032
12 0.10010 5.59890 3.24950 -5.01559 -1.66176 -14.87194 3.85856
13 0.10844 5.59528 3.24386 -5.01689 -1.68379 -14.89122 3.83949
14 0.11678 5.60008 3.24376 -5.01377 -1.72320 -14.93779 3.82445
15 0.12513 5.61239 3.24754 -5.01396 -1.74037 -14.96368 3.82561
16 0.13347 5.59831 3.25870 -5.02558 -1.74353 -14.94387 3.79890
17 0.14181 5.61070 3.26194 -5.01198 -1.77305 -14.95758 3.80665
18 0.15015 5.61761 3.26585 -5.00683 -1.79620 -14.98033 3.79646
19 0.15849 5.60906 3.25921 -4.97468 -1.86329 -14.94566 3.79960
20 0.16683 5.59112 3.26133 -4.97413 -1.88299 -14.90461 3.79411
21 0.17518 5.57423 3.26308 -4.94846 -1.93068 -14.87013 3.79655
22 0.18352 5.56653 3.27397 -4.96198 -1.92749 -14.85523 3.79213
23 0.19186 5.57652 3.28632 -4.96720 -1.92982 -14.89588 3.79399
24 0.20020 5.58572 3.28910 -4.96089 -1.95341 -14.91488 3.78804
25 0.20854 5.58715 3.29170 -4.95302 -1.98843 -14.91462 3.80681
26 0.21688 5.56311 3.28554 -4.92564 -2.03927 -14.88534 3.75545
27 0.22523 5.52953 3.28885 -4.93827 -2.04387 -14.85290 3.70711
28 0.23357 5.52212 3.28684 -4.93862 -2.05350 -14.80493 3.70918
29 0.24191 5.49940 3.28269 -4.94864 -2.07879 -14.78301 3.68074
30 0.25025 5.47299 3.27632 -4.95064 -2.10380 -14.76809 3.61067
31 0.25859 5.48689 3.26457 -4.93938 -2.13513 -14.77229 3.63597
32 0.26693 5.46059 3.25902 -4.93713 -2.15019 -14.73118 3.58824
33 0.27528 5.46194 3.25066 -4.92583 -2.17924 -14.73732 3.59895
34 0.28362 5.46100 3.25215 -4.93216 -2.17528 -14.72908 3.59233
35 0.29196 5.43931 3.24799 -4.93181 -2.19484 -14.70529 3.56547
36 0.30030 5.44819 3.24630 -4.92445 -2.21773 -14.73235 3.54536
37 0.30864 5.44038 3.24577 -4.92417 -2.24325 -14.75658 3.50920
38 0.31698 5.47701 3.24224 -4.91218 -2.26906 -14.79693 3.54835
39 0.32533 5.45220 3.25146 -4.92562 -2.25769 -14.79240 3.49208
40 0.33367 5.45378 3.25383 -4.92157 -2.26442 -14.80402 3.48872
41 0.34201 5.41813 3.25309 -4.90650 -2.28804 -14.75481 3.45534
42 0.35035 5.41714 3.24246 -4.89698 -2.31042 -14.76839 3.45402
43 0.35869 5.41492 3.24726 -4.90894 -2.30725 -14.77581 3.46055
44 0.36703 5.41127 3.23715 -4.90185 -2.32759 -14.79456 3.45448
45 0.37538 5.40966 3.23819 -4.89652 -2.35528 -14.82216 3.45836
46 0.38372 5.41434 3.24205 -4.89794 -2.35780 -14.83822 3.46202
47 0.39206 5.41046 3.24025 -4.88584 -2.38742 -14.84754 3.46242
48 0.40040 5.40888 3.24865 -4.88649 -2.39207 -14.89823 3.42326
49 0.40874 5.40974 3.24603 -4.86389 -2.42225 -14.89943 3.45054
50 0.41708 5.39177 3.25355 -4.87733 -2.42077 -14.90356 3.41688
51 0.42543 5.38955 3.25329 -4.86554 -2.44499 -14.92192 3.40678
52 0.43377 5.37116 3.26183 -4.87794 -2.44639 -14.96650 3.33973
53 0.44211 5.36083 3.25829 -4.84106 -2.51520 -14.99387 3.30418
54 0.45045 5.36153 3.26373 -4.84427 -2.52060 -15.03249 3.28352
55 0.45879 5.35018 3.27082 -4.84671 -2.52037 -15.04761 3.25075
56 0.46713 5.34548 3.26753 -4.82326 -2.55350 -15.08165 3.22407
57 0.47548 5.32146 3.27223 -4.81304 -2.57150 -15.14539 3.13594
58 0.48382 5.32143 3.27608 -4.81840 -2.56117 -15.20205 3.09968
59 0.49216 5.31744 3.27678 -4.80960 -2.57863 -15.24408 3.07066
60 0.50050 5.30685 3.28176 -4.81510 -2.55562 -15.26726 3.05015
61 0.50884 5.29012 3.27443 -4.80901 -2.58342 -15.27805 3.01359
