Frame# Time pitch roll yaw tra_x tra_y tra_z
R01 R02 R03 T01 T02 T03
1 0.00834 40.33848 3.56448 -15.28573 -108.61531 125.94472 60.32947
2 0.01668 40.31783 3.56988 -15.29564 -108.57379 125.99553 60.32172
3 0.02503 40.30104 3.55378 -15.29134 -108.56863 126.04701 60.32382
4 0.03337 40.29862 3.54536 -15.27972 -108.55852 126.07790 60.33405
5 0.04171 40.30948 3.54256 -15.28435 -108.54724 126.06899 60.33310
6 0.05005 40.31652 3.56729 -15.32932 -108.48566 126.05887 60.34805
7 0.05839 40.31545 3.56731 -15.35574 -108.46731 126.05865 60.33920
8 0.06673 40.30903 3.55047 -15.36894 -108.47455 126.08947 60.34217
9 0.07508 40.31278 3.53907 -15.38562 -108.47580 126.09601 60.34241
10 0.08342 40.29327 3.55936 -15.40121 -108.43199 126.11231 60.29883
11 0.09176 40.30024 3.53768 -15.39727 -108.44830 126.12075 60.28946
12 0.10010 40.28439 3.52007 -15.37829 -108.45308 126.17464 60.31192
13 0.10844 40.26516 3.50929 -15.37802 -108.45486 126.21961 60.28421
14 0.11678 40.25434 3.48788 -15.35509 -108.46501 126.25172 60.26566
15 0.12513 40.29299 3.49382 -15.36064 -108.45798 126.21603 60.27497
16 0.13347 40.32449 3.51270 -15.38061 -108.43742 126.17505 60.27466
17 0.14181 40.28999 3.50282 -15.38844 -108.43268 126.23803 60.21433
18 0.15015 40.22143 3.42022 -15.34637 -108.53126 126.37439 60.15711
19 0.15849 40.18988 3.41365 -15.37017 -108.52690 126.41861 60.09979
20 0.16683 40.13076 3.36651 -15.35164 -108.57280 126.53047 60.06235
21 0.17518 40.14987 3.39118 -15.38050 -108.54195 126.49756 60.04260
22 0.18352 40.12804 3.39341 -15.39272 -108.51694 126.53407 60.00910
23 0.19186 40.14019 3.40116 -15.40840 -108.50503 126.52876 59.98252
24 0.20020 40.12702 3.41610 -15.42781 -108.47464 126.54245 59.94394
25 0.20854 40.12823 3.40559 -15.42303 -108.47693 126.56293 59.92255
26 0.21688 40.09085 3.44184 -15.45476 -108.40372 126.60701 59.88507
27 0.22523 40.09431 3.48995 -15.50265 -108.33212 126.58508 59.82733
28 0.23357 40.09491 3.48100 -15.49130 -108.32877 126.60042 59.84180
29 0.24191 40.10138 3.48969 -15.51289 -108.31319 126.59220 59.82062
30 0.25025 40.07570 3.51653 -15.53710 -108.24087 126.63891 59.82190
31 0.25859 39.98236 3.53418 -15.56090 -108.18571 126.73798 59.68094
32 0.26693 39.92233 3.50901 -15.55092 -108.19820 126.81775 59.59470
33 0.27528 39.90115 3.51331 -15.57853 -108.17197 126.82884 59.52423
34 0.28362 39.81249 3.46244 -15.55123 -108.21182 126.95815 59.45053
35 0.29196 39.83246 3.46905 -15.57889 -108.20523 126.93187 59.44217
36 0.30030 39.80170 3.45190 -15.58378 -108.21646 126.96615 59.42374
37 0.30864 39.79697 3.46189 -15.61391 -108.18825 126.95744 59.41620
38 0.31698 39.77108 3.48826 -15.65383 -108.12144 126.96611 59.37995
39 0.32533 39.75088 3.48836 -15.66420 -108.10841 126.97207 59.34329
40 0.33367 39.71300 3.47977 -15.66150 -108.09839 126.99730 59.28876
41 0.34201 39.68060 3.42719 -15.63858 -108.14246 127.03070 59.21265
42 0.35035 39.67130 3.39776 -15.62154 -108.16875 127.01476 59.14499
43 0.35869 39.67287 3.41735 -15.64596 -108.14047 126.97568 59.06598
44 0.36703 39.66380 3.44210 -15.66301 -108.09659 126.95631 59.00192
45 0.37538 39.65471 3.43767 -15.66479 -108.09492 126.94472 58.95993
46 0.38372 39.61652 3.44300 -15.66670 -108.06198 126.94389 58.88504
47 0.39206 39.60452 3.44427 -15.65593 -108.03427 126.93316 58.87375
48 0.40040 39.59899 3.44551 -15.64945 -108.00229 126.89305 58.84409
49 0.40874 39.55431 3.39933 -15.60792 -108.03387 126.92536 58.79392
50 0.41708 39.49772 3.40819 -15.61933 -107.98978 126.94798 58.73831
51 0.42543 39.45727 3.41843 -15.62571 -107.95767 126.94641 58.67911
52 0.43377 39.43479 3.46454 -15.66838 -107.88986 126.86654 58.52338
53 0.44211 39.43456 3.44308 -15.65285 -107.91504 126.82718 58.44571
54 0.45045 39.37682 3.46643 -15.68114 -107.83565 126.86840 58.40189
55 0.45879 39.36694 3.45733 -15.67659 -107.83314 126.85185 58.37894
56 0.46713 39.35853 3.45364 -15.67566 -107.83485 126.82669 58.31906
57 0.47548 39.37443 3.49047 -15.69827 -107.77431 126.76564 58.28671
58 0.48382 39.29513 3.46069 -15.67814 -107.79019 126.84228 58.13324
59 0.49216 39.25440 3.41081 -15.64068 -107.82074 126.89077 58.04685
60 0.50050 39.25934 3.38259 -15.61435 -107.83156 126.86950 58.01532
61 0.50884 39.30147 3.39141 -15.60653 -107.81918 126.79596 57.96140
62 0.51718 39.29836 3.35313 -15.58415 -107.84077 126.78289 57.90451
63 0.52553 39.30014 3.33810 -15.57111 -107.83659 126.74088 57.83487
64 0.53387 39.26550 3.38502 -15.63174 -107.71867 126.75685 57.78971
65 0.54221 39.21208 3.39161 -15.63970 -107.66939 126.78003 57.67002
66 0.55055 39.16707 3.36526 -15.62523 -107.66070 126.80866 57.60733
67 0.55889 39.13322 3.37753 -15.64572 -107.59961 126.78621 57.45401
68 0.56723 39.08960 3.39042 -15.68202 -107.51910 126.79813 57.38590
69 0.57558 39.10406 3.41236 -15.71969 -107.45389 126.73832 57.37296
70 0.58392 39.09663 3.41574 -15.74475 -107.40848 126.71632 57.37033
71 0.59226 39.06615 3.36023 -15.71583 -107.45695 126.73782 57.34033
72 0.60060 39.01416 3.33354 -15.71321 -107.44443 126.76681 57.25995
73 0.60894 39.02711 3.37090 -15.73637 -107.35606 126.69974 57.25543
74 0.61728 39.02183 3.38763 -15.74193 -107.30928 126.64832 57.17920
75 0.62563 39.03133 3.38561 -15.73554 -107.31061 126.58900 57.13501
76 0.63397 39.01438 3.37353 -15.72378 -107.28323 126.60185 57.14023
77 0.64231 39.04671 3.39647 -15.74748 -107.24112 126.51218 57.11264
78 0.65065 38.94841 3.32095 -15.68913 -107.28482 126.67581 57.06641
79 0.65899 38.94848 3.32814 -15.69866 -107.25935 126.65309 57.05591
80 0.66733 38.95915 3.32820 -15.69347 -107.24179 126.61376 57.02722
81 0.67568 38.97996 3.33793 -15.70725 -107.21664 126.54262 57.01850
82 0.68402 39.00122 3.34494 -15.71489 -107.18355 126.48396 56.98752
83 0.69236 39.04611 3.32785 -15.71344 -107.21329 126.39730 56.99890
84 0.70070 39.04445 3.33577 -15.71933 -107.18121 126.34516 56.94803
85 0.70904 39.00586 3.26623 -15.67722 -107.25952 126.39153 56.90839
86 0.71738 39.01901 3.28116 -15.69450 -107.23477 126.33054 56.86389
87 0.72573 38.98381 3.26286 -15.68618 -107.23514 126.36306 56.87198
88 0.73407 38.98709 3.29818 -15.71889 -107.18591 126.29611 56.84635
89 0.74241 38.99599 3.29235 -15.70686 -107.19446 126.26127 56.83301
90 0.75075 38.98922 3.29847 -15.70724 -107.18814 126.24834 56.79260
91 0.75909 38.95166 3.27728 -15.68385 -107.21690 126.27851 56.74780
92 0.76743 38.94154 3.28110 -15.69172 -107.21037 126.26968 56.70807
93 0.77578 38.91702 3.27072 -15.69783 -107.23656 126.28009 56.68897
94 0.78412 38.89862 3.27019 -15.71115 -107.24554 126.28628 56.65503
95 0.79246 38.85109 3.25461 -15.70545 -107.26512 126.32556 56.57553
