Frame# Time pitch roll yaw tra_x tra_y tra_z
R01 R02 R03 T01 T02 T03
1 0.00834 2.96027 -0.37572 -0.82346 -41.55066 -108.78104 -6.02304
2 0.01668 2.96226 -0.38874 -0.81518 -41.56668 -108.77481 -6.01745
3 0.02503 2.98487 -0.40535 -0.80216 -41.58009 -108.76341 -5.99218
4 0.03337 2.99981 -0.41259 -0.81762 -41.55960 -108.74979 -5.99057
5 0.04171 3.03057 -0.41481 -0.82449 -41.53638 -108.76041 -5.96249
6 0.05005 3.05287 -0.41605 -0.80442 -41.53366 -108.79840 -5.94226
7 0.05839 3.05205 -0.40817 -0.81940 -41.48274 -108.77745 -5.92825
8 0.06673 3.05640 -0.40607 -0.80117 -41.49058 -108.80986 -5.92090
9 0.07508 3.05561 -0.39816 -0.80347 -41.47418 -108.78931 -5.89651
10 0.08342 3.03649 -0.39714 -0.78575 -41.48463 -108.75014 -5.91134
11 0.09176 3.04109 -0.39004 -0.79838 -41.46318 -108.76123 -5.89831
12 0.10010 3.05174 -0.38209 -0.82794 -41.41945 -108.80301 -5.88601
13 0.10844 3.04683 -0.38655 -0.81244 -41.44276 -108.79996 -5.88324
14 0.11678 3.07594 -0.39651 -0.80042 -41.46837 -108.84981 -5.84298
15 0.12513 3.05652 -0.40045 -0.80461 -41.46942 -108.84631 -5.87072
16 0.13347 3.06518 -0.40312 -0.79452 -41.47919 -108.83923 -5.84124
17 0.14181 3.05409 -0.39327 -0.80726 -41.45450 -108.84131 -5.84655
18 0.15015 3.07690 -0.39745 -0.80382 -41.47960 -108.89038 -5.80871
19 0.15849 3.06602 -0.39074 -0.80361 -41.46738 -108.89029 -5.81976
20 0.16683 3.08192 -0.39342 -0.80493 -41.47470 -108.93071 -5.79608
21 0.17518 3.06519 -0.38914 -0.81960 -41.44635 -108.88971 -5.80328
22 0.18352 3.08071 -0.39260 -0.80510 -41.46699 -108.96703 -5.81775
23 0.19186 3.06854 -0.39206 -0.79465 -41.47238 -108.96077 -5.83758
24 0.20020 3.08106 -0.39153 -0.81093 -41.45927 -109.00676 -5.83539
25 0.20854 3.05968 -0.39328 -0.82193 -41.43838 -108.95055 -5.84884
26 0.21688 3.05202 -0.40220 -0.80281 -41.46619 -108.97911 -5.88797
27 0.22523 3.04652 -0.39595 -0.81464 -41.43959 -108.96574 -5.88553
28 0.23357 3.06205 -0.38811 -0.83326 -41.41432 -108.99525 -5.88867
29 0.24191 3.04210 -0.38072 -0.82256 -41.40785 -108.98621 -5.92483
30 0.25025 3.03082 -0.38174 -0.79546 -41.43896 -108.97409 -5.94363
31 0.25859 3.00782 -0.37766 -0.80608 -41.41089 -108.96654 -5.97903
32 0.26693 2.98962 -0.38281 -0.80367 -41.42459 -108.98518 -6.02856
33 0.27528 2.98127 -0.38894 -0.80986 -41.40857 -109.00444 -6.05639
34 0.28362 2.95859 -0.40228 -0.78833 -41.44194 -108.96065 -6.06210
35 0.29196 2.94886 -0.41140 -0.78477 -41.43902 -108.95915 -6.07266
36 0.30030 2.93849 -0.41449 -0.79943 -41.43269 -108.93878 -6.07821
37 0.30864 2.93370 -0.41578 -0.81085 -41.41223 -108.95157 -6.10141
38 0.31698 2.94060 -0.41437 -0.82072 -41.41057 -108.95247 -6.09091
39 0.32533 2.93430 -0.41536 -0.82148 -41.39638 -108.93326 -6.09771
40 0.33367 2.93869 -0.41842 -0.80670 -41.42094 -108.92418 -6.08148
41 0.34201 2.96433 -0.42006 -0.79671 -41.41691 -108.96402 -6.05600
42 0.35035 2.94092 -0.41733 -0.78167 -41.43037 -108.92096 -6.07409
43 0.35869 2.95667 -0.40526 -0.80685 -41.37379 -108.95363 -6.06616
44 0.36703 2.97163 -0.40255 -0.81048 -41.36149 -108.95206 -6.03817
45 0.37538 2.96467 -0.40139 -0.82158 -41.34202 -108.91405 -6.03491
46 0.38372 2.97938 -0.40336 -0.82108 -41.34846 -108.92755 -6.02047
47 0.39206 2.97798 -0.40429 -0.84621 -41.32330 -108.91428 -6.02639
48 0.40040 3.00020 -0.40584 -0.84676 -41.33409 -108.93127 -6.00598
49 0.40874 3.00598 -0.40902 -0.85394 -41.32144 -108.89947 -5.98031
50 0.41708 3.01322 -0.41259 -0.84356 -41.34006 -108.92950 -5.99841
51 0.42543 3.02113 -0.41251 -0.84633 -41.32339 -108.91472 -5.96811
52 0.43377 3.00966 -0.40841 -0.86289 -41.30618 -108.90979 -5.98236
53 0.44211 2.99541 -0.42281 -0.83846 -41.34508 -108.84782 -5.96261
54 0.45045 3.00638 -0.42577 -0.83261 -41.36667 -108.87172 -5.95788
55 0.45879 3.00266 -0.41706 -0.85451 -41.33948 -108.88000 -5.97326
56 0.46713 3.00503 -0.41526 -0.86098 -41.34248 -108.87372 -5.96975
57 0.47548 2.99803 -0.41696 -0.85344 -41.35057 -108.81001 -5.95450
58 0.48382 3.00769 -0.41437 -0.83726 -41.37991 -108.82120 -5.94592
59 0.49216 2.98087 -0.40503 -0.86824 -41.34929 -108.77498 -5.98517
60 0.50050 3.01095 -0.40110 -0.85571 -41.38263 -108.83626 -5.96765
61 0.50884 3.00510 -0.39104 -0.87128 -41.36568 -108.84116 -5.98932
62 0.51718 3.01518 -0.38917 -0.86130 -41.40251 -108.86537 -5.99041
63 0.52553 3.01260 -0.37849 -0.88582 -41.38106 -108.84004 -5.98925
64 0.53387 3.01365 -0.36696 -0.88704 -41.39116 -108.82693 -5.99017
65 0.54221 2.99976 -0.36659 -0.86022 -41.41766 -108.79671 -6.00811
66 0.55055 3.01780 -0.36473 -0.84093 -41.45653 -108.83740 -6.00219
67 0.55889 3.00727 -0.36418 -0.81951 -41.48833 -108.79678 -6.00039
68 0.56723 3.02085 -0.36463 -0.82641 -41.48590 -108.81467 -5.99505
69 0.57558 3.01211 -0.36443 -0.81635 -41.49991 -108.78816 -6.00705
70 0.58392 3.01706 -0.36954 -0.80482 -41.51938 -108.80009 -6.01135
71 0.59226 3.01138 -0.36407 -0.82352 -41.48833 -108.76109 -6.01297
