Frame# Time pitch roll yaw tra_x tra_y tra_z
R01 R02 R03 T01 T02 T03
1 0.00834 37.94064 -3.63542 -18.77845 46.32346 25.47914 63.10618
2 0.01668 37.91592 -3.64648 -18.77595 46.32139 25.52376 63.08006
3 0.02503 37.92636 -3.64741 -18.77960 46.33125 25.51416 63.08934
4 0.03337 37.89947 -3.65631 -18.78575 46.34953 25.55124 63.04744
5 0.04171 37.89233 -3.65237 -18.79532 46.38855 25.57094 63.05436
6 0.05005 37.89551 -3.67459 -18.79759 46.38245 25.57506 63.02870
7 0.05839 37.90194 -3.66910 -18.80959 46.40375 25.57387 63.02278
8 0.06673 37.93112 -3.66521 -18.83568 46.42313 25.53294 63.01832
9 0.07508 37.92010 -3.67102 -18.84394 46.44588 25.57485 63.01433
10 0.08342 37.88986 -3.66562 -18.87269 46.50220 25.64499 63.00914
11 0.09176 37.86753 -3.63291 -18.90679 46.58057 25.68539 62.99031
12 0.10010 37.85400 -3.60403 -18.93992 46.65639 25.71737 62.97172
13 0.10844 37.86973 -3.57647 -18.96698 46.70927 25.71254 62.98835
14 0.11678 37.85303 -3.57259 -18.98272 46.74048 25.75516 62.98106
15 0.12513 37.87189 -3.59063 -18.98476 46.73086 25.77372 62.99421
16 0.13347 37.88012 -3.60038 -18.99260 46.73993 25.78527 62.96647
17 0.14181 37.90599 -3.60450 -19.01492 46.75762 25.80021 62.99836
18 0.15015 37.89557 -3.61460 -19.02945 46.78989 25.86903 63.01100
19 0.15849 37.88630 -3.60840 -19.04749 46.82590 25.92287 63.01063
20 0.16683 37.88148 -3.58581 -19.08682 46.89495 25.97683 63.03261
21 0.17518 37.87464 -3.56395 -19.11951 46.95639 26.04559 63.06782
22 0.18352 37.87568 -3.53076 -19.15239 47.03378 26.07457 63.07963
23 0.19186 37.87674 -3.55176 -19.14520 47.02538 26.12039 63.06761
24 0.20020 37.87739 -3.55503 -19.15653 47.04705 26.17550 63.05864
25 0.20854 37.87116 -3.56577 -19.15746 47.06435 26.25180 63.06733
26 0.21688 37.83027 -3.55100 -19.19801 47.13069 26.35403 63.06364
27 0.22523 37.83656 -3.54853 -19.21384 47.14345 26.39826 63.09334
28 0.23357 37.83895 -3.53438 -19.24774 47.18150 26.43477 63.10887
29 0.24191 37.84421 -3.54470 -19.25944 47.16811 26.45151 63.11076
30 0.25025 37.83032 -3.55384 -19.27209 47.16772 26.50569 63.08958
31 0.25859 37.84300 -3.56607 -19.26627 47.14455 26.51945 63.08632
32 0.26693 37.83466 -3.54137 -19.29805 47.19328 26.55438 63.09181
33 0.27528 37.79817 -3.57568 -19.27462 47.16945 26.65280 63.09254
34 0.28362 37.79636 -3.59249 -19.26582 47.14240 26.70590 63.09779
35 0.29196 37.79311 -3.58275 -19.28349 47.13684 26.73662 63.08772
36 0.30030 37.79355 -3.58912 -19.27706 47.10385 26.74947 63.06917
37 0.30864 37.80166 -3.57667 -19.29319 47.09293 26.75767 63.06404
38 0.31698 37.78517 -3.59260 -19.27768 47.06210 26.80067 63.02546
39 0.32533 37.76261 -3.58391 -19.29677 47.06143 26.84750 63.00734
40 0.33367 37.67137 -3.62049 -19.26484 47.02811 26.97916 62.89689
41 0.34201 37.64898 -3.62256 -19.26790 46.99995 27.00125 62.80616
42 0.35035 37.61873 -3.61360 -19.27920 46.99480 27.04659 62.78288
43 0.35869 37.62208 -3.60765 -19.27065 46.95664 27.02033 62.71101
44 0.36703 37.57854 -3.58563 -19.28093 46.97110 27.04680 62.58720
45 0.37538 37.52477 -3.60884 -19.23857 46.92635 27.11283 62.46672
46 0.38372 37.50516 -3.62402 -19.20952 46.87383 27.14099 62.39247
47 0.39206 37.49928 -3.63178 -19.18364 46.80248 27.09606 62.21608
48 0.40040 37.48330 -3.61233 -19.18092 46.77419 27.07329 62.09810
49 0.40874 37.44371 -3.53194 -19.22517 46.84869 27.04776 61.94832
50 0.41708 37.44464 -3.56925 -19.15470 46.72629 27.00685 61.81682
51 0.42543 37.34369 -3.61602 -19.07491 46.61748 27.12342 61.64808
52 0.43377 37.25173 -3.62367 -19.02111 46.58415 27.23751 61.48048
53 0.44211 37.14870 -3.64871 -18.95016 46.49845 27.32823 61.27229
54 0.45045 37.15131 -3.67166 -18.90614 46.37241 27.29986 61.14937
55 0.45879 37.13851 -3.63463 -18.91443 46.32303 27.25931 61.00584
56 0.46713 37.05550 -3.67221 -18.86987 46.19917 27.31248 60.73579
57 0.47548 36.96319 -3.70210 -18.82772 46.08962 27.36103 60.50938
58 0.48382 36.82961 -3.72833 -18.77174 46.01829 27.46757 60.24043
59 0.49216 36.80916 -3.77232 -18.71308 45.87029 27.45879 60.09733
60 0.50050 36.77611 -3.75957 -18.70069 45.83457 27.47483 60.04622
61 0.50884 36.68447 -3.80606 -18.65313 45.72262 27.52009 59.74669
62 0.51718 36.60725 -3.86633 -18.59489 45.57909 27.54083 59.48530
63 0.52553 36.50588 -3.88856 -18.58645 45.50507 27.51352 59.08427
64 0.53387 36.48374 -3.91240 -18.55956 45.44202 27.50524 59.03801
65 0.54221 36.44599 -3.93594 -18.53530 45.38268 27.51143 58.98759
66 0.55055 36.36107 -4.02671 -18.47731 45.27063 27.56428 58.75236
67 0.55889 36.25137 -4.09673 -18.43018 45.20007 27.63208 58.44090
68 0.56723 36.15136 -4.14782 -18.41860 45.13232 27.68293 58.17985
69 0.57558 36.09869 -4.16124 -18.44307 45.11707 27.66763 58.02836
70 0.58392 36.07905 -4.21680 -18.43243 45.05385 27.64239 57.91859
71 0.59226 35.97993 -4.22417 -18.46355 45.11636 27.66701 57.77137
72 0.60060 35.91453 -4.29298 -18.43686 45.06988 27.65619 57.55464
73 0.60894 35.79872 -4.33700 -18.43296 45.08258 27.69902 57.28193
74 0.61728 35.74912 -4.42559 -18.38747 44.98689 27.62735 57.00139
75 0.62563 35.75085 -4.43751 -18.41549 44.98750 27.50221 56.80800
76 0.63397 35.69333 -4.45792 -18.44292 45.01468 27.47995 56.65858
77 0.64231 35.62950 -4.50770 -18.44110 45.00752 27.50336 56.49131
78 0.65065 35.51724 -4.56936 -18.43821 45.00613 27.55766 56.28709
79 0.65899 35.41844 -4.61787 -18.43489 45.01228 27.57943 56.09623
80 0.66733 35.36894 -4.56384 -18.52099 45.17843 27.59126 56.09135
81 0.67568 35.33316 -4.61102 -18.49721 45.15961 27.48113 55.75251
82 0.68402 35.29322 -4.62075 -18.52816 45.21220 27.44819 55.59184
83 0.69236 35.23063 -4.64324 -18.54150 45.23560 27.43460 55.37443
84 0.70070 35.16804 -4.68133 -18.54456 45.24544 27.42852 55.20240
85 0.70904 35.07341 -4.68576 -18.56642 45.31527 27.45535 55.04008
86 0.71738 34.98999 -4.69821 -18.59126 45.37109 27.47258 54.90584
87 0.72573 34.96014 -4.70169 -18.60923 45.42309 27.37119 54.68464
88 0.73407 34.86885 -4.71497 -18.63166 45.49735 27.38610 54.48469
89 0.74241 34.83427 -4.72748 -18.64546 45.53307 27.33734 54.34788
90 0.75075 34.76707 -4.76861 -18.62866 45.54705 27.37146 54.20537
91 0.75909 34.69995 -4.77652 -18.65634 45.59384 27.36812 54.06526
92 0.76743 34.66798 -4.78445 -18.68212 45.62903 27.30361 53.90165
93 0.77578 34.59818 -4.81452 -18.67503 45.65497 27.31595 53.75313
94 0.78412 34.53663 -4.83899 -18.68387 45.68932 27.27895 53.53422
95 0.79246 34.51340 -4.85229 -18.70076 45.71964 27.22936 53.42079
96 0.80080 34.51227 -4.85922 -18.72630 45.75809 27.13979 53.30955
97 0.80914 34.48894 -4.84332 -18.74960 45.84412 27.05322 53.13768
98 0.81748 34.39255 -4.87713 -18.74118 45.88680 27.13291 53.02595
99 0.82583 34.29042 -4.92070 -18.74402 45.89909 27.17208 52.81981
100 0.83417 34.23605 -4.97966 -18.72206 45.88173 27.17295 52.68559
101 0.84251 34.16141 -4.98424 -18.74791 45.96294 27.14370 52.44920
102 0.85085 34.12379 -4.99722 -18.77001 46.01207 27.11650 52.35154
103 0.85919 34.08157 -5.01174 -18.79587 46.06551 27.08104 52.26378
104 0.86753 34.06148 -5.04057 -18.79565 46.07132 26.97856 52.11299
105 0.87588 34.04555 -5.06748 -18.78865 46.08901 26.90257 51.98552
106 0.88422 33.94817 -5.11176 -18.79862 46.13433 26.98122 51.82683
107 0.89256 33.91204 -5.12880 -18.82786 46.16148 26.91775 51.64805
