Frame# Time pitch roll yaw tra_x tra_y tra_z
R01 R02 R03 T01 T02 T03
1 0.00834 -1.75454 2.36103 -3.54142 3.53430 -14.12144 -7.64606
2 0.01668 -1.74671 2.37635 -3.49923 3.46659 -14.05507 -7.60586
3 0.02503 -1.73148 2.39177 -3.44865 3.39472 -14.01591 -7.57300
4 0.03337 -1.70590 2.40807 -3.43556 3.36419 -13.99826 -7.53293
5 0.04171 -1.67884 2.41799 -3.41046 3.31492 -13.98829 -7.49347
6 0.05005 -1.65676 2.43036 -3.41860 3.30198 -13.97809 -7.46014
7 0.05839 -1.64348 2.44355 -3.40361 3.26748 -13.91920 -7.40649
8 0.06673 -1.63241 2.45211 -3.39914 3.25639 -13.88597 -7.36951
9 0.07508 -1.60759 2.45500 -3.37641 3.23088 -13.84975 -7.29123
10 0.08342 -1.56385 2.45467 -3.37462 3.22619 -13.87083 -7.21991
11 0.09176 -1.55961 2.46103 -3.38450 3.25302 -13.88846 -7.22189
12 0.10010 -1.52790 2.45844 -3.36508 3.25454 -13.91822 -7.17782
13 0.10844 -1.49224 2.45348 -3.36688 3.25192 -13.97139 -7.11731
14 0.11678 -1.48198 2.44335 -3.37255 3.26129 -13.96776 -7.09531
15 0.12513 -1.49022 2.43625 -3.38942 3.28656 -13.91990 -7.08450
16 0.13347 -1.49775 2.42852 -3.41569 3.33883 -13.81895 -7.06879
17 0.14181 -1.51782 2.42102 -3.41929 3.36248 -13.73720 -7.05969
18 0.15015 -1.49001 2.40430 -3.41197 3.37826 -13.71431 -7.00317
19 0.15849 -1.49322 2.39408 -3.39800 3.38734 -13.65316 -6.98221
20 0.16683 -1.48156 2.38756 -3.38705 3.40780 -13.63898 -6.95907
21 0.17518 -1.48007 2.38109 -3.38244 3.41085 -13.60749 -6.94058
22 0.18352 -1.46147 2.37166 -3.38729 3.42822 -13.57978 -6.88888
23 0.19186 -1.43516 2.35503 -3.37985 3.43606 -13.54929 -6.81460
24 0.20020 -1.39476 2.34705 -3.36456 3.44670 -13.54390 -6.72024
25 0.20854 -1.38293 2.33015 -3.31303 3.40707 -13.50019 -6.66321
26 0.21688 -1.35740 2.31167 -3.29566 3.40551 -13.45668 -6.58182
27 0.22523 -1.31239 2.29845 -3.30439 3.44009 -13.45130 -6.47989
28 0.23357 -1.29503 2.27943 -3.29176 3.43907 -13.37982 -6.41232
29 0.24191 -1.24826 2.25779 -3.28979 3.43325 -13.37719 -6.32928
30 0.25025 -1.17725 2.22828 -3.27697 3.42262 -13.34437 -6.17370
31 0.25859 -1.07939 2.20964 -3.28054 3.43307 -13.36384 -5.99359
32 0.26693 -1.02397 2.18328 -3.29213 3.44944 -13.30696 -5.86478
33 0.27528 -0.92981 2.15358 -3.23088 3.37168 -13.20452 -5.63055
34 0.28362 -0.85456 2.11385 -3.17325 3.28686 -13.13863 -5.43280
35 0.29196 -0.79988 2.09023 -3.14393 3.25050 -13.10341 -5.27890
36 0.30030 -0.70885 2.06721 -3.12486 3.22056 -13.12848 -5.11044
37 0.30864 -0.60809 2.03288 -3.11477 3.17990 -13.10899 -4.88531
38 0.31698 -0.50132 1.98368 -3.05587 3.06025 -13.05676 -4.62594
39 0.32533 -0.38349 1.92841 -2.94442 2.87576 -12.95063 -4.34439
40 0.33367 -0.30732 1.88694 -2.87497 2.73605 -12.87101 -4.16626
41 0.34201 -0.21491 1.84713 -2.82763 2.62400 -12.84033 -3.96899
42 0.35035 -0.08858 1.82025 -2.76766 2.50267 -12.80584 -3.66940
43 0.35869 0.06092 1.77957 -2.65912 2.30630 -12.77369 -3.32684
44 0.36703 0.14427 1.74087 -2.57314 2.13330 -12.71019 -3.09198
45 0.37538 0.24210 1.69814 -2.47011 1.92138 -12.62554 -2.85620
46 0.38372 0.37769 1.64817 -2.34444 1.67913 -12.53403 -2.51639
47 0.39206 0.52357 1.60457 -2.24670 1.47111 -12.47982 -2.18863
48 0.40040 0.63646 1.55875 -2.12067 1.21487 -12.44570 -1.91839
49 0.40874 0.76179 1.50873 -1.96212 0.90426 -12.43553 -1.64838
50 0.41708 0.88491 1.48397 -1.86467 0.67784 -12.40735 -1.40555
51 0.42543 1.00139 1.43705 -1.73051 0.38653 -12.27514 -1.10028
52 0.43377 1.08013 1.39230 -1.58603 0.09648 -12.15641 -0.91614
53 0.44211 1.21496 1.32670 -1.39625 -0.27312 -12.14380 -0.64767
54 0.45045 1.35165 1.27405 -1.24025 -0.61260 -12.11786 -0.36743
55 0.45879 1.48044 1.19939 -1.01622 -1.06928 -12.12072 -0.12494
56 0.46713 1.61717 1.16110 -0.86858 -1.38186 -12.07183 0.19608
57 0.47548 1.72840 1.11690 -0.74652 -1.68448 -12.05121 0.42459
58 0.48382 1.80290 1.05482 -0.55923 -2.08660 -11.99115 0.58954
59 0.49216 1.89609 0.98883 -0.33770 -2.52285 -11.87586 0.83997
60 0.50050 2.00580 0.93528 -0.16284 -2.89188 -11.74546 1.12018
61 0.50884 2.11413 0.88814 0.02203 -3.27808 -11.67425 1.38727
62 0.51718 2.22774 0.82604 0.22378 -3.71462 -11.66724 1.59342
63 0.52553 2.31374 0.76417 0.39232 -4.09639 -11.61215 1.80713
64 0.53387 2.41079 0.70313 0.55893 -4.48668 -11.55114 2.03272
65 0.54221 2.53524 0.65011 0.69627 -4.84726 -11.43560 2.33606
66 0.55055 2.61764 0.59064 0.87256 -5.22995 -11.30821 2.56903
67 0.55889 2.75099 0.51805 1.07967 -5.68122 -11.21051 2.88217
68 0.56723 2.81862 0.45129 1.30832 -6.10958 -11.10960 3.07517
69 0.57558 2.88460 0.39075 1.52337 -6.50010 -11.06067 3.27667
70 0.58392 3.02813 0.33619 1.69740 -6.84379 -10.97447 3.62698
71 0.59226 3.15158 0.27126 1.86044 -7.19071 -10.92841 3.89661
72 0.60060 3.22595 0.21030 2.00255 -7.54239 -10.78267 4.13342
73 0.60894 3.30788 0.16035 2.12333 -7.86928 -10.71592 4.34372
74 0.61728 3.47466 0.09333 2.33195 -8.27924 -10.63592 4.75086
75 0.62563 3.58744 0.03531 2.49955 -8.61643 -10.53154 5.05316
76 0.63397 3.65669 -0.02135 2.65673 -8.92676 -10.40529 5.25812
77 0.64231 3.76668 -0.07978 2.78643 -9.20276 -10.40674 5.45148
78 0.65065 3.89251 -0.14817 2.91746 -9.51230 -10.33364 5.72009
79 0.65899 4.01156 -0.21894 3.05613 -9.84079 -10.19764 6.03137
80 0.66733 4.08310 -0.26814 3.18005 -10.09839 -10.06772 6.23438
81 0.67568 4.15425 -0.31481 3.30298 -10.36271 -9.91362 6.41980
82 0.68402 4.27162 -0.36751 3.42518 -10.58506 -9.84148 6.69589
83 0.69236 4.36490 -0.43746 3.56106 -10.84116 -9.69436 6.95355
84 0.70070 4.43005 -0.50605 3.68655 -11.08979 -9.54973 7.15097
85 0.70904 4.48964 -0.55358 3.75364 -11.23125 -9.44401 7.29733
86 0.71738 4.56341 -0.61758 3.86982 -11.44645 -9.35585 7.45087
87 0.72573 4.66134 -0.67085 3.94510 -11.61191 -9.31119 7.62644
88 0.73407 4.74556 -0.74504 4.02885 -11.82177 -9.11538 7.87161
89 0.74241 4.82913 -0.82176 4.09144 -11.98642 -8.94065 8.11609
90 0.75075 4.87141 -0.89160 4.15388 -12.14269 -8.76564 8.25589
91 0.75909 4.88955 -0.95447 4.22824 -12.27488 -8.64493 8.33798
92 0.76743 4.95145 -1.00518 4.28119 -12.37021 -8.53901 8.49881
93 0.77578 5.00011 -1.06485 4.28091 -12.42669 -8.37761 8.65375
94 0.78412 5.05163 -1.14970 4.32881 -12.53254 -8.24344 8.81232
95 0.79246 5.14902 -1.24649 4.36610 -12.63874 -8.06269 9.09223
96 0.80080 5.22130 -1.35327 4.38854 -12.71183 -7.90434 9.28949
97 0.80914 5.27376 -1.44145 4.34778 -12.70888 -7.77903 9.42334
98 0.81748 5.33793 -1.54675 4.34818 -12.71578 -7.67335 9.58908
99 0.82583 5.40145 -1.65008 4.31504 -12.68816 -7.54165 9.79956
100 0.83417 5.45941 -1.77246 4.33397 -12.71224 -7.39774 10.00247
101 0.84251 5.55747 -1.89364 4.36657 -12.74903 -7.25230 10.30142
102 0.85085 5.63532 -1.99571 4.36548 -12.71979 -7.16614 10.45157
103 0.85919 5.67526 -2.09296 4.33855 -12.66424 -7.00900 10.57279
104 0.86753 5.74095 -2.18896 4.28807 -12.55436 -6.87810 10.75037
105 0.87588 5.80796 -2.29949 4.27251 -12.53957 -6.77791 10.96405
106 0.88422 5.90564 -2.39485 4.26777 -12.50075 -6.68096 11.22492
107 0.89256 5.99653 -2.48231 4.24935 -12.44063 -6.62417 11.41794
108 0.90090 6.06861 -2.57986 4.25971 -12.42403 -6.54210 11.59146
109 0.90924 6.12604 -2.67597 4.25402 -12.38120 -6.49749 11.69211
110 0.91758 6.23254 -2.77920 4.27870 -12.38532 -6.52323 11.87882
111 0.92593 6.27349 -2.84475 4.22564 -12.29419 -6.42360 12.01840
112 0.93427 6.33120 -2.92606 4.26259 -12.30199 -6.35978 12.17899
113 0.94261 6.41825 -2.99646 4.26988 -12.30030 -6.33265 12.37027
114 0.95095 6.49838 -3.05959 4.25069 -12.25376 -6.32191 12.51935
115 0.95929 6.55563 -3.12153 4.23726 -12.23578 -6.26577 12.66376
116 0.96763 6.57287 -3.19449 4.26143 -12.25812 -6.24767 12.71207
117 0.97598 6.60925 -3.26234 4.28824 -12.29773 -6.26562 12.80783
118 0.98432 6.65063 -3.33531 4.34805 -12.38654 -6.30764 12.88413
119 0.99266 6.69880 -3.38866 4.38192 -12.45884 -6.33371 12.96521
120 1.00100 6.73488 -3.44024 4.41236 -12.52674 -6.37972 12.99277
