Frame# Time pitch roll yaw tra_x tra_y tra_z
R01 R02 R03 T01 T02 T03
1 0.00834 -8.10117 1.19552 -0.64690 -14.06803 -75.40782 -27.30952
2 0.01668 -8.08359 1.23436 -0.64280 -14.15869 -75.49534 -27.28294
3 0.02503 -8.07905 1.27015 -0.64425 -14.24020 -75.54126 -27.27451
4 0.03337 -8.05993 1.29803 -0.64823 -14.34486 -75.61201 -27.25089
5 0.04171 -8.04791 1.32882 -0.62855 -14.48585 -75.70507 -27.24671
6 0.05005 -8.04289 1.35595 -0.61079 -14.62495 -75.76684 -27.22739
7 0.05839 -8.02427 1.39109 -0.63288 -14.70083 -75.84813 -27.19364
8 0.06673 -7.99321 1.42469 -0.59613 -14.84968 -75.98701 -27.15635
9 0.07508 -7.97231 1.47583 -0.61070 -14.89729 -76.06202 -27.10386
10 0.08342 -7.94066 1.51809 -0.59456 -14.98423 -76.15283 -27.02613
11 0.09176 -7.90821 1.56469 -0.58415 -15.07974 -76.22505 -26.94312
12 0.10010 -7.88947 1.59537 -0.57903 -15.19442 -76.26066 -26.86420
13 0.10844 -7.87440 1.63309 -0.58563 -15.26110 -76.38017 -26.81904
14 0.11678 -7.86775 1.66343 -0.60255 -15.33065 -76.46888 -26.77906
15 0.12513 -7.87839 1.68912 -0.59875 -15.40943 -76.48623 -26.74851
16 0.13347 -7.87393 1.70218 -0.58205 -15.51118 -76.55288 -26.69239
17 0.14181 -7.89693 1.70669 -0.55611 -15.63301 -76.57237 -26.67225
18 0.15015 -7.89480 1.70467 -0.52126 -15.76922 -76.67755 -26.64713
19 0.15849 -7.89359 1.71017 -0.52575 -15.84605 -76.76458 -26.60481
20 0.16683 -7.85781 1.73035 -0.54280 -15.90451 -76.81739 -26.45734
21 0.17518 -7.86587 1.75263 -0.49396 -16.02377 -76.83271 -26.36622
22 0.18352 -7.87834 1.77938 -0.48499 -16.09521 -76.88702 -26.28742
23 0.19186 -7.86408 1.81462 -0.46063 -16.16847 -76.95657 -26.15455
24 0.20020 -7.84704 1.84426 -0.39667 -16.29708 -77.00148 -26.02625
25 0.20854 -7.76953 1.86985 -0.39095 -16.35733 -77.13955 -25.83845
26 0.21688 -7.73938 1.89490 -0.37699 -16.42176 -77.20950 -25.71107
27 0.22523 -7.67742 1.92975 -0.36761 -16.42726 -77.28346 -25.53068
28 0.23357 -7.64201 1.97313 -0.39413 -16.40365 -77.32693 -25.41929
29 0.24191 -7.61286 2.01109 -0.36456 -16.45668 -77.33632 -25.29374
30 0.25025 -7.60264 2.03937 -0.34994 -16.50323 -77.37225 -25.22791
31 0.25859 -7.58200 2.06422 -0.33644 -16.54377 -77.49339 -25.17204
32 0.26693 -7.55422 2.08802 -0.30462 -16.59869 -77.59210 -25.11338
33 0.27528 -7.53324 2.11104 -0.28766 -16.63275 -77.64056 -25.04261
34 0.28362 -7.50197 2.14219 -0.26930 -16.65830 -77.67151 -24.95579
35 0.29196 -7.45281 2.16999 -0.30911 -16.59979 -77.67923 -24.82957
36 0.30030 -7.41395 2.19133 -0.33556 -16.55845 -77.68054 -24.72126
37 0.30864 -7.39855 2.20224 -0.35291 -16.53521 -77.64007 -24.61741
38 0.31698 -7.36227 2.21391 -0.37653 -16.50340 -77.67051 -24.49534
39 0.32533 -7.35768 2.23067 -0.39277 -16.47657 -77.74711 -24.43720
40 0.33367 -7.31599 2.25346 -0.40120 -16.42776 -77.85022 -24.34983
41 0.34201 -7.29565 2.27418 -0.41436 -16.37745 -77.88246 -24.27061
42 0.35035 -7.24888 2.29601 -0.42443 -16.32296 -77.87681 -24.11298
43 0.35869 -7.21620 2.32281 -0.39727 -16.31571 -77.87205 -23.97816
44 0.36703 -7.17672 2.34249 -0.41092 -16.24845 -77.90651 -23.82792
45 0.37538 -7.09251 2.37458 -0.40177 -16.21223 -77.94406 -23.58933
46 0.38372 -7.03123 2.39430 -0.38747 -16.18467 -77.96670 -23.40028
47 0.39206 -6.97005 2.41532 -0.38910 -16.12481 -77.97763 -23.20280
48 0.40040 -6.86680 2.43823 -0.40195 -16.05859 -78.03897 -22.94614
49 0.40874 -6.74045 2.45631 -0.44196 -15.94303 -78.06407 -22.64063
50 0.41708 -6.70839 2.47612 -0.48288 -15.82885 -78.10429 -22.53345
51 0.42543 -6.61251 2.49124 -0.48192 -15.76800 -78.05543 -22.28049
52 0.43377 -6.46328 2.50797 -0.49027 -15.69421 -78.08151 -21.95579
53 0.44211 -6.30060 2.50894 -0.53548 -15.58683 -78.11055 -21.61701
54 0.45045 -6.20419 2.50150 -0.57621 -15.44761 -78.05836 -21.38850
55 0.45879 -6.04298 2.48427 -0.59688 -15.33398 -78.09291 -21.06199
56 0.46713 -5.86777 2.47223 -0.61960 -15.22700 -78.15226 -20.71912
57 0.47548 -5.70766 2.47143 -0.66918 -15.09197 -78.12706 -20.38160
58 0.48382 -5.52790 2.46608 -0.68454 -14.98739 -78.12088 -20.05607
