Frame# Time pitch roll yaw tra_x tra_y tra_z
R01 R02 R03 T01 T02 T03
1 0.00834 14.98082 5.84132 -6.14314 27.50179 35.05635 17.71897
2 0.01668 15.35470 5.70825 -5.72477 27.02584 35.03972 18.54023
3 0.02503 15.70570 5.58216 -5.32021 26.57936 34.88131 19.18052
4 0.03337 16.05083 5.43818 -4.94522 26.17281 34.80813 19.94618
5 0.04171 16.49680 5.34604 -4.62579 25.90964 34.61242 20.84339
6 0.05005 16.90657 5.25221 -4.30426 25.65162 34.40025 21.66404
7 0.05839 17.22415 5.15584 -3.98217 25.42368 34.27646 22.34425
8 0.06673 17.60777 5.05229 -3.61519 25.16068 34.04799 23.02986
9 0.07508 17.94616 5.01165 -3.42875 25.09850 33.92312 23.79035
10 0.08342 18.28357 4.93493 -3.13946 24.94022 33.71067 24.43504
11 0.09176 18.64304 4.87910 -2.92445 24.86435 33.47584 25.11454
12 0.10010 18.95585 4.83759 -2.74789 24.83280 33.32878 25.77946
13 0.10844 19.21664 4.79126 -2.56720 24.82232 33.24763 26.33689
14 0.11678 19.52505 4.75724 -2.38008 24.84507 33.09819 26.92344
15 0.12513 19.78856 4.75654 -2.25496 24.91880 33.00380 27.44410
16 0.13347 20.01857 4.72271 -2.07345 24.91437 32.94718 27.90409
17 0.14181 20.21744 4.70390 -1.91091 24.93917 32.88260 28.29515
18 0.15015 20.41321 4.71015 -1.78657 25.03820 32.87806 28.74031
19 0.15849 20.60998 4.68895 -1.63010 25.08199 32.85501 29.14100
20 0.16683 20.80247 4.65968 -1.48005 25.11740 32.75664 29.47279
21 0.17518 20.99526 4.67236 -1.40249 25.27147 32.74562 29.91444
22 0.18352 21.17201 4.66774 -1.29628 25.37139 32.72283 30.28724
23 0.19186 21.36566 4.65343 -1.22319 25.48142 32.66095 30.60179
24 0.20020 21.53269 4.61004 -1.12562 25.53754 32.62069 30.87071
25 0.20854 21.69883 4.59225 -1.09357 25.68428 32.56723 31.12931
26 0.21688 21.84561 4.61142 -1.05360 25.88736 32.53537 31.36134
27 0.22523 21.94114 4.59767 -0.99563 26.02857 32.57867 31.61180
28 0.23357 22.09675 4.59823 -0.95189 26.21173 32.64033 31.99858
29 0.24191 22.18992 4.57862 -0.86474 26.35309 32.62748 32.12492
30 0.25025 22.28733 4.55739 -0.80038 26.51102 32.66591 32.32933
31 0.25859 22.38195 4.56232 -0.78625 26.71196 32.69418 32.52818
32 0.26693 22.48277 4.58612 -0.78987 26.97269 32.64833 32.69612
33 0.27528 22.60703 4.59037 -0.76003 27.18950 32.62246 32.90492
34 0.28362 22.75869 4.58874 -0.69085 27.40142 32.69734 33.33259
35 0.29196 22.91399 4.56097 -0.61508 27.57587 32.55179 33.51002
36 0.30030 23.03699 4.53770 -0.54172 27.74042 32.46197 33.66596
37 0.30864 23.15747 4.57140 -0.54870 27.98221 32.35607 33.86857
38 0.31698 23.32486 4.59688 -0.50190 28.20446 32.25099 34.17631
39 0.32533 23.52768 4.58884 -0.38363 28.34667 32.08065 34.48048
40 0.33367 23.70139 4.62985 -0.31988 28.55405 31.88849 34.70555
41 0.34201 23.81116 4.65273 -0.23557 28.73128 31.83183 34.94755
42 0.35035 23.83147 4.61130 -0.05645 28.77199 31.96770 35.18156
43 0.35869 23.96967 4.62308 -0.00755 28.90407 31.83759 35.36280
44 0.36703 24.07368 4.61064 0.05669 29.00476 31.82187 35.56584
45 0.37538 24.14938 4.67202 0.04375 29.25071 31.90695 35.81855
46 0.38372 24.19856 4.67830 0.11205 29.38913 32.05427 36.04966
47 0.39206 24.14582 4.67035 0.17293 29.49298 32.14641 35.90663
48 0.40040 24.12799 4.65276 0.23549 29.55468 32.22309 35.84996
49 0.40874 24.12959 4.63142 0.30990 29.59414 32.22864 35.71162
50 0.41708 24.09044 4.65597 0.31297 29.76448 32.36843 35.68309
51 0.42543 24.05467 4.66127 0.35768 29.88616 32.48530 35.66142
52 0.43377 23.99094 4.70836 0.36641 30.09261 32.79192 35.80577
53 0.44211 23.93450 4.72472 0.43315 30.22033 32.99115 35.81037
54 0.45045 23.79599 4.75590 0.44655 30.34600 33.03298 35.35166
55 0.45879 23.71271 4.81348 0.42648 30.53485 33.05100 35.01963
56 0.46713 23.59335 4.84123 0.44028 30.65334 33.28110 34.92887
57 0.47548 23.53706 4.86168 0.46690 30.75074 33.50981 34.96678
58 0.48382 23.37849 4.88796 0.48778 30.84012 33.68638 34.63523
59 0.49216 23.27590 4.92445 0.51059 30.94912 33.86241 34.44538
60 0.50050 23.15617 5.01802 0.46239 31.15984 34.02700 34.13230
61 0.50884 23.08819 5.09969 0.37844 31.35411 34.10813 33.85829
62 0.51718 23.05390 5.12561 0.40889 31.42392 34.29336 33.80973
63 0.52553 22.92925 5.09804 0.49330 31.38265 34.46352 33.49937
64 0.53387 22.82400 5.13773 0.48972 31.43911 34.62659 33.23582
65 0.54221 22.72456 5.17683 0.48318 31.49627 34.71433 32.89604
66 0.55055 22.65595 5.24560 0.47107 31.62082 34.94823 32.83814
67 0.55889 22.61136 5.30786 0.47051 31.70774 34.96377 32.48823
68 0.56723 22.50897 5.37868 0.47492 31.79958 35.07546 32.15849
69 0.57558 22.35489 5.39898 0.53585 31.79744 35.24872 31.76213
70 0.58392 22.29050 5.44780 0.59140 31.86650 35.41968 31.56413
71 0.59226 22.14785 5.51304 0.59432 31.96010 35.64214 31.22242
72 0.60060 21.99964 5.58338 0.59533 32.08210 35.92415 30.89183
73 0.60894 21.86160 5.62283 0.62833 32.17926 36.17810 30.56068
74 0.61728 21.67711 5.65851 0.65185 32.26216 36.56884 30.25016
75 0.62563 21.46164 5.67383 0.66617 32.32767 36.95350 29.87843
76 0.63397 21.31384 5.70262 0.68172 32.40976 37.27462 29.60408
77 0.64231 21.19220 5.69230 0.72912 32.45205 37.59833 29.39088
78 0.65065 21.00800 5.71418 0.75691 32.55443 37.94556 29.08113
79 0.65899 20.87240 5.72643 0.77912 32.65146 38.24245 28.85310
80 0.66733 20.81293 5.72174 0.82516 32.71556 38.39528 28.67597
81 0.67568 20.75544 5.71739 0.86059 32.81173 38.59299 28.54045
82 0.68402 20.71933 5.70218 0.90081 32.88732 38.82214 28.52064
83 0.69236 20.63491 5.69460 0.92362 32.97478 39.09504 28.43989
84 0.70070 20.58543 5.69846 0.94129 33.06908 39.27042 28.34611
85 0.70904 20.48965 5.71397 0.93630 33.20125 39.45283 28.19041
86 0.71738 20.42888 5.71912 0.94443 33.31462 39.61622 28.08894
87 0.72573 20.40745 5.75560 0.92040 33.48375 39.73935 28.04237
88 0.73407 20.38085 5.74820 0.99617 33.52288 39.86546 28.01005
89 0.74241 20.39149 5.74827 1.02654 33.60900 39.95245 28.03419
90 0.75075 20.33314 5.74980 1.04974 33.68357 40.14440 27.99894
91 0.75909 20.33904 5.76023 1.06085 33.76763 40.19478 27.96681
92 0.76743 20.33183 5.76100 1.10060 33.81598 40.32237 27.96434
93 0.77578 20.32151 5.76476 1.13682 33.85427 40.44433 27.96919
94 0.78412 20.25678 5.79439 1.15248 33.92127 40.59322 27.89219
95 0.79246 20.21152 5.80186 1.19685 33.95946 40.70144 27.83662
96 0.80080 20.18844 5.82284 1.21276 33.99462 40.80086 27.80125
97 0.80914 20.15299 5.82152 1.24263 33.97921 40.95164 27.80088
98 0.81748 20.14912 5.82365 1.29228 33.95490 41.02546 27.77366
99 0.82583 20.15347 5.82285 1.34398 33.91735 41.09952 27.74351
100 0.83417 20.11880 5.82595 1.39017 33.86864 41.18084 27.66084
101 0.84251 20.07983 5.84535 1.42225 33.84873 41.31113 27.60856
102 0.85085 20.03158 5.85405 1.45183 33.80729 41.43809 27.54557
103 0.85919 19.94960 5.84213 1.51906 33.69739 41.60189 27.45686
104 0.86753 19.88232 5.85462 1.57215 33.61573 41.68327 27.32600
105 0.87588 19.82953 5.87362 1.61293 33.56559 41.77523 27.28123
106 0.88422 19.80345 5.90156 1.64160 33.53098 41.82150 27.25877
107 0.89256 19.79758 5.93253 1.67695 33.49604 41.83305 27.24845
108 0.90090 19.77112 5.92682 1.76860 33.36373 41.83426 27.16551
109 0.90924 19.72273 5.94681 1.80936 33.27822 41.84784 27.05827
110 0.91758 19.69769 5.95178 1.87834 33.15831 41.87758 27.00779
111 0.92593 19.68050 5.95638 1.93434 33.04880 41.86687 26.95286
112 0.93427 19.70990 5.95420 2.03260 32.90070 41.76692 26.94084
113 0.94261 19.71919 5.95972 2.10877 32.77823 41.69256 26.92848
