Frame# Time pitch roll yaw tra_x tra_y tra_z
R01 R02 R03 T01 T02 T03
1 0.00834 26.44354 16.03370 9.19946 55.46466 -61.41544 26.75508
2 0.01668 26.46419 16.02923 9.20133 55.47574 -61.42387 26.76665
3 0.02503 26.45646 16.02557 9.19824 55.48523 -61.38676 26.77281
4 0.03337 26.48115 16.03736 9.18076 55.52890 -61.40888 26.77019
5 0.04171 26.51076 16.02312 9.20172 55.54280 -61.42030 26.77071
6 0.05005 26.50757 16.00827 9.21910 55.53719 -61.38859 26.77412
7 0.05839 26.51766 15.99770 9.22041 55.54313 -61.39689 26.77492
8 0.06673 26.49554 15.98894 9.23030 55.54826 -61.35310 26.78572
9 0.07508 26.48659 15.98977 9.22494 55.58238 -61.33460 26.77739
10 0.08342 26.48161 15.97238 9.23018 55.58846 -61.30616 26.79045
11 0.09176 26.48230 15.96834 9.21620 55.60844 -61.30415 26.78844
12 0.10010 26.48962 15.96731 9.19214 55.64541 -61.29984 26.81404
13 0.10844 26.51347 15.96588 9.16192 55.69758 -61.33482 26.84532
14 0.11678 26.54118 15.95179 9.16355 55.71449 -61.37028 26.88475
15 0.12513 26.54887 15.95291 9.13519 55.74046 -61.39875 26.91371
16 0.13347 26.54966 15.93268 9.14262 55.71493 -61.43061 26.92488
17 0.14181 26.52169 15.92724 9.13588 55.70379 -61.41139 26.92262
18 0.15015 26.52941 15.91666 9.15267 55.71404 -61.44267 26.92537
19 0.15849 26.54203 15.90173 9.16915 55.71184 -61.46250 26.93379
20 0.16683 26.55174 15.88420 9.19819 55.68857 -61.48234 26.94841
21 0.17518 26.56056 15.86346 9.21814 55.66750 -61.48847 26.96712
22 0.18352 26.55795 15.85573 9.21307 55.66536 -61.49674 26.97847
23 0.19186 26.55372 15.84397 9.21480 55.65986 -61.47169 27.02141
24 0.20020 26.54014 15.84763 9.19381 55.67716 -61.48039 26.99623
25 0.20854 26.53039 15.82614 9.21349 55.64902 -61.46372 27.01298
26 0.21688 26.52672 15.83422 9.19526 55.67773 -61.48698 26.98485
27 0.22523 26.50185 15.84526 9.18588 55.69375 -61.49122 26.95775
28 0.23357 26.49250 15.83803 9.19308 55.68877 -61.50117 26.95616
29 0.24191 26.48653 15.81225 9.22504 55.65313 -61.50733 26.95033
30 0.25025 26.45632 15.82897 9.18402 55.69314 -61.49189 26.94270
31 0.25859 26.44448 15.83312 9.17032 55.70788 -61.47968 26.94011
32 0.26693 26.43303 15.83705 9.15145 55.72393 -61.49159 26.93526
33 0.27528 26.43723 15.82597 9.16284 55.72118 -61.50431 26.93126
34 0.28362 26.41299 15.81683 9.18966 55.69832 -61.46949 26.91429
35 0.29196 26.41681 15.80739 9.20832 55.68718 -61.47733 26.90471
36 0.30030 26.41029 15.80160 9.22139 55.68577 -61.46388 26.89723
37 0.30864 26.40061 15.82249 9.18008 55.71984 -61.48246 26.82167
38 0.31698 26.40556 15.83590 9.14578 55.76237 -61.48350 26.81074
39 0.32533 26.40359 15.82693 9.14484 55.73344 -61.48884 26.80135
40 0.33367 26.37970 15.81429 9.15844 55.69671 -61.45579 26.78151
41 0.34201 26.37381 15.82640 9.13966 55.72074 -61.44996 26.77693
42 0.35035 26.33787 15.81837 9.15066 55.68774 -61.38917 26.77452
43 0.35869 26.33425 15.86260 9.10185 55.76510 -61.40122 26.75972
44 0.36703 26.30481 15.86414 9.10236 55.75088 -61.36637 26.73051
45 0.37538 26.31114 15.87799 9.09614 55.77127 -61.36512 26.72166
46 0.38372 26.32796 15.87899 9.10115 55.78415 -61.39152 26.71422
47 0.39206 26.34885 15.86832 9.10752 55.78601 -61.41789 26.71715
48 0.40040 26.33337 15.85204 9.12542 55.74589 -61.39738 26.70125
49 0.40874 26.32458 15.83860 9.12877 55.72678 -61.41105 26.65895
50 0.41708 26.30139 15.85370 9.10167 55.75596 -61.38017 26.65590
51 0.42543 26.30799 15.85785 9.08606 55.77922 -61.41319 26.62837
52 0.43377 26.30997 15.84934 9.10375 55.77135 -61.41828 26.61677
53 0.44211 26.28306 15.87629 9.06437 55.82599 -61.40525 26.55397
54 0.45045 26.30784 15.84709 9.09343 55.78684 -61.44450 26.55165
55 0.45879 26.28422 15.85025 9.08492 55.78309 -61.43055 26.51546
56 0.46713 26.25371 15.85906 9.05827 55.79068 -61.39198 26.49599
57 0.47548 26.24138 15.86698 9.03640 55.80904 -61.37672 26.48149
58 0.48382 26.21912 15.88365 9.02143 55.83749 -61.34129 26.47121
59 0.49216 26.19127 15.88867 9.02226 55.85212 -61.31617 26.46025
60 0.50050 26.19961 15.89149 9.02953 55.85856 -61.34641 26.43535
61 0.50884 26.20923 15.88436 9.05256 55.85101 -61.37425 26.42689
62 0.51718 26.21298 15.86712 9.07343 55.81337 -61.41731 26.39864
63 0.52553 26.20213 15.85511 9.08866 55.78238 -61.42796 26.37315
64 0.53387 26.20338 15.85154 9.10123 55.77299 -61.44599 26.35823
65 0.54221 26.18805 15.86276 9.07424 55.79266 -61.43882 26.35344
66 0.55055 26.16260 15.85517 9.07442 55.75932 -61.44373 26.30684
67 0.55889 26.17054 15.84457 9.07992 55.72793 -61.47239 26.30077
68 0.56723 26.17290 15.86339 9.05154 55.75157 -61.48152 26.30168
69 0.57558 26.18276 15.83915 9.07808 55.68931 -61.50181 26.30217
70 0.58392 26.16698 15.85854 9.05244 55.72584 -61.48017 26.29478
71 0.59226 26.15148 15.84216 9.07660 55.66930 -61.48222 26.27977
72 0.60060 26.14164 15.85009 9.07233 55.67095 -61.48637 26.26265
73 0.60894 26.14504 15.85692 9.06682 55.66791 -61.49592 26.26338
74 0.61728 26.14591 15.85299 9.08439 55.64091 -61.49098 26.27623
75 0.62563 26.13093 15.86767 9.06629 55.64798 -61.49464 26.27016
76 0.63397 26.12716 15.86987 9.06466 55.63753 -61.50565 26.26994
77 0.64231 26.11976 15.86769 9.07521 55.61737 -61.51084 26.27107
78 0.65065 26.11738 15.86998 9.08378 55.60586 -61.50703 26.27678
79 0.65899 26.12081 15.88001 9.07891 55.60645 -61.51576 26.27449
80 0.66733 26.13515 15.87152 9.09739 55.57865 -61.55515 26.27727
81 0.67568 26.13116 15.86656 9.10590 55.55918 -61.55821 26.28542
82 0.68402 26.13529 15.87447 9.11956 55.56357 -61.56403 26.28905
83 0.69236 26.13567 15.88254 9.10709 55.57092 -61.57282 26.30095
84 0.70070 26.14327 15.89257 9.09790 55.58558 -61.58457 26.30131
85 0.70904 26.14787 15.90775 9.08162 55.61359 -61.58521 26.31056
