Frame# Time pitch roll yaw tra_x tra_y tra_z
R01 R02 R03 T01 T02 T03
1 0.00834 11.34837 -5.88731 -15.81446 -117.48133 -21.79698 -21.22361
2 0.01668 11.37179 -5.90109 -15.79364 -117.49300 -21.78502 -21.14280
3 0.02503 11.40825 -5.88373 -15.85865 -117.39051 -21.80801 -21.05290
4 0.03337 11.42979 -5.89111 -15.85990 -117.37926 -21.87251 -21.05622
5 0.04171 11.44775 -5.87262 -15.93466 -117.27477 -21.91479 -21.01420
6 0.05005 11.44465 -5.88770 -15.93566 -117.26679 -21.95215 -21.03553
7 0.05839 11.45446 -5.87640 -15.98737 -117.21233 -22.00659 -21.01151
8 0.06673 11.41793 -5.89792 -15.97234 -117.22846 -22.04036 -21.10282
9 0.07508 11.43865 -5.88948 -16.01561 -117.18413 -22.06636 -21.05772
10 0.08342 11.47976 -5.89363 -16.00970 -117.19777 -22.13809 -21.02512
11 0.09176 11.49638 -5.87628 -16.05591 -117.14862 -22.20619 -21.03654
12 0.10010 11.48230 -5.88415 -16.05106 -117.14978 -22.19550 -21.02891
13 0.10844 11.45162 -5.89500 -16.02292 -117.17788 -22.22217 -21.09614
14 0.11678 11.43438 -5.89949 -16.01119 -117.18369 -22.21857 -21.09922
15 0.12513 11.40995 -5.89782 -16.01634 -117.17726 -22.25377 -21.16740
16 0.13347 11.42755 -5.88525 -16.01304 -117.17299 -22.26788 -21.12309
17 0.14181 11.40372 -5.87176 -16.03137 -117.13759 -22.27966 -21.17439
18 0.15015 11.41192 -5.85416 -16.02876 -117.12735 -22.28488 -21.14124
19 0.15849 11.38719 -5.85035 -16.03626 -117.11968 -22.30499 -21.19114
20 0.16683 11.37411 -5.86506 -16.00986 -117.16927 -22.30522 -21.17429
21 0.17518 11.34165 -5.86436 -16.00489 -117.15668 -22.30162 -21.19489
22 0.18352 11.35450 -5.85808 -16.01354 -117.17585 -22.38422 -21.17671
23 0.19186 11.35448 -5.86073 -16.01601 -117.18242 -22.44119 -21.17768
24 0.20020 11.32947 -5.86395 -16.03923 -117.17611 -22.43497 -21.16505
25 0.20854 11.30181 -5.86459 -16.04991 -117.17003 -22.41858 -21.17835
26 0.21688 11.31085 -5.86502 -16.04067 -117.20862 -22.46872 -21.17844
27 0.22523 11.28947 -5.85408 -16.06365 -117.16945 -22.43642 -21.17268
28 0.23357 11.30648 -5.85800 -16.04035 -117.21668 -22.49150 -21.17335
29 0.24191 11.29206 -5.85620 -16.04021 -117.19588 -22.46886 -21.17176
30 0.25025 11.31378 -5.86243 -16.03007 -117.23653 -22.51566 -21.17191
31 0.25859 11.30821 -5.84714 -16.05543 -117.18337 -22.47499 -21.15601
32 0.26693 11.32967 -5.85542 -16.03929 -117.21566 -22.50001 -21.14634
33 0.27528 11.32303 -5.85782 -16.03959 -117.19699 -22.46510 -21.13767
34 0.28362 11.33833 -5.87551 -16.00990 -117.23824 -22.49420 -21.14542
35 0.29196 11.32423 -5.86561 -16.05529 -117.18499 -22.44229 -21.14088
36 0.30030 11.33912 -5.87577 -16.04065 -117.19721 -22.41659 -21.10832
