Frame# Time pitch roll yaw tra_x tra_y tra_z
R01 R02 R03 T01 T02 T03
1 0.00834 9.28315 4.20958 -10.35276 -62.31341 3.16048 -25.27038
2 0.01668 9.29721 4.19411 -10.33557 -62.27601 3.31145 -25.13131
3 0.02503 9.36692 4.19339 -10.37299 -62.20321 3.38819 -24.95489
4 0.03337 9.46825 4.20365 -10.40350 -62.16284 3.38788 -24.81161
5 0.04171 9.59088 4.21390 -10.42331 -62.13221 3.35573 -24.67037
6 0.05005 9.64120 4.21282 -10.39905 -62.15593 3.38762 -24.58096
7 0.05839 9.71355 4.22347 -10.40150 -62.14373 3.39766 -24.45614
8 0.06673 9.76716 4.24180 -10.40482 -62.10278 3.42342 -24.35037
9 0.07508 9.82236 4.24608 -10.39721 -62.08392 3.49993 -24.22326
10 0.08342 9.87462 4.25499 -10.38624 -62.07608 3.53335 -24.14599
11 0.09176 9.93446 4.24441 -10.33004 -62.13629 3.59700 -24.05609
12 0.10010 10.03976 4.23510 -10.26366 -62.20979 3.60182 -23.93124
13 0.10844 10.14438 4.24584 -10.26500 -62.21238 3.60451 -23.80914
14 0.11678 10.24401 4.26916 -10.28298 -62.19172 3.61586 -23.68530
15 0.12513 10.32114 4.27956 -10.25061 -62.22410 3.61100 -23.61358
16 0.13347 10.40169 4.28936 -10.22534 -62.24930 3.59000 -23.53002
17 0.14181 10.47442 4.30605 -10.18175 -62.28262 3.57072 -23.48620
18 0.15015 10.57040 4.28232 -10.09896 -62.37309 3.72523 -23.23739
19 0.15849 10.62399 4.27073 -10.01857 -62.44723 3.86431 -23.10641
20 0.16683 10.70150 4.25540 -9.93306 -62.53944 3.96971 -22.95205
21 0.17518 10.76066 4.25204 -9.87468 -62.60074 4.03414 -22.85012
22 0.18352 10.96488 4.23753 -9.77332 -62.69804 4.06144 -22.47225
23 0.19186 11.07151 4.24476 -9.72938 -62.77626 4.02756 -22.36321
24 0.20020 11.18678 4.24538 -9.65307 -62.90580 4.00514 -22.23449
25 0.20854 11.36025 4.22454 -9.52112 -63.10699 3.93574 -22.04620
26 0.21688 11.46501 4.23502 -9.51170 -63.12819 4.08837 -21.77117
27 0.22523 11.64991 4.21493 -9.45717 -63.20604 4.23004 -21.33254
28 0.23357 11.78612 4.20649 -9.39267 -63.27925 4.25015 -21.10616
