Frame# Time pitch roll yaw tra_x tra_y tra_z
R01 R02 R03 T01 T02 T03
1 0.00834 14.61790 4.12449 -28.06286 -76.35839 35.57112 7.37980
2 0.01668 14.62146 4.14304 -28.13016 -76.24805 35.45882 7.32963
3 0.02503 14.59451 4.14383 -28.18437 -76.11266 35.44478 7.32649
4 0.03337 14.58735 4.11840 -28.17249 -76.07917 35.40818 7.30460
5 0.04171 14.56103 4.09421 -28.17565 -76.00251 35.41077 7.29481
6 0.05005 14.53818 4.08219 -28.19220 -75.97014 35.31601 7.19019
7 0.05839 14.50913 4.08500 -28.22659 -75.88504 35.27314 7.14323
8 0.06673 14.49841 4.08346 -28.27809 -75.80419 35.19681 7.09367
9 0.07508 14.51167 4.10822 -28.37298 -75.67614 35.08486 7.12715
10 0.08342 14.45634 4.07783 -28.37373 -75.63678 35.09562 7.07081
11 0.09176 14.48376 4.05977 -28.40501 -75.60813 35.02370 7.14198
12 0.10010 14.43329 4.05055 -28.42536 -75.58564 34.96580 7.04603
13 0.10844 14.42385 4.02588 -28.42160 -75.56423 34.96138 7.10374
14 0.11678 14.38987 4.02860 -28.45822 -75.53266 34.88623 7.02555
15 0.12513 14.40872 4.01936 -28.45350 -75.50901 34.84975 7.09202
16 0.13347 14.39607 4.00719 -28.43057 -75.53882 34.78019 7.01072
17 0.14181 14.41473 4.00429 -28.42624 -75.51654 34.77791 7.08814
18 0.15015 14.37892 4.00907 -28.43459 -75.52344 34.72036 6.98692
19 0.15849 14.38708 3.99490 -28.42135 -75.54631 34.70440 7.00831
20 0.16683 14.37244 3.99393 -28.41794 -75.54731 34.64910 6.94630
21 0.17518 14.37727 3.97560 -28.38405 -75.57904 34.65293 6.98054
22 0.18352 14.38090 3.96471 -28.36168 -75.61835 34.58974 6.94090
23 0.19186 14.37559 3.95924 -28.36852 -75.62514 34.54064 6.92222
24 0.20020 14.36654 3.93995 -28.33303 -75.67066 34.53731 6.91941
25 0.20854 14.33632 3.92680 -28.32193 -75.69693 34.53783 6.85948
26 0.21688 14.34123 3.90796 -28.29318 -75.76950 34.47146 6.79115
