Frame# Time pitch roll yaw tra_x tra_y tra_z
R01 R02 R03 T01 T02 T03
1 0.00834 1.61178 1.46731 1.08280 -18.43876 -42.95026 2.86595
2 0.01668 1.60559 1.46083 1.09708 -18.46558 -42.93180 2.86565
3 0.02503 1.61493 1.46113 1.09639 -18.47989 -42.93885 2.87904
4 0.03337 1.61671 1.46291 1.08682 -18.46523 -42.94635 2.87343
5 0.04171 1.62788 1.46317 1.09901 -18.49262 -42.95155 2.88362
6 0.05005 1.62374 1.46432 1.10614 -18.50095 -42.93888 2.88603
7 0.05839 1.62942 1.46698 1.10907 -18.52172 -42.94599 2.89043
8 0.06673 1.61792 1.47342 1.09934 -18.51995 -42.93717 2.87285
9 0.07508 1.61534 1.47713 1.09835 -18.53881 -42.91703 2.88319
10 0.08342 1.61020 1.48473 1.09750 -18.55124 -42.91190 2.87630
11 0.09176 1.60046 1.48850 1.10621 -18.58222 -42.87898 2.88533
12 0.10010 1.57745 1.49534 1.09577 -18.58858 -42.82675 2.87443
13 0.10844 1.57941 1.50710 1.09390 -18.60024 -42.80354 2.88597
14 0.11678 1.57562 1.50787 1.11503 -18.62940 -42.78040 2.89629
15 0.12513 1.58103 1.51968 1.09739 -18.61577 -42.82105 2.89497
16 0.13347 1.57459 1.52655 1.09906 -18.62201 -42.80857 2.90306
17 0.14181 1.57853 1.51842 1.12629 -18.67518 -42.78610 2.93263
18 0.15015 1.56205 1.51908 1.12023 -18.68261 -42.77205 2.91096
19 0.15849 1.55759 1.51265 1.14921 -18.71908 -42.73206 2.92314
20 0.16683 1.53266 1.51260 1.15496 -18.73385 -42.71245 2.86479
21 0.17518 1.50219 1.51437 1.14466 -18.72968 -42.64681 2.83244
22 0.18352 1.49250 1.50689 1.15960 -18.75971 -42.59181 2.82429
23 0.19186 1.48751 1.49971 1.14542 -18.76955 -42.57003 2.81273
24 0.20020 1.51295 1.48572 1.15404 -18.79548 -42.59831 2.83171
25 0.20854 1.50613 1.47006 1.14876 -18.81519 -42.55461 2.82619
26 0.21688 1.51524 1.46219 1.14306 -18.81362 -42.54726 2.84126
27 0.22523 1.52013 1.46152 1.12965 -18.80971 -42.53793 2.84276
28 0.23357 1.52211 1.46775 1.12297 -18.80114 -42.52683 2.84816
29 0.24191 1.51146 1.47591 1.11885 -18.78835 -42.50935 2.83086
30 0.25025 1.51585 1.48112 1.13551 -18.80291 -42.49674 2.83916
31 0.25859 1.52814 1.48357 1.13985 -18.81400 -42.51547 2.84386
