Frame# Time pitch roll yaw tra_x tra_y tra_z
R01 R02 R03 T01 T02 T03
1 0.00834 4.14315 7.43065 -3.38314 -30.53123 -4.30527 -31.04720
2 0.01668 4.16520 7.41366 -3.36620 -30.56680 -4.33437 -31.01986
3 0.02503 4.19930 7.41813 -3.39546 -30.51893 -4.36223 -30.96291
4 0.03337 4.21970 7.40000 -3.36272 -30.55219 -4.33042 -30.90768
5 0.04171 4.23840 7.38361 -3.34205 -30.56446 -4.30021 -30.84161
6 0.05005 4.23498 7.36316 -3.30203 -30.60323 -4.20369 -30.77352
7 0.05839 4.25807 7.35879 -3.28915 -30.61340 -4.25829 -30.70291
8 0.06673 4.27371 7.35775 -3.29423 -30.59681 -4.28553 -30.61715
9 0.07508 4.28433 7.34261 -3.27109 -30.64422 -4.33490 -30.56271
10 0.08342 4.26719 7.31881 -3.20303 -30.74259 -4.24253 -30.49487
11 0.09176 4.33040 7.30600 -3.18046 -30.77886 -4.26368 -30.34255
12 0.10010 4.38412 7.28429 -3.11782 -30.87591 -4.28693 -30.23467
13 0.10844 4.44305 7.26957 -3.07097 -30.93905 -4.34237 -30.17300
14 0.11678 4.51184 7.24686 -3.02595 -31.03030 -4.37992 -30.06616
15 0.12513 4.56124 7.21429 -2.96238 -31.14147 -4.45435 -30.00100
16 0.13347 4.56407 7.18622 -2.94122 -31.20506 -4.44939 -29.96884
17 0.14181 4.59049 7.16121 -2.91479 -31.25117 -4.45453 -29.91940
18 0.15015 4.63134 7.12093 -2.85941 -31.33570 -4.42844 -29.80615
19 0.15849 4.66691 7.08187 -2.81924 -31.41732 -4.47557 -29.75860
20 0.16683 4.69525 7.04067 -2.75116 -31.52827 -4.49433 -29.69027
21 0.17518 4.72058 6.99685 -2.69392 -31.61286 -4.50519 -29.64227
22 0.18352 4.74736 6.95557 -2.64881 -31.67425 -4.48858 -29.58691
23 0.19186 4.78509 6.90837 -2.60340 -31.74383 -4.49579 -29.53671
24 0.20020 4.80341 6.86236 -2.55262 -31.81965 -4.48346 -29.50402
25 0.20854 4.84871 6.82100 -2.54364 -31.84069 -4.49379 -29.42071
26 0.21688 4.90694 6.75878 -2.45326 -31.95484 -4.48455 -29.30502
27 0.22523 4.94533 6.70762 -2.42055 -31.98983 -4.51264 -29.27114
28 0.23357 4.93870 6.64794 -2.39595 -32.03791 -4.47200 -29.27014
29 0.24191 4.95681 6.59493 -2.36660 -32.06364 -4.48575 -29.26406
30 0.25025 4.95795 6.54093 -2.34697 -32.08018 -4.44730 -29.25662
31 0.25859 4.97243 6.49100 -2.30975 -32.09858 -4.43738 -29.25393
32 0.26693 4.97678 6.45266 -2.30976 -32.07876 -4.40628 -29.24362
33 0.27528 4.98707 6.40749 -2.28474 -32.08376 -4.38926 -29.22885
