Frame# Time pitch roll yaw tra_x tra_y tra_z
R01 R02 R03 T01 T02 T03
1 0.00834 -0.88863 -4.92305 -6.09994 -20.85026 -150.66925 12.41401
2 0.01668 -0.87376 -4.95711 -6.12017 -20.82759 -150.68583 12.42997
3 0.02503 -0.86781 -4.97191 -6.17457 -20.75082 -150.71203 12.42616
4 0.03337 -0.84797 -5.00598 -6.13899 -20.81065 -150.76768 12.43330
5 0.04171 -0.84634 -5.02397 -6.15080 -20.80870 -150.75663 12.44682
6 0.05005 -0.83311 -5.04269 -6.12890 -20.85750 -150.75152 12.47483
7 0.05839 -0.81902 -5.04383 -6.15823 -20.85765 -150.75703 12.49470
8 0.06673 -0.78678 -5.05908 -6.10641 -20.97183 -150.82090 12.51493
9 0.07508 -0.78002 -5.05237 -6.12095 -20.99093 -150.83422 12.52275
10 0.08342 -0.81015 -5.04401 -6.10457 -21.04286 -150.79721 12.49986
11 0.09176 -0.82912 -5.03784 -6.05369 -21.14453 -150.75349 12.49571
12 0.10010 -0.86491 -5.01641 -6.05150 -21.18825 -150.68689 12.47538
13 0.10844 -0.88646 -4.99967 -6.05077 -21.23524 -150.63797 12.46971
14 0.11678 -0.89178 -4.97922 -6.05974 -21.27542 -150.62860 12.46717
15 0.12513 -0.90282 -4.97106 -6.05167 -21.32867 -150.63087 12.43104
16 0.13347 -0.89187 -4.96295 -6.03280 -21.41022 -150.58175 12.47505
17 0.14181 -0.89891 -4.95440 -6.03269 -21.47590 -150.66175 12.43275
18 0.15015 -0.90876 -4.95654 -5.96522 -21.63376 -150.59373 12.43882
19 0.15849 -0.95976 -4.95094 -5.92463 -21.74226 -150.50268 12.39710
20 0.16683 -0.96256 -4.93588 -5.94291 -21.80343 -150.43681 12.45695
21 0.17518 -0.99884 -4.92089 -5.95133 -21.85043 -150.39517 12.42042
22 0.18352 -0.98003 -4.91876 -5.94112 -21.95328 -150.42854 12.42848
23 0.19186 -0.97016 -4.90271 -5.96002 -22.00870 -150.41078 12.44294
24 0.20020 -0.95448 -4.89282 -5.95885 -22.10400 -150.44763 12.43565
25 0.20854 -0.93100 -4.87194 -5.96531 -22.18741 -150.43620 12.48191
26 0.21688 -0.92276 -4.84883 -5.93711 -22.28245 -150.40745 12.48322
